"q","Occ_after","Occ_equiv","fq","n","kappa","J_final","subshell","Capture_Config","Eres_eV","Vi_keV","GS","ICC","ICC_sum","Y_neec_SI","Ypdb","Ar","S_neec_beV","Spdb","Ratio","R_neec_p","sigma_b","shell","Gamma_neec_p"
32,11,24,0,5,1,0.5,"M5","3d5/2",4258.227422,0.591772578,FALSE,1735.7101449274,0,750.44599388,408.282341621168,0.287497167847221,8.6827937877e-07,4.72707495798758e-07,0.544418659888471,0,4.25202938818479,"M",1.3e-07
32,11,25,0,5,-2,1.5,"M5","3d5/2",4263.5780639,0.5864219361,FALSE,1285.98260869555,0,1353.4070935,604.990403837593,0.287497167847221,1.5639434951e-06,6.99572529434012e-07,0.447313174437469,0,7.65874886035632,"M",1.3e-07
32,11,26,0,5,2,1.5,"M5","3d5/2",4280.4989259,0.5695010741,FALSE,887.547826086889,0,28.480670979,417.54679581099,0.287497167847221,3.278062883e-08,4.80908090704622e-07,14.6704962006253,0,0.160529203567852,"M",1.3e-07
32,11,27,0,5,-3,2.5,"M5","3d5/2",4281.7438168,0.5682561832,FALSE,541.321739130392,0,39.73880982,381.997146012839,0.287497167847221,4.5725146235e-08,4.39835453125646e-07,9.61911528648052,0,0.223919478366154,"M",1.3e-07
32,11,28,0,5,3,2.5,"M5","3d5/2",4290.5001344,0.5594998656,FALSE,249.136231884038,0,2.3838332157,175.809177183574,0.287497167847221,2.7373170202e-09,2.02013647585177e-07,73.7998726835143,0,0.0134048472176741,"M",1.3e-07
32,11,29,0,5,-4,3.5,"N1","4s",4291.0078886,0.5589921114,FALSE,120.535666666776,0,3.0681515235,113.411987316899,0.287497167847221,3.5226899978e-09,1.30300631884167e-07,36.9889578604823,0,0.0172508777270846,"N",1.3e-07
32,11,30,0,5,4,3.5,"N1","4s",4292.0917768,0.5579082232,FALSE,55.5874166667173,0,0.12468757721,52.3021904496805,0.287497167847221,1.4312339905e-10,6.007548608218e-08,419.746082617789,0,0.00070088604402835,"N",1.3e-07
32,11,31,0,5,-5,4.5,"N2","4p1/2",4292.3874671,0.5576125329,FALSE,18307.2600000167,0,0.15206589982,21531.6220951943,0.287497167847221,1.7453769976e-10,2.4730000267495e-05,141688.588204727,0,0.000854724236082865,"N",1.3e-07
31,12,12,0,3,-1,0,"M1","3s",3124.6976327,1.7253023673,TRUE,311.418,0,11.574049729,73.2532851954375,0.287497167847221,1.8272690951e-08,1.15707032548424e-07,6.33223824880003,0,0.0894827411828368,"M",1.3e-07
31,12,13,0,3,1,0,"M2","3p1/2",3183.3114006,1.6666885994,FALSE,95219.999999981,0,860.37623455,22398.1202637875,0.287497167847221,1.3332154224e-06,3.47254807543898e-05,26.046413933525,0,6.52885614404028,"M",1.3e-07
31,12,14,0,3,1,1,"M2","3p1/2",3192.9033231,1.6570966769,FALSE,46109.9999999907,0,2588.6800295,16269.3340479401,0.287497167847221,3.9991498389e-06,2.51475548436671e-05,6.28822521203261,0,19.5841373854182,"M",1.3e-07
31,12,15,0,3,-2,2,"M3","3p3/2",3209.4193157,1.6405806843,FALSE,162319.487179446,0,3835.792612,95453.9853760307,0.287497167847221,5.8949739718e-06,0.000146781852453476,24.8994911861598,0,28.8681306772318,"M",1.3e-07
31,12,16,0,3,-2,1,"M3","3p3/2",3228.758189,1.621241811,FALSE,115336.211538432,0,2310.1992981,40694.9328419651,0.287497167847221,3.5291881041e-06,6.22015754820601e-05,17.6248966185163,0,17.2826994421117,"M",1.3e-07
31,12,17,0,3,2,1,"M3","3p3/2",3314.2948253,1.5357051747,FALSE,73254.7179486993,0,39.224524776,25847.0066557203,0.287497167847221,5.8371312125e-08,3.84839336182529e-05,659.295332197449,0,0.285848703367804,"M",1.3e-07
31,12,18,0,3,2,2,"M3","3p3/2",3318.5206599,1.5314793401,FALSE,35056.3461538372,0,65.720128227,20615.3186610682,0.287497167847221,9.7671779148e-08,3.06551946257073e-05,313.859283542446,0,0.478306044676434,"M",1.3e-07
31,12,19,0,3,-3,3,"M4","3d3/2",3319.6114553,1.5303885447,FALSE,2206.33913043461,0,85.505676354,1816.45108329811,0.287497167847221,1.270313949e-07,2.70019134906759e-06,21.2560946149824,0,0.622082290036726,"M",1.3e-07
31,12,20,0,3,-3,2,"M4","3d3/2",3326.0087698,1.5239912302,FALSE,1558.40543478249,0,61.546892977,916.439622663439,0.287497167847221,9.126300855e-08,1.3596773020088e-06,14.8984492579365,0,0.446921813297551,"M",1.3e-07
30,13,13,0,3,1,0.5,"M2","3p1/2",3249.63397,1.60036603,TRUE,95219.999999981,0,3276.7912542,22398.1202637875,0.287497167847221,4.9729803486e-06,3.40145596995675e-05,6.83987414290574,0,24.353058596263,"M",1.3e-07
30,13,14,0,3,-2,1.5,"M2","3p1/2",3274.9682554,1.5750317446,FALSE,46109.9999999907,0,5829.7330728,21692.4453972535,0.287497167847221,8.7787810932e-06,3.2687252313432e-05,3.72343859203316,0,42.9903509324447,"M",1.3e-07
30,13,15,0,3,2,1.5,"M3","3p3/2",3383.6530424,1.4663469576,FALSE,162319.487179446,0,101.21804772,76363.1883008245,0.287497167847221,1.4751170519e-07,0.000111359993063698,754.923095223274,0,0.722375909073935,"M",1.3e-07
30,13,16,0,3,-3,2.5,"M3","3p3/2",3392.3892013,1.4576107987,FALSE,115336.211538432,0,143.41295155,81389.8656839301,0.287497167847221,2.0846511699e-07,0.00011838370475717,567.882562159543,0,1.02086934865196,"M",1.3e-07
30,13,17,0,4,-1,0.5,"M3","3p3/2",3965.7186216,0.8842813784,FALSE,73254.7179486993,0,15.298824296,17231.3377704802,0.287497167847221,1.9012695996e-08,2.14279997381646e-05,1127.03636257966,0,0.0931066015159042,"M",1.3e-07
30,13,18,0,4,1,0.5,"M3","3p3/2",3997.9610544,0.8520389456,FALSE,35056.3461538372,0,1296.1212641,8246.12746442727,0.287497167847221,1.5977083767e-06,1.01714383512244e-05,6.36626714834722,0,7.82409802372717,"M",1.3e-07
30,13,19,0,4,-2,1.5,"M4","3d3/2",4007.8448804,0.8421551196,FALSE,2206.33913043461,0,2318.4594314,1037.97204759892,0.287497167847221,2.8508555641e-06,1.27714867588202e-06,0.44798785738737,0,13.9608540020784,"M",1.3e-07
30,13,20,0,4,2,1.5,"M4","3d3/2",4046.9142149,0.8030857851,FALSE,1558.40543478249,0,47.161400652,733.151698130751,0.287497167847221,5.7429606357e-08,8.93346652687382e-07,15.5555071566061,0,0.281237099431947,"M",1.3e-07
30,13,21,0,4,-3,2.5,"M4","3d3/2",4049.100028,0.800899972,FALSE,971.645652173837,0,66.22012573,685.665915916198,0.287497167847221,8.0594185068e-08,8.35032346257823e-07,10.3609503037133,0,0.394675782708776,"M",1.3e-07
30,13,22,0,4,3,2.5,"M4","3d3/2",4074.9516977,0.7750483023,FALSE,453.706521739095,0,2.7558135674,320.169289173881,0.287497167847221,3.3326407108e-09,3.87432018062435e-07,116.253761411152,0,0.0163201920822495,"M",1.3e-07
30,13,23,0,4,-4,3.5,"M5","3d5/2",4075.795547,0.774204453,FALSE,2277.94782608678,0,3.5517611242,2143.32070419387,0.287497167847221,4.2942974952e-09,2.59306088272604e-06,603.838203017948,0,0.0210294976451761,"M",1.3e-07
30,13,24,0,5,-1,0.5,"M5","3d5/2",4302.3968093,0.5476031907,FALSE,1735.7101449274,0,7.0426592091,408.282341621168,0.287497167847221,8.0647545667e-09,4.67834439716626e-07,58.0097553927246,0,0.0394937093573305,"M",1.3e-07
30,13,25,0,5,1,0.5,"M5","3d5/2",4318.1397604,0.5318602396,FALSE,1285.98260869555,0,644.94532255,302.495201918796,0.287497167847221,7.3583893455e-07,3.45348194612946e-07,0.469325797260433,0,3.60345857701865,"M",1.3e-07
30,13,26,0,5,-2,1.5,"M5","3d5/2",4323.0027406,0.5269972594,FALSE,887.547826086889,0,1158.5016225,417.54679581099,0.287497167847221,1.3202793025e-06,4.76160078365512e-07,0.360651020934649,0,6.46550699245522,"M",1.3e-07
30,13,27,0,5,2,1.5,"M5","3d5/2",4341.9313432,0.5080686568,FALSE,541.321739130392,0,25.032351068,254.66476400856,0.287497167847221,2.8403174743e-08,2.89142036135508e-07,10.1799196305254,0,0.139092481841579,"M",1.3e-07
30,13,28,0,5,-3,2.5,"M5","3d5/2",4343.0555611,0.5069444389,FALSE,249.136231884038,0,35.146745509,175.809177183574,0.287497167847221,3.9869193459e-08,1.99558857125141e-07,5.00533970747013,0,0.195242437418059,"M",1.3e-07
30,13,29,0,5,3,2.5,"N1","4s",4355.4040012,0.4945959988,FALSE,120.535666666776,0,1.938578012,85.0589904876746,0.287497167847221,2.1927911456e-09,9.62745296889375e-08,43.9050157066347,0,0.0107382630766271,"N",1.3e-07
30,13,30,0,5,-4,3.5,"N1","4s",4355.8357831,0.4941642169,FALSE,55.5874166667173,0,2.4965286446,52.3021904496805,0.287497167847221,2.8236268581e-09,5.91926555716996e-08,20.9633420230072,0,0.0138275129819585,"N",1.3e-07
30,13,31,0,5,4,3.5,"N2","4p1/2",4360.3801119,0.4896198881,FALSE,18307.2600000167,0,0.083290058678,17225.2976761555,0.287497167847221,9.4104226544e-11,1.94742126406178e-05,206943.017926111,0,0.000460835471394374,"N",1.3e-07
30,13,32,0,5,-5,4.5,"N2","4p1/2",4360.5966212,0.4894033788,FALSE,8319.67500000757,0,0.10160649857,9784.97590872887,0.287497167847221,1.1479310194e-10,1.10619394585971e-05,96364.1479466162,0,0.000562150449433934,"N",1.3e-07
29,14,14,0,3,1,0,"M2","3p1/2",3318.2001571,1.5317998429,TRUE,46109.9999999907,0,769.13118383,10846.2226986267,0.287497167847221,1.1432504542e-06,1.61300095559608e-05,14.108902818891,0,5.59858341470721,"M",1.3e-07
29,14,15,0,3,-2,1,"M3","3p3/2",3337.054048,1.512945952,FALSE,162319.487179446,0,2071.0665656,57272.3912256184,0.287497167847221,3.0609487266e-06,8.46901256709506e-05,27.66793345311,0,14.9896960119764,"M",1.3e-07
29,14,16,0,3,-2,2,"M3","3p3/2",3341.758418,1.508241582,FALSE,115336.211538432,0,3450.6374539,67824.8880699418,0.287497167847221,5.0925188121e-06,0.000100152719069419,19.6666370345952,0,24.9384474379748,"M",1.3e-07
29,14,17,0,3,2,2,"M3","3p3/2",3443.4382069,1.4065617931,FALSE,73254.7179486993,0,60.153016488,43078.3444262005,0.287497167847221,8.6146510099e-08,6.17266004478197e-05,716.530482510356,0,0.421865935765284,"M",1.3e-07
29,14,18,0,3,-3,2,"M3","3p3/2",3457.7391377,1.3922608623,FALSE,35056.3461538372,0,57.159828236,20615.3186610682,0.287497167847221,8.1520205662e-08,2.94169348973165e-05,360.854522611061,0,0.399210575168468,"M",1.3e-07
29,14,19,0,3,2,1,"M4","3d3/2",3459.7754536,1.3902245464,FALSE,2206.33913043461,0,36.798880472,778.479035699189,0.287497167847221,5.2452650182e-08,1.11019109355977e-06,21.1655862898754,0,0.256864570914932,"M",1.3e-07
29,14,20,0,3,-3,3,"M4","3d3/2",3460.6696989,1.3893303011,FALSE,1558.40543478249,0,80.231649092,1283.01547172881,0.287497167847221,1.143247529e-07,1.82923749549556e-06,16.0003625557415,0,0.559856908978292,"M",1.3e-07
28,15,15,0,3,-2,1.5,"M3","3p3/2",3395.6768183,1.4543231817,TRUE,162319.487179446,0,5221.4424249,76363.1883008245,0.287497167847221,7.5823471882e-06,0.000110964376640259,14.6345681470439,0,37.1313241612604,"M",1.3e-07
28,15,16,0,3,2,1.5,"M3","3p3/2",3504.4617185,1.3455382815,FALSE,115336.211538432,0,92.216244625,54259.9104559534,0.287497167847221,1.2973766042e-07,7.63901847158352e-05,588.805012118587,0,0.635335075723715,"M",1.3e-07
28,15,17,0,3,-3,2.5,"M3","3p3/2",3524.9389323,1.3250610677,FALSE,73254.7179486993,0,133.00070404,51694.0133114406,0.287497167847221,1.8602605973e-07,7.23535408628966e-05,388.943038238359,0,0.910983598459621,"M",1.3e-07
28,15,18,0,4,-1,0.5,"M3","3p3/2",4048.795443,0.801204557,FALSE,35056.3461538372,0,15.550382969,8246.12746442727,0.287497167847221,1.8925963442e-08,1.00432339653634e-05,530.659059769485,0,0.0926818656791016,"M",1.3e-07
28,15,19,0,4,1,0.5,"M4","3d3/2",4079.6968657,0.7703031343,FALSE,2206.33913043461,0,1090.3474739,518.986023799459,0.287497167847221,1.3169330194e-06,6.27283785360541e-07,0.476321708180978,0,6.44911999256754,"M",1.3e-07
28,15,20,0,4,-2,1.5,"M4","3d3/2",4091.6276741,0.7583723259,FALSE,1558.40543478249,0,1985.5580042,733.151698130751,0.287497167847221,2.3911586238e-06,8.83545627950191e-07,0.36950523447335,0,11.7096835290641,"M",1.3e-07
28,15,21,0,4,2,1.5,"M4","3d3/2",4133.8097343,0.7161902657,FALSE,971.645652173837,0,41.843958439,457.110610610799,0.287497167847221,4.9875708767e-08,5.45235609761211e-07,10.9318869493833,0,0.244245095091687,"M",1.3e-07
28,15,22,0,4,-3,2.5,"M4","3d3/2",4136.3585915,0.7136414085,FALSE,453.706521739095,0,58.679512946,320.169289173881,0.287497167847221,6.9899494197e-08,3.81657503127772e-07,5.46008962600122,0,0.342303077571563,"M",1.3e-07
28,15,23,0,4,3,2.5,"M5","3d5/2",4167.7912362,0.6822087638,FALSE,2277.94782608678,0,2.2177841163,1607.4905281454,0.287497167847221,2.6218703006e-09,1.90169768824608e-06,725.321038119578,0,0.0128394959534253,"M",1.3e-07
28,15,24,0,4,-4,3.5,"M5","3d5/2",4170.5589673,0.6794410327,FALSE,1735.7101449274,0,2.803358895,1633.12936648467,0.287497167847221,3.3119300413e-09,1.93074164442492e-06,582.965708921516,0,0.0162187703768443,"M",1.3e-07
28,15,25,0,5,-1,0.5,"M5","3d5/2",4358.6265694,0.4913734306,FALSE,1285.98260869555,0,7.1560037709,302.495201918796,0.287497167847221,8.0879411287e-09,3.42126797759249e-07,42.3008516401306,0,0.0396072556944261,"M",1.3e-07
28,15,26,0,5,1,0.5,"M5","3d5/2",4373.9643489,0.4760356511,FALSE,887.547826086889,0,539.08754808,208.773397905495,0.287497167847221,6.0714608999e-07,2.35294456545197e-07,0.387541747240886,0,2.97324004310231,"M",1.3e-07
28,15,27,0,5,-2,1.5,"M5","3d5/2",4379.3654269,0.4706345731,FALSE,541.321739130392,0,978.92389446,254.66476400856,0.287497167847221,1.1011455627e-06,2.86660044024891e-07,0.260328928104658,0,5.39239259592036,"M",1.3e-07
28,15,28,0,5,2,1.5,"M5","3d5/2",4399.7186018,0.4502813982,FALSE,249.136231884038,0,21.898868243,117.206118122383,0.287497167847221,2.4518646056e-08,1.31318604868933e-07,5.35586690101094,0,0.120069652853323,"M",1.3e-07
28,15,29,0,5,-3,2.5,"N1","4s",4400.9334636,0.4490665364,FALSE,120.535666666776,0,30.709312383,85.0589904876746,0.287497167847221,3.4373557692e-08,9.52743042335038e-08,2.77173241964644,0,0.168329895948807,"N",1.3e-07
28,15,30,0,5,3,2.5,"N1","4s",4415.7567264,0.4342432736,FALSE,55.5874166667173,0,1.5417565641,39.2266428372604,0.287497167847221,1.7199012128e-09,4.37895109745584e-08,25.4604803163486,0,0.00842248552759587,"N",1.3e-07
28,15,31,0,5,-4,3.5,"N2","4p1/2",4416.8203503,0.4331796497,FALSE,18307.2600000167,0,1.9745101008,17225.2976761555,0.287497167847221,2.2021252285e-09,1.92243048138923e-05,8729.88718583782,0,0.0107839727822506,"N",1.3e-07
28,15,32,0,5,4,3.5,"N2","4p1/2",4423.3607554,0.4266392446,FALSE,8319.67500000757,0,0.053171889781,7827.9807269831,0.287497167847221,5.9213299657e-11,8.72344974209399e-06,147322.473036051,0,0.000289971979605944,"N",1.3e-07
28,15,33,0,5,-5,4.5,"N3","4p3/2",4423.7060147,0.4262939853,FALSE,35272.8000000321,0,0.063970416941,41485.2140538437,0.287497167847221,7.1233175147e-11,4.62272233168196e-05,648956.377718991,0,0.000348834213439255,"N",1.3e-07
27,16,16,0,3,-2,2,"M3","3p3/2",3463.6469456,1.3863530544,TRUE,115336.211538432,0,1537.4077153,67824.8880699418,0.287497167847221,2.1888276061e-06,9.66167799879274e-05,44.1408815014339,0,10.7188533257482,"M",1.3e-07
27,16,17,0,3,-2,0,"M3","3p3/2",3472.0582256,1.3779417744,FALSE,73254.7179486993,0,307.85197816,17231.3377704802,0.287497167847221,4.3725657356e-07,2.44864330103253e-05,56.0001484047793,0,2.14127831019997,"M",1.3e-07
27,16,18,0,3,2,1,"M3","3p3/2",3575.6811489,1.2743188511,FALSE,35056.3461538372,0,16.627496624,12369.1911966409,0.287497167847221,2.2934725852e-08,1.70660168009797e-05,744.112526616119,0,0.112313076547793,"M",1.3e-07
27,16,19,0,3,2,0,"M4","3d3/2",3578.608468,1.271391532,FALSE,2206.33913043461,0,5.5700103163,518.986023799459,0.287497167847221,7.6767470603e-09,7.15467463867437e-07,93.1993015072034,0,0.0375936074311668,"M",1.3e-07
27,16,20,0,3,2,2,"M4","3d3/2",3580.160007,1.269839993,FALSE,1558.40543478249,0,27.997372806,916.439622663439,0.287497167847221,3.8568224981e-08,1.26284246010695e-06,32.7430795876415,0,0.188871496984815,"M",1.3e-07
27,16,21,0,3,-3,4,"M4","3d3/2",3582.1201646,1.2678798354,FALSE,971.645652173837,0,47.24881228,1028.4988738743,0.287497167847221,6.50517892e-08,1.41648048222851e-06,21.7746583091448,0,0.318563501789291,"M",1.3e-07
27,16,22,0,3,2,3,"M4","3d3/2",3584.4369522,1.2655630478,FALSE,453.706521739095,0,39.274661488,373.530837369527,0.287497167847221,5.4038180888e-08,5.14104563912047e-07,9.5137281726338,0,0.264629033969821,"M",1.3e-07
27,16,23,0,3,-3,2,"M5","3d5/2",3594.6197464,1.2553802536,FALSE,2277.94782608678,0,26.647009451,1339.57544012117,0.287497167847221,3.6559859852e-08,1.83846706024358e-06,50.2864909134221,0,0.179036381975161,"M",1.3e-07
27,16,24,0,3,-3,3,"M5","3d5/2",3597.9943526,1.2520056474,FALSE,1735.7101449274,0,37.247888146,1428.98819567409,0.287497167847221,5.1055802577e-08,1.95933351489723e-06,38.3763140720833,0,0.250024103189338,"M",1.3e-07
27,16,25,0,3,-3,1,"M5","3d5/2",3604.0806169,1.2459193831,FALSE,1285.98260869555,0,16.100840457,453.742802878195,0.287497167847221,2.2032704533e-08,6.21087629116925e-07,28.189350435244,0,0.107895810341851,"M",1.3e-07
26,17,17,0,3,-2,1.5,"M3","3p3/2",3527.5266121,1.3224733879,TRUE,73254.7179486993,0,923.51116741,34462.6755409604,0.287497167847221,1.2908371316e-06,4.82001881494612e-05,37.3402553811857,0,6.32132646832934,"M",1.3e-07
26,17,18,0,3,2,1.5,"M3","3p3/2",3642.7247013,1.2072752987,FALSE,35056.3461538372,0,17.252108341,16492.2549288545,0.287497167847221,2.3355727843e-08,2.23344341053818e-05,956.272236751368,0,0.114374754945306,"M",1.3e-07
26,17,19,0,3,-3,3.5,"M4","3d3/2",3645.8247962,1.2041752038,FALSE,2206.33913043461,0,32.473900185,2075.94409519784,0.287497167847221,4.3925376707e-08,2.80892285289974e-06,63.9476098665332,0,0.215105871695158,"M",1.3e-07
26,17,20,0,3,2,2.5,"M4","3d3/2",3647.8720743,1.2021279257,FALSE,1558.40543478249,0,25.984951207,1099.72754719613,0.287497167847221,3.5128356615e-08,1.48718360558287e-06,42.3357010941935,0,0.172026203014527,"M",1.3e-07
26,17,21,0,3,2,3.5,"M4","3d3/2",3649.1795873,1.2008204127,FALSE,971.645652173837,0,34.66625111,914.221221221598,0.287497167847221,4.6847404494e-08,1.23587512984596e-06,26.3808666284649,0,0.229415261422941,"M",1.3e-07
26,17,22,0,3,-3,4.5,"M4","3d3/2",3649.3321691,1.2006678309,FALSE,453.706521739095,0,40.658103878,533.615481956468,0.287497167847221,5.4942563906e-08,7.21329166420712e-07,13.1287860474589,0,0.2690578655933,"M",1.3e-07
26,17,23,0,3,2,0.5,"M5","3d5/2",3650.5001186,1.1994998814,FALSE,2277.94782608678,0,8.6162218649,535.830176048466,0.287497167847221,1.1639634743e-08,7.24090373056274e-07,62.2090288092362,0,0.0570001663117727,"M",1.3e-07
26,17,24,0,3,-3,2.5,"M5","3d5/2",3661.0138421,1.1889861579,FALSE,1735.7101449274,0,24.466339659,1224.84702486351,0.287497167847221,3.2956269611e-08,1.65041819108243e-06,50.0790353569494,0,0.161389329675688,"M",1.3e-07
26,17,25,0,3,-3,0.5,"M5","3d5/2",3661.7299553,1.1882700447,FALSE,1285.98260869555,0,8.2112315933,302.495201918796,0.287497167847221,1.1058395872e-08,4.07516685628525e-07,36.8513381457398,0,0.0541537958675634,"M",1.3e-07
26,17,26,0,3,-3,2.5,"M5","3d5/2",3668.6249428,1.1813750572,FALSE,887.547826086889,0,24.939221778,626.320193716485,0.287497167847221,3.352330336e-08,8.42177042731462e-07,25.1221376869544,0,0.164166136569635,"M",1.3e-07
25,18,18,0,3,-2,0,"M3","3p3/2",3586.1385459,1.2638614541,TRUE,35056.3461538372,0,204.9083756,8246.12746442727,0.287497167847221,2.8175635137e-07,1.13440518504538e-05,40.2619206108221,0,1.37978203286377,"M",1.3e-07
25,18,19,0,3,2,0,"M4","3d3/2",3703.5914257,1.1464085743,FALSE,2206.33913043461,0,5.2087612504,518.986023799459,0.287497167847221,6.9357736105e-09,6.91238767905639e-07,99.6628215862148,0,0.0339650047469968,"M",1.3e-07
25,18,20,0,3,2,1,"M4","3d3/2",3711.5129858,1.1384870142,FALSE,1558.40543478249,0,15.690773698,549.863773598064,0.287497167847221,2.0847930652e-08,7.30796173992579e-07,35.0536552615821,0,0.102093883584703,"M",1.3e-07
25,18,21,0,3,-3,4,"M4","3d3/2",3712.1884008,1.1378115992,FALSE,971.645652173837,0,44.263447194,1028.4988738743,0.287497167847221,5.8799060482e-08,1.36667630974211e-06,23.2431657672573,0,0.287943419226758,"M",1.3e-07
25,18,22,0,3,2,3,"M4","3d3/2",3712.5966861,1.1374033139,FALSE,453.706521739095,0,36.651614888,373.530837369527,0.287497167847221,4.8682449805e-08,4.96295538539474e-07,10.1945473271664,0,0.238401616255041,"M",1.3e-07
25,18,23,0,3,-3,2,"M5","3d5/2",3712.9124646,1.1370875354,FALSE,2277.94782608678,0,24.576111966,1339.57544012117,0.287497167847221,3.2640842493e-08,1.77968858465559e-06,54.5233654749339,0,0.159844659367536,"M",1.3e-07
25,18,24,0,3,2,2,"M5","3d5/2",3713.8446814,1.1361553186,FALSE,1735.7101449274,0,26.102232605,1020.70585405292,0.287497167847221,3.4658981501e-08,1.35571381825723e-06,39.1158008557786,0,0.169727637797376,"M",1.3e-07
25,18,25,0,3,-3,3,"M5","3d5/2",3720.1055593,1.1298944407,FALSE,1285.98260869555,0,34.534586883,1058.73320671579,0.287497167847221,4.5777577187e-08,1.40384698898561e-06,30.6666948154757,0,0.224176236679441,"M",1.3e-07
25,18,26,0,3,-3,1,"M5","3d5/2",3734.9702356,1.1150297644,FALSE,887.547826086889,0,15.208026462,313.160096858242,0.287497167847221,2.0079147137e-08,4.13581861732592e-07,20.5975811079387,0,0.0983290929207086,"M",1.3e-07
24,19,19,0,3,2,1.5,"M4","3d3/2",3772.9475693,1.0770524307,TRUE,2206.33913043461,0,81.093291084,1037.97204759892,0.287497167847221,1.0594957688e-07,1.35697242033555e-06,12.8077191084253,0,0.518843042429132,"M",1.3e-07
24,19,20,0,3,-3,2.5,"M4","3d3/2",3778.9780964,1.0710219036,FALSE,1558.40543478249,0,114.54817417,1099.72754719613,0.287497167847221,1.4941916789e-07,1.43540451883748e-06,9.60656212390504,0,0.731716897303733,"M",1.3e-07
24,19,21,0,4,-1,0.5,"M4","3d3/2",4212.6813588,0.6373186412,FALSE,971.645652173837,0,14.829660975,228.555305305399,0.287497167847221,1.7345252039e-08,2.67493179500966e-07,15.4216945882089,0,0.0849410031132808,"M",1.3e-07
24,19,22,0,4,1,0.5,"M4","3d3/2",4245.7216847,0.6042783153,FALSE,453.706521739095,0,789.80492024,106.723096391294,0.287497167847221,9.1655855587e-07,1.23928996005826e-07,0.135211215052367,0,4.4884561476886,"M",1.3e-07
24,19,23,0,4,-2,1.5,"M5","3d5/2",4253.2253034,0.5967746966,FALSE,2277.94782608678,0,1400.4456916,1071.66035209693,0.287497167847221,1.6223212102e-06,1.24222891993773e-06,0.765710829721932,0,7.94462891957402,"M",1.3e-07
24,19,24,0,4,2,1.5,"M5","3d5/2",4303.2736696,0.5467263304,FALSE,1735.7101449274,0,32.111982932,816.564683242337,0.287497167847221,3.6765276943e-08,9.35477422876249e-07,25.4445906752339,0,0.180042324911413,"M",1.3e-07
24,19,25,0,4,-3,2.5,"M5","3d5/2",4304.775741,0.545224259,FALSE,1285.98260869555,0,45.78180162,907.485605756389,0.287497167847221,5.2397600106e-08,1.03927447776054e-06,19.8343908052677,0,0.256594986554533,"M",1.3e-07
24,19,26,0,4,3,2.5,"M5","3d5/2",4349.0853341,0.5009146659,FALSE,887.547826086889,0,1.2872095713,626.320193716485,0.287497167847221,1.4581485168e-09,7.09938594018103e-07,486.876738438214,0,0.00714066289879494,"M",1.3e-07
24,19,27,0,4,-4,3.5,"M5","3d5/2",4349.457419,0.500542581,FALSE,541.321739130392,0,1.6605953558,509.329528017119,0.287497167847221,1.8809576016e-09,5.77279206787666e-07,306.907080891464,0,0.00921119077048972,"M",1.3e-07
24,19,28,0,5,-1,0.5,"M5","3d5/2",4470.6539426,0.3793460574,FALSE,249.136231884038,0,6.6377975256,58.6030590611913,0.287497167847221,7.3139492256e-09,6.46130290185633e-08,8.83421897330204,0,0.0358169591623809,"M",1.3e-07
24,19,29,0,5,1,0.5,"N1","4s",4486.5509577,0.3634490423,FALSE,120.535666666776,0,372.47899566,28.3529968292249,0.287497167847221,4.0895963762e-07,3.11494589562324e-08,0.0761675629837487,0,2.00270608776287,"N",1.3e-07
24,19,30,0,5,-2,1.5,"N1","4s",4490.163237,0.359836763,FALSE,55.5874166667173,0,663.92389972,26.1510952248403,0.287497167847221,7.2835988546e-07,2.87071690865773e-08,0.0394134406076566,0,3.56683311140941,"N",1.3e-07
24,19,31,0,5,2,1.5,"N2","4p1/2",4513.4365039,0.3365634961,FALSE,18307.2600000167,0,16.330865291,8612.64883807773,0.287497167847221,1.7823080361e-08,9.40550616961302e-06,527.714961673735,0,0.0872809643254533,"N",1.3e-07
24,19,32,0,5,-3,2.5,"N2","4p1/2",4514.210374,0.335789626,FALSE,8319.67500000757,0,23.293712258,5870.98554523732,0.287497167847221,2.5417772618e-08,6.41034876791147e-06,252.199469412669,0,0.124472743216632,"N",1.3e-07
24,19,33,0,5,3,2.5,"N3","4p3/2",4534.0287753,0.3159712247,FALSE,35272.8000000321,0,0.90410923868,24891.1284323062,0.287497167847221,9.8222001019e-10,2.70585407752734e-05,27548.3501604078,0,0.00481000522540032,"N",1.3e-07
24,19,34,0,5,-4,3.5,"N3","4p3/2",4534.2792142,0.3157207858,FALSE,23305.0400000212,0,1.1650713167,21927.707988782,0.287497167847221,1.2656577611e-09,2.38357560404859e-05,18832.7024675058,0,0.00619802119820573,"N",1.3e-07
24,19,35,0,5,4,3.5,"N3","4p3/2",4543.7655707,0.3062344293,FALSE,13594.1333333457,0,0.018018277402,12790.7176342071,0.287497167847221,1.9532836081e-11,1.38745509077918e-05,710319.323331027,0,9.565376661215e-05,"N",1.3e-07
24,19,36,0,5,-5,4.5,"N3","4p3/2",4543.8712253,0.3061287747,FALSE,5946.86533333877,0,0.022022862441,6994.25566733337,0.287497167847221,2.3873476134e-11,7.58674318925235e-06,317789.631751511,0,0.000116910207246538,"N",1.3e-07
23,20,20,0,3,-3,3,"M4","3d3/2",3833.7111954,1.0162888046,TRUE,1558.40543478249,0,32.174406358,1283.01547172881,0.287497167847221,4.1381047811e-08,1.65064207273965e-06,39.8888418746341,0,0.202646101829006,"M",1.3e-07
