"At. Num. "," Sp.  Name. "," Ion  Charge "," El.  name "," Isoel.  Seq. "," Ground  Shells "," Ground  Config. "," Ground  Level "," Ionized  Level "," Ionization  Energy 
 (eV) ","Uncertainty
 (eV) "," References "
64,"Gd XL ",39,"Gadolinium ","Mn ","[Ar]3d7 ","3d7 "," 4F9/2 ","3d6 4 ","  (2 941)                          ",4," L8672c99 "
64,"Gd XLI ",40,"Gadolinium ","Cr ","[Ar]3d6 ","3d6 ",4,"3d5 5/2 ","  (3 050)                          ",4," L8672c99 "
64,"Gd XLII ",41,"Gadolinium ","V ","[Ar]3d5 ","3d5 "," 5/2 ","3d4 5D0 ","  (3 160)                          ",4," L8672c99 "
64,"Gd XLIII ",42,"Gadolinium ","Ti ","[Ar]3d4 ","3d4 "," 5D0 ","3d3 4F3/2 ","  (3 312)                          ",4," L8672c99 "
64,"Gd XLIV ",43,"Gadolinium ","Sc ","[Ar]3d3 ","3d3 "," 4F3/2 ","3d2 3F2 ","  (3 424)                          ",4," L8672c99 "
64,"Gd XLV ",44,"Gadolinium ","Ca ","[Ar]3d2 ","3d2 "," 3F2 ","3d 2D3/2 ","  (3 546)                          ",4," L8672c99 "
64,"Gd XLVI ",45,"Gadolinium ","K ","[Ar]3d ","3d "," 2D3/2 ","3p6 1S0 ","  (3 660)                          ",4," L8672c99 "
64,"Gd XLVII ",46,"Gadolinium ","Ar ","[Ne]3s23p6 ","3p6 "," 1S0 ","3p5 2P°3/2 ","  (3 980)                          ",4," L8672c99 "
64,"Gd XLVIII ",47,"Gadolinium ","Cl ","[Ne]3s23p5 ","3p5 "," 2P°3/2 ","3p4 3P2 ","  (4 080)                          ",4," L8672c99 "
64,"Gd XLIX ",48,"Gadolinium ","S ","[Ne]3s23p4 ","3p4 "," 3P2 ","3p3 2P°3/2 ","  (4 191)                          ",4," L8672c99 "
64,"Gd L ",49,"Gadolinium ","P ","[Ne]3s23p3 ","3p3 "," 2P°3/2 ","3p2 3P0 ","  (4 294)                          ",4," L8672c99 "
64,"Gd LI ",50,"Gadolinium ","Si ","[Ne]3s23p2 ","3p2 "," 3P0 ","3p 2P°1/2 ","  (4 578)                          ",4," L8672c99 "
64,"Gd LII ",51,"Gadolinium ","Al ","[Ne]3s23p ","3p "," 2P°1/2 ","3s2 1S0 ","  (4 693)                          ",4," L8672c99 "
64,"Gd LIII ",52,"Gadolinium ","Mg ","[Ne]3s2 ","3s2 "," 1S0 ","3s 2S1/2 ","  (4 914)                          ",4," L8672c99 "
64,"Gd LIV ",53,"Gadolinium ","Na ","[Ne]3s ","3s "," 2S1/2 ","2p6 1S0 ","  (5 025)                          ",5," L8672c99 "
64,"Gd LV ",54,"Gadolinium ","Ne ","1s22s22p6 ","2p6 "," 1S0 ","2p5 2P°3/2 ","  (11 273)                          ",5," L8672c99 "
64,"Gd LVI ",55,"Gadolinium ","F ","1s22s22p5 ","2p5 "," 2P°3/2 ","2p4 3P2 ","  (11 552)                          ",5," L8672c99 "
64,"Gd LVII ",56,"Gadolinium ","O ","1s22s22p4 ","2p4 "," 3P2 ","2p21/22p3/2 (0,3/2)°3/2 ","  (11 861)                          ",5," L8672c99 "
64,"Gd LVIII ",57,"Gadolinium ","N ","1s22s22p3 ","2p21/22p3/2 "," (0,3/2)°3/2 ","2p2 3P0 ","  (12 147)                          ",6," L8672c99 "
64,"Gd LIX ",58,"Gadolinium ","C ","1s22s22p2 ","2p2 "," 3P0 ","2p 2P°1/2 ","  (13 183)                          ",6," L8672c99 "
64,"Gd LX ",59,"Gadolinium ","B ","1s22s22p ","2p "," 2P°1/2 ","2s2 1S0 ","  (13 521)                          ",7," L8672c99 "
64,"Gd LXI ",60,"Gadolinium ","Be ","1s22s2 ","2s2 "," 1S0 ","2s 2S1/2 ","  (13 943)                          ",10," L8672c99 "
64,"Gd LXII ",61,"Gadolinium ","Li ","1s22s ","2s "," 2S1/2 ","1s2 1S0 ","  (14 224.57)                       ",0.1," L16264c99 "
64,"Gd LXIII ",62,"Gadolinium ","He ","1s2 ","1s2 "," 1S0 ","1s 2S1/2 ","  (57 783.90)                       ",0.04," L12128 "
64,"Gd LXIV ",63,"Gadolinium ","H ","1s ","1s "," 2S1/2 "," ","  (59 065.53)                       ",0.2," L7188 "
65,"Tb I ",0,"Terbium ","Tb ","[Xe]4f96s2 ","4f96s2 "," 6H°15/2 ","4f9(6H°)5p66s (15/2,1/2)°8 ",5.8638,0.0006," L4277 "
65,"Tb II ",1,"Terbium ","Gd ","[Xe]4f96s ","4f9(6H°15/2)6s1/2 "," (15/2,1/2)°8 ","4f95p6 6H°15/2 ","  [11.513]                      ",0.02," L19870c180 "
65,"Tb III ",2,"Terbium ","Eu ","[Xe]4f9 ","4f9 "," 6H°15/2 ","4f85p6 7F6 ","  [21.82]                       ",0.03," L19883c180 "
65,"Tb IV ",3,"Terbium ","Sm ","[Xe]4f8 ","4f8 "," 7F6 ","4f75s25p6 8S°7/2 ","  [39.33]                       ",0.04," L19883c180 "
65,"Tb V ",4,"Terbium ","Pm ","[Xe]4f7 ","4f75s25p6 "," 8S°7/2 ","4f75s25p5 ","  [66.5]                        ",0.3," L4095 "
65,"Tb VI ",5,"Terbium ","Nd ","[Cd]4f75p5 ","4f75s25p5 ","  ","4f85s25p3° ","  (90)                          ",4," L582 "
65,"Tb VII ",6,"Terbium ","Pr ","[Cd]4f85p3 ","4f85s25p3 "," ° ","4f75s25p3 ","  (108)                          ",5," L582 "
65,"Tb VIII ",7,"Terbium ","Ce ","[Cd]4f75p3 ","4f75s25p3 ","  ","4f75s25p2° ","  (125)                          ",6," L582 "
65,"Tb IX ",8,"Terbium ","La ","[Cd]4f75p2 ","4f75s25p2 "," ° ","4f65s25p2 ","  (143)                          ",7," L582 "
65,"Tb X ",9,"Terbium ","Ba ","[Cd]4f65p2 ","4f65s25p2 ","  ","4f65s25p° ","  (168)                          ",8," L582 "
65,"Tb XI ",10,"Terbium ","Cs ","[Cd]4f65p ","4f65s25p "," ° ","4f65s2 ","  (186)                          ",9," L582 "
65,"Tb XII ",11,"Terbium ","Xe ","[Cd]4f6 ","4f65s2 ","  ","4f55s2° ","  (216)                          ",11," L582 "
65,"Tb XIII ",12,"Terbium ","I ","[Cd]4f5 ","4f55s2 "," ° ","4f45s2 ","  (250)                          ",12," L582 "
65,"Tb XIV ",13,"Terbium ","Te ","[Cd]4f4 ","4f45s2 ","  ","4f5 6H°5/2 ","  (273)                          ",14," L582 "
65,"Tb XV ",14,"Terbium ","Sb ","[Kr]4d104f5 ","4f5 "," 6H°5/2 ","4f4 5I4 ","  (294)                          ",15," L582 "
65,"Tb XVI ",15,"Terbium ","Sn ","[Kr]4d104f4 ","4f4 "," 5I4 ","4f3 4I°9/2 ","  (325)                          ",16," L582 "
65,"Tb XVII ",16,"Terbium ","In ","[Kr]4d104f3 ","4f3 "," 4I°9/2 ","4f2 3H4 ","  (358)                          ",17," L582 "
65,"Tb XVIII ",17,"Terbium ","Cd ","[Kr]4d104f2 ","4f2 "," 3H4 ","4f 2F°5/2 ","  (393)                          ",20," L582 "
65,"Tb XIX ",18,"Terbium ","Ag ","[Kr]4d104f ","4f "," 2F°5/2 ","4d10 1S0 ","  (426.6)                        ",2.5," L582c99 "
65,"Tb XX ",19,"Terbium ","Pd ","[Kr]4d10 ","4d10 "," 1S0 ","4d9 2D5/2 ","  (613)                          ",4," L8672c99 "
65,"Tb XXI ",20,"Terbium ","Rh ","[Kr]4d9 ","4d9 "," 2D5/2 ","4d8 3F4 ","  (651)                          ",4," L8672c99 "
65,"Tb XXII ",21,"Terbium ","Ru ","[Kr]4d8 ","4d8 "," 3F4 ","4d7 4F9/2 ","  (690)                          ",4," L8672c99 "
65,"Tb XXIII ",22,"Terbium ","Tc ","[Kr]4d7 ","4d7 "," 4F9/2 ","4d6 5D4 ","  (732)                          ",4," L8672c99 "
65,"Tb XXIV ",23,"Terbium ","Mo ","[Kr]4d6 ","4d6 "," 5D4 ","4d5 6S5/2 ","  (772)                          ",4," L8672c99 "
65,"Tb XXV ",24,"Terbium ","Nb ","[Kr]4d5 ","4d5 "," 6S5/2 ","4d4 5D0 ","  (816)                          ",4," L8672c99 "
65,"Tb XXVI ",25,"Terbium ","Zr ","[Kr]4d4 ","4d4 "," 5D0 ","4d3 4F3/2 ","  (866)                          ",4," L8672c99 "
65,"Tb XXVII ",26,"Terbium ","Y ","[Kr]4d3 ","4d3 "," 4F3/2 ","4d2 3F2 ","  (909)                          ",4," L8672c99 "
65,"Tb XXVIII ",27,"Terbium ","Sr ","[Kr]4d2 ","4d2 "," 3F2 ","4d 2D3/2 ","  (954)                          ",4," L8672c99 "
65,"Tb XXIX ",28,"Terbium ","Rb ","[Kr]4d ","4d "," 2D3/2 ","4p6 1S0 ","  (997)                          ",4," L8672c99 "
65,"Tb XXX ",29,"Terbium ","Kr ","[Ar]3d104s24p6 ","4p6 "," 1S0 ","4p5 2P°3/2 ","  (1 165)                          ",4," L8672c99 "
65,"Tb XXXI ",30,"Terbium ","Br ","[Ar]3d104s24p5 ","4p5 "," 2P°3/2 ","4p4 3P2 ","  (1 208)                          ",4," L8672c99 "
65,"Tb XXXII ",31,"Terbium ","Se ","[Ar]3d104s24p4 ","4p4 "," 3P2 ","4p3 4S°3/2 ","  (1 256)                          ",4," L8672c99 "
65,"Tb XXXIII ",32,"Terbium ","As ","[Ar]3d104s24p3 ","4p3 "," 4S°3/2 ","4p2 3P0 ","  (1 301)                          ",4," L8672c99 "
65,"Tb XXXIV ",33,"Terbium ","Ge ","[Ar]3d104s24p2 ","4p2 "," 3P0 ","4p 2P°1/2 ","  (1 393)                          ",5," L8672c99 "
65,"Tb XXXV ",34,"Terbium ","Ga ","[Ar]3d104s24p ","4p "," 2P°1/2 ","4s2 1S0 ","  (1 443)                          ",5," L8672c99 "
65,"Tb XXXVI ",35,"Terbium ","Zn ","[Ar]3d104s2 ","4s2 "," 1S0 ","4s 2S1/2 ","  (1 559)                          ",5," L8672c99 "
65,"Tb XXXVII ",36,"Terbium ","Cu ","[Ar]3d104s ","4s "," 2S1/2 ","3d10 1S0 ","  [1 610.4]                        ",0.7," L10278 "
65,"Tb XXXVIII ",37,"Terbium ","Ni ","[Ar]3d10 ","3d10 "," 1S0 ","3d9 2D5/2 ","  (2 750)                          ",4," L8672c99 "
65,"Tb XXXIX ",38,"Terbium ","Co ","[Ar]3d9 ","3d9 "," 2D5/2 ","3d8 3F4 ","  (2 852)                          ",4," L8672c99 "
65,"Tb XL ",39,"Terbium ","Fe ","[Ar]3d8 ","3d8 "," 3F4 ","3d7 4F9/2 ","  (2 961)                          ",4," L8672c99 "
65,"Tb XLI ",40,"Terbium ","Mn ","[Ar]3d7 ","3d7 "," 4F9/2 ","3d6 4 ","  (3 078)                          ",4," L8672c99 "
65,"Tb XLII ",41,"Terbium ","Cr ","[Ar]3d6 ","3d6 ",4,"3d5 5/2 ","  (3 189)                          ",4," L8672c99 "
65,"Tb XLIII ",42,"Terbium ","V ","[Ar]3d5 ","3d5 "," 5/2 ","3d4 5D0 ","  (3 300)                          ",4," L8672c99 "
65,"Tb XLIV ",43,"Terbium ","Ti ","[Ar]3d4 ","3d4 "," 5D0 ","3d3 4F3/2 ","  (3 458)                          ",4," L8672c99 "
65,"Tb XLV ",44,"Terbium ","Sc ","[Ar]3d3 ","3d3 "," 4F3/2 ","3d2 3F2 ","  (3 573)                          ",4," L8672c99 "
65,"Tb XLVI ",45,"Terbium ","Ca ","[Ar]3d2 ","3d2 "," 3F2 ","3d 2D3/2 ","  (3 698)                          ",4," L8672c99 "
65,"Tb XLVII ",46,"Terbium ","K ","[Ar]3d ","3d "," 2D3/2 ","3p6 1S0 ","  (3 814)                          ",4," L8672c99 "
65,"Tb XLVIII ",47,"Terbium ","Ar ","[Ne]3s23p6 ","3p6 "," 1S0 ","3p5 2P°3/2 ","  (4 139)                          ",4," L8672c99 "
65,"Tb XLIX ",48,"Terbium ","Cl ","[Ne]3s23p5 ","3p5 "," 2P°3/2 ","3p4 3P2 ","  (4 242)                          ",4," L8672c99 "
65,"Tb L ",49,"Terbium ","S ","[Ne]3s23p4 ","3p4 "," 3P2 ","3p3 2P°3/2 ","  (4 355)                          ",4," L8672c99 "
65,"Tb LI ",50,"Terbium ","P ","[Ne]3s23p3 ","3p3 "," 2P°3/2 ","3p2 3P0 ","  (4 460)                          ",4," L8672c99 "
65,"Tb LII ",51,"Terbium ","Si ","[Ne]3s23p2 ","3p2 "," 3P0 ","3p 2P°1/2 ","  (4 760)                          ",4," L8672c99 "
65,"Tb LIII ",52,"Terbium ","Al ","[Ne]3s23p ","3p "," 2P°1/2 ","3s2 1S0 ","  (4 877)                          ",4," L8672c99 "
65,"Tb LIV ",53,"Terbium ","Mg ","[Ne]3s2 ","3s2 "," 1S0 ","3s 2S1/2 ","  (5 103)                          ",5," L8672c99 "
65,"Tb LV ",54,"Terbium ","Na ","[Ne]3s ","3s "," 2S1/2 ","2p6 1S0 ","  (5 217)                          ",5," L8672c99 "
65,"Tb LVI ",55,"Terbium ","Ne ","1s22s22p6 ","2p6 "," 1S0 ","2p5 2P°3/2 ","  (11 673)                          ",5," L8672c99 "
65,"Tb LVII ",56,"Terbium ","F ","1s22s22p5 ","2p5 "," 2P°3/2 ","2p4 3P2 ","  (11 957)                          ",5," L8672c99 "
65,"Tb LVIII ",57,"Terbium ","O ","1s22s22p4 ","2p4 "," 3P2 ","2p21/22p3/2 (0,3/2)°3/2 ","  (12 272)                          ",6," L8672c99 "
65,"Tb LIX ",58,"Terbium ","N ","1s22s22p3 ","2p21/22p3/2 "," (0,3/2)°3/2 ","2p2 3P0 ","  (12 563)                          ",6," L8672c99 "
65,"Tb LX ",59,"Terbium ","C ","1s22s22p2 ","2p2 "," 3P0 ","2p 2P°1/2 ","  (13 658)                          ",7," L8672c99 "
65,"Tb LXI ",60,"Terbium ","B ","1s22s22p ","2p "," 2P°1/2 ","2s2 1S0 ","  (14 003)                          ",10," L8672c99 "
65,"Tb LXII ",61,"Terbium ","Be ","1s22s2 ","2s2 "," 1S0 ","2s 2S1/2 ","  (14 434)                          ",12," L8672c99 "
65,"Tb LXIII ",62,"Terbium ","Li ","1s22s ","2s "," 2S1/2 ","1s2 1S0 ","  (14 721.02)                       ",0.1," L16264c99 "
65,"Tb LXIV ",63,"Terbium ","He ","1s2 ","1s2 "," 1S0 ","1s 2S1/2 ","  (59 739.3)                        ",0.3," L10054 "
65,"Tb LXV ",64,"Terbium ","H ","1s ","1s "," 2S1/2 "," ","  (61 049.65)                       ",0.22," L7188 "
66,"Dy I ",0,"Dysprosium ","Dy ","[Xe]4f106s2 ","4f106s2 "," 5I8 ","4f10(5I8)6s1/2 (8,1/2)17/2 ",5.93905,7E-05," L14730 "
66,"Dy II ",1,"Dysprosium ","Tb ","[Xe]4f106s ","4f10(5I8)6s1/2 "," (8,1/2)17/2 ","4f105p6 5I8 ","  [11.647]                      ",0.02," L19870c180 "
66,"Dy III ",2,"Dysprosium ","Gd ","[Xe]4f10 ","4f105p6 "," 5I8 ","4f95p6 6H°15/2 ","  [22.89]                       ",0.03," L19883c180 "
66,"Dy IV ",3,"Dysprosium ","Eu ","[Xe]4f9 ","4f9 "," 6H°15/2 ","4f85p6 7F6 ","  [41.23]                       ",0.08," L19883c180 "
66,"Dy V ",4,"Dysprosium ","Sm ","[Xe]4f8 ","4f85p6 "," 7F6 ","4f85s25p5° ","  [62.1]                        ",0.3," L4095 "
66,"Dy VI ",5,"Dysprosium ","Pm ","[Cd]4f85p5 ","4f85s25p5 "," ° ","4f85s25p4 ","  (93)                          ",5," L582 "
