15  3  -3.0  0.00  4.3081096713E+03  2.4106563512E+00  2.7576086496E-09
14  4  -1.0  0.50  4.5488054452E+03  5.5305338779E+01  5.9899108265E-08
14  4  1.0  0.50  4.5781104687E+03  5.0557327515E+01  5.4404654173E-08
14  4  -2.0  1.50  4.5822027164E+03  1.0690625801E+02  1.1493846737E-07
14  4  2.0  1.50  4.6291710595E+03  6.2104815552E+01  6.6090464777E-08
14  4  -3.0  2.50  4.6297905461E+03  9.0688481074E+01  9.6495547527E-08
14  4  3.0  2.50  4.6766788102E+03  1.0569894689E+02  1.1133461032E-07
14  4  -4.0  3.50  4.6766708738E+03  1.2635355176E+02  1.3309070893E-07
14  5  -1.0  0.50  4.6844361227E+03  5.5184163347E+01  5.8029785281E-08
14  5  1.0  0.50  4.6965764912E+03  5.0392766980E+01  5.2853713819E-08
14  5  -2.0  1.50  4.6978102905E+03  1.0654231972E+02  1.1171586554E-07
14  5  2.0  1.50  4.7183406765E+03  6.2081182547E+01  6.4811229050E-08
14  5  -3.0  2.50  4.7183273632E+03  9.0765968249E+01  9.4757816296E-08
14  5  3.0  2.50  4.7390575843E+03  1.0554530301E+02  1.0970280028E-07
14  5  -4.0  3.50  4.7390696100E+03  1.2595097684E+02  1.3091193643E-07
14  5  4.0  3.50  4.7434442897E+03  8.3903667440E+01  8.7127672045E-08
14  5  -5.0  4.50  4.7434776824E+03  9.9160490502E+01  1.0297001222E-07
