"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"N5",1.347e-10,1999.91,0.0899999999999181,6,44,3,56,0.296,"rgb(64,224,208)",1.64444444444594
"N5",1.347e-10,1999.91,0.0899999999999181,6,45,2,56,0.2671,"rgb(64,224,208)",0.989259259260159
"N5",1.347e-10,1999.91,0.0899999999999181,6,46,1,56,0.241,"rgb(64,224,208)",0.446296296296702
"O1",3.18e-07,1999.97,0.0299999999999727,2,47,2,56,0.14652,"rgb(0,255,255)",4.88400000000444
"O1",3.18e-07,1999.97,0.0299999999999727,2,48,1,56,0.1305,"rgb(0,255,255)",2.17500000000198
"O2",8.89e-09,1999.98,0.0199999999999818,2,49,2,56,0.101,"rgb(0,250,154)",5.05000000000459
"O2",8.89e-09,1999.98,0.0199999999999818,2,50,1,56,0.086,"rgb(0,250,154)",2.15000000000196
"O3",6e-09,1999.99,0.00999999999999091,4,51,4,56,0.071,"rgb(0,255,127)",7.10000000000646
"O3",6e-09,1999.99,0.00999999999999091,4,52,3,56,0.058,"rgb(0,255,127)",4.35000000000396
"O3",6e-09,1999.99,0.00999999999999091,4,53,2,56,0.047,"rgb(0,255,127)",2.35000000000214
"O3",6e-09,1999.99,0.00999999999999091,4,54,1,56,0.0358438,"rgb(0,255,127)",0.896095000000815
"P1",2.47e-08,2000,0.010003826,2,55,2,56,0.010003826,"rgb(189,183,107)",1
"P1",2.47e-08,2000,0.0052116646,2,56,2,56,0.0052116646,"rgb(189,183,107)",1
