"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"O1",1.458e-06,1999.92,0.0799999999999272,2,61,2,76,0.367,"rgb(0,255,255)",4.58750000000417
"O1",1.458e-06,1999.92,0.0799999999999272,2,62,1,76,0.322,"rgb(0,255,255)",2.01250000000183
"O2",1.154e-07,1999.94,0.0599999999999454,2,63,2,76,0.298,"rgb(0,250,154)",4.96666666667118
"O2",1.154e-07,1999.94,0.0599999999999454,2,64,1,76,0.269,"rgb(0,250,154)",2.24166666666871
"O3",3.76e-08,1999.95,0.0499999999999545,4,65,4,76,0.235,"rgb(0,255,127)",4.70000000000427
"O3",3.76e-08,1999.95,0.0499999999999545,4,66,3,76,0.213,"rgb(0,255,127)",3.19500000000291
"O3",3.76e-08,1999.95,0.0499999999999545,4,67,2,76,0.19,"rgb(0,255,127)",1.90000000000173
"O3",3.76e-08,1999.95,0.0499999999999545,4,68,1,76,0.1687,"rgb(0,255,127)",0.843500000000767
"O4",7.5e-11,2000,0.10202,4,69,4,76,0.10202,"rgb(173,255,47)",1
"O4",7.5e-11,2000,0.0851,4,70,3,76,0.0851,"rgb(173,255,47)",0.75
"O4",7.5e-11,2000,0.0701,4,71,2,76,0.0701,"rgb(173,255,47)",0.5
"O4",7.5e-11,2000,0.055,4,72,1,76,0.055,"rgb(173,255,47)",0.25
"O5",1.111e-10,2000,0.041,6,73,2,76,0.041,"rgb(107,142,35)",0.333333333333333
"O5",1.111e-10,2000,0.025,6,74,2,76,0.025,"rgb(107,142,35)",0.333333333333333
"O5",1.111e-10,2000,0.017,6,75,2,76,0.017,"rgb(107,142,35)",0.333333333333333
"O5",1.111e-10,2000,0.00843823,6,76,2,76,0.00843823,"rgb(107,142,35)",0.333333333333333
