"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"M4",9.53e-09,1997.1,2.90000000000009,4,19,4,85,7.57,"rgb(100,149,237)",2.61034482758612
"M4",9.53e-09,1997.1,2.90000000000009,4,20,3,85,7.41,"rgb(100,149,237)",1.91637931034477
"M4",9.53e-09,1997.1,2.90000000000009,4,21,2,85,7.23,"rgb(100,149,237)",1.24655172413789
"M4",9.53e-09,1997.1,2.90000000000009,4,22,1,85,7.068,"rgb(100,149,237)",0.609310344827567
"M5",1.304e-08,1997.22,2.77999999999997,6,23,6,85,6.759,"rgb(0,191,255)",2.4312949640288
"M5",1.304e-08,1997.22,2.77999999999997,6,24,5,85,6.604,"rgb(0,191,255)",1.97961630695446
"M5",1.304e-08,1997.22,2.77999999999997,6,25,4,85,6.445,"rgb(0,191,255)",1.54556354916069
"M5",1.304e-08,1997.22,2.77999999999997,6,26,3,85,6.279,"rgb(0,191,255)",1.1293165467626
"M5",1.304e-08,1997.22,2.77999999999997,6,27,2,85,6.122,"rgb(0,191,255)",0.734052757793772
"M5",1.304e-08,1997.22,2.77999999999997,6,28,1,85,5.976,"rgb(0,191,255)",0.358273381294967
"N1",1.526e-05,1998.96,1.03999999999996,2,29,2,85,3.649,"rgb(0,128,128)",3.50865384615397
"N1",1.526e-05,1998.96,1.03999999999996,2,30,1,85,3.573,"rgb(0,128,128)",1.71778846153852
"N2",2.15e-06,1999.1,0.900000000000091,2,31,2,85,3.388,"rgb(95,158,160)",3.76444444444406
"N2",2.15e-06,1999.1,0.900000000000091,2,32,1,85,3.312,"rgb(95,158,160)",1.83999999999981
"N3",4.91e-07,1999.25,0.75,4,33,4,85,3.042,"rgb(32,178,170)",4.056
"N3",4.91e-07,1999.25,0.75,4,34,3,85,2.977,"rgb(32,178,170)",2.977
"N3",4.91e-07,1999.25,0.75,4,35,2,85,2.905,"rgb(32,178,170)",1.93666666666667
"N3",4.91e-07,1999.25,0.75,4,36,1,85,2.841,"rgb(32,178,170)",0.947
"N4",2.74e-09,1999.47,0.529999999999973,4,37,4,85,2.576,"rgb(0,206,209)",4.86037735849082
"N4",2.74e-09,1999.47,0.529999999999973,4,38,3,85,2.51,"rgb(0,206,209)",3.55188679245301
"N4",2.74e-09,1999.47,0.529999999999973,4,39,2,85,2.439,"rgb(0,206,209)",2.30094339622653
"N4",2.74e-09,1999.47,0.529999999999973,4,40,1,85,2.373,"rgb(0,206,209)",1.11933962264157
"N5",3.71e-09,1999.5,0.5,6,41,6,85,2.266,"rgb(64,224,208)",4.532
"N5",3.71e-09,1999.5,0.5,6,42,5,85,2.203,"rgb(64,224,208)",3.67166666666667
"N5",3.71e-09,1999.5,0.5,6,43,4,85,2.139,"rgb(64,224,208)",2.852
"N5",3.71e-09,1999.5,0.5,6,44,3,85,2.071,"rgb(64,224,208)",2.071
"N5",3.71e-09,1999.5,0.5,6,45,2,85,2.007,"rgb(64,224,208)",1.338
"N5",3.71e-09,1999.5,0.5,6,46,1,85,1.948,"rgb(64,224,208)",0.649333333333333
"N6",1.208e-12,1999.79,0.210000000000036,6,47,6,85,1.65,"rgb(102,205,170)",7.8571428571415
"N6",1.208e-12,1999.79,0.210000000000036,6,48,5,85,1.59,"rgb(102,205,170)",6.30952380952272
"N6",1.208e-12,1999.79,0.210000000000036,6,49,4,85,1.51,"rgb(102,205,170)",4.79365079364996
"N6",1.208e-12,1999.79,0.210000000000036,6,50,3,85,1.45,"rgb(102,205,170)",3.45238095238035
"N6",1.208e-12,1999.79,0.210000000000036,6,51,2,85,1.38,"rgb(102,205,170)",2.19047619047581
"N6",1.208e-12,1999.79,0.210000000000036,6,52,1,85,1.32,"rgb(102,205,170)",1.04761904761887
"N7",4.9e-12,1999.8,0.200000000000045,8,53,8,85,1.25,"rgb(127,255,212)",6.24999999999858
"N7",4.9e-12,1999.8,0.200000000000045,8,54,7,85,1.18,"rgb(127,255,212)",5.16249999999883
"N7",4.9e-12,1999.8,0.200000000000045,8,55,6,85,1.12,"rgb(127,255,212)",4.19999999999905
"N7",4.9e-12,1999.8,0.200000000000045,8,56,5,85,1.05,"rgb(127,255,212)",3.28124999999925
"N7",4.9e-12,1999.8,0.200000000000045,8,57,4,85,0.99,"rgb(127,255,212)",2.47499999999944
"N7",4.9e-12,1999.8,0.200000000000045,8,58,3,85,0.92,"rgb(127,255,212)",1.72499999999961
"N7",4.9e-12,1999.8,0.200000000000045,8,59,2,85,0.86,"rgb(127,255,212)",1.07499999999976
"N7",4.9e-12,1999.8,0.200000000000045,8,60,1,85,0.79,"rgb(127,255,212)",0.493749999999888
"O1",3.3e-06,1999.81,0.190000000000055,2,61,2,85,0.75,"rgb(0,255,255)",3.9473684210515
"O1",3.3e-06,1999.81,0.190000000000055,2,62,1,85,0.72,"rgb(0,255,255)",1.89473684210472
"O2",4.27e-07,1999.85,0.150000000000091,2,63,2,85,0.63,"rgb(0,250,154)",4.19999999999745
"O2",4.27e-07,1999.85,0.150000000000091,2,64,1,85,0.6,"rgb(0,250,154)",1.99999999999879
"O3",9.45e-08,1999.89,0.1099999999999,4,65,4,85,0.54,"rgb(0,255,127)",4.90909090909537
"O3",9.45e-08,1999.89,0.1099999999999,4,66,3,85,0.51,"rgb(0,255,127)",3.47727272727589
"O3",9.45e-08,1999.89,0.1099999999999,4,67,2,85,0.481,"rgb(0,255,127)",2.18636363636562
"O3",9.45e-08,1999.89,0.1099999999999,4,68,1,85,0.452,"rgb(0,255,127)",1.02727272727366
"O4",4.01e-10,1999.96,0.0399999999999636,4,69,4,85,0.335,"rgb(173,255,47)",8.37500000000762
"O4",4.01e-10,1999.96,0.0399999999999636,4,70,3,85,0.311,"rgb(173,255,47)",5.8312500000053
"O4",4.01e-10,1999.96,0.0399999999999636,4,71,2,85,0.287,"rgb(173,255,47)",3.58750000000326
"O4",4.01e-10,1999.96,0.0399999999999636,4,72,1,85,0.263,"rgb(173,255,47)",1.6437500000015
"O5",5.31e-10,1999.96,0.0399999999999636,6,73,6,85,0.236,"rgb(107,142,35)",5.90000000000537
"O5",5.31e-10,1999.96,0.0399999999999636,6,74,5,85,0.212,"rgb(107,142,35)",4.41666666667068
"O5",5.31e-10,1999.96,0.0399999999999636,6,75,4,85,0.1921,"rgb(107,142,35)",3.20166666666958
"O5",5.31e-10,1999.96,0.0399999999999636,6,76,3,85,0.169,"rgb(107,142,35)",2.11250000000192
"O5",5.31e-10,1999.96,0.0399999999999636,6,77,2,85,0.149,"rgb(107,142,35)",1.2416666666678
"O5",5.31e-10,1999.96,0.0399999999999636,6,78,1,85,0.1301,"rgb(107,142,35)",0.542083333333826
"P1",4.68e-07,1999.99,0.00999999999999091,2,79,2,85,0.0851,"rgb(189,183,107)",8.51000000000774
"P1",4.68e-07,1999.99,0.00999999999999091,2,80,1,85,0.072,"rgb(189,183,107)",3.60000000000327
"P2",4.57e-08,1999.99,0.00999999999999091,2,81,2,85,0.05039,"rgb(255,255,0)",5.03900000000458
"P2",4.57e-08,1999.99,0.00999999999999091,2,82,1,85,0.03965,"rgb(255,255,0)",1.9825000000018
"P3",8.62e-09,2000,0.02658,4,83,2,85,0.02658,"rgb(255,228,181)",0.5
"P3",8.62e-09,2000,0.01788,4,84,2,85,0.01788,"rgb(255,228,181)",0.5
"P3",8.62e-09,2000,0.00931751,4,85,2,85,0.00931751,"rgb(255,228,181)",0.5
