"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"N1",6.79e-06,1999.43,0.569999999999936,2,29,2,73,2.3147,"rgb(0,128,128)",4.06087719298291
"N1",6.79e-06,1999.43,0.569999999999936,2,30,1,73,2.254,"rgb(0,128,128)",1.97719298245636
"N2",5.45e-07,1999.54,0.460000000000036,2,31,2,73,2.113,"rgb(95,158,160)",4.5934782608692
"N2",5.45e-07,1999.54,0.460000000000036,2,32,1,73,2.053,"rgb(95,158,160)",2.23152173913026
"N3",2.07e-07,1999.6,0.400000000000091,4,33,4,73,1.91,"rgb(32,178,170)",4.77499999999891
"N3",2.07e-07,1999.6,0.400000000000091,4,34,3,73,1.857,"rgb(32,178,170)",3.48187499999921
"N3",2.07e-07,1999.6,0.400000000000091,4,35,2,73,1.799,"rgb(32,178,170)",2.24874999999949
"N3",2.07e-07,1999.6,0.400000000000091,4,36,1,73,1.748,"rgb(32,178,170)",1.09249999999975
"N4",6.83e-10,1999.76,0.240000000000009,4,37,4,73,1.542,"rgb(0,206,209)",6.42499999999976
"N4",6.83e-10,1999.76,0.240000000000009,4,38,3,73,1.49,"rgb(0,206,209)",4.65624999999982
"N4",6.83e-10,1999.76,0.240000000000009,4,39,2,73,1.434,"rgb(0,206,209)",2.98749999999989
"N4",6.83e-10,1999.76,0.240000000000009,4,40,1,73,1.382,"rgb(0,206,209)",1.43958333333328
"N5",1.129e-09,1999.77,0.230000000000018,6,41,6,73,1.313,"rgb(64,224,208)",5.70869565217346
"N5",1.129e-09,1999.77,0.230000000000018,6,42,5,73,1.262,"rgb(64,224,208)",4.57246376811558
"N5",1.129e-09,1999.77,0.230000000000018,6,43,4,73,1.211,"rgb(64,224,208)",3.51014492753595
"N5",1.129e-09,1999.77,0.230000000000018,6,44,3,73,1.16,"rgb(64,224,208)",2.52173913043458
"N5",1.129e-09,1999.77,0.230000000000018,6,45,2,73,1.11,"rgb(64,224,208)",1.60869565217379
"N5",1.129e-09,1999.77,0.230000000000018,6,46,1,73,1.064,"rgb(64,224,208)",0.771014492753562
"N6",NA,1999.97,0.0299999999999727,6,47,6,73,0.832,"rgb(102,205,170)",27.7333333333586
"N6",NA,1999.97,0.0299999999999727,6,48,5,73,0.79,"rgb(102,205,170)",21.9444444444644
"N6",NA,1999.97,0.0299999999999727,6,49,4,73,0.75,"rgb(102,205,170)",16.6666666666818
"N6",NA,1999.97,0.0299999999999727,6,50,3,73,0.7,"rgb(102,205,170)",11.6666666666773
"N6",NA,1999.97,0.0299999999999727,6,51,2,73,0.66,"rgb(102,205,170)",7.33333333334
"N6",NA,1999.97,0.0299999999999727,6,52,1,73,0.61,"rgb(102,205,170)",3.38888888889197
"N7",NA,1999.97,0.0299999999999727,8,53,8,73,0.57,"rgb(127,255,212)",19.0000000000173
"N7",NA,1999.97,0.0299999999999727,8,54,7,73,0.53,"rgb(127,255,212)",15.4583333333474
"N7",NA,1999.97,0.0299999999999727,8,55,6,73,0.482,"rgb(127,255,212)",12.050000000011
"N7",NA,1999.97,0.0299999999999727,8,56,5,73,0.439,"rgb(127,255,212)",9.14583333334165
"N7",NA,1999.97,0.0299999999999727,8,57,4,73,0.396,"rgb(127,255,212)",6.600000000006
"N7",NA,1999.97,0.0299999999999727,8,58,3,73,0.363,"rgb(127,255,212)",4.53750000000413
"N7",NA,1999.97,0.0299999999999727,8,59,2,73,0.338,"rgb(127,255,212)",2.81666666666923
"N7",NA,1999.97,0.0299999999999727,8,60,1,73,0.304,"rgb(127,255,212)",1.26666666666782
"O1",1.094e-06,1999.93,0.0699999999999363,2,61,2,73,0.262,"rgb(0,255,255)",3.74285714286055
"O1",1.094e-06,1999.93,0.0699999999999363,2,62,1,73,0.235,"rgb(0,255,255)",1.67857142857296
"O2",7.28e-08,1999.96,0.0399999999999636,2,63,2,73,0.213,"rgb(0,250,154)",5.32500000000484
"O2",7.28e-08,1999.96,0.0399999999999636,2,64,1,73,0.18,"rgb(0,250,154)",2.25000000000205
"O3",2.67e-08,1999.97,0.0299999999999727,4,65,4,73,0.159,"rgb(0,255,127)",5.30000000000482
"O3",2.67e-08,1999.97,0.0299999999999727,4,66,3,73,0.139,"rgb(0,255,127)",3.47500000000316
"O3",2.67e-08,1999.97,0.0299999999999727,4,67,2,73,0.119,"rgb(0,255,127)",1.98333333333514
"O3",2.67e-08,1999.97,0.0299999999999727,4,68,1,73,0.09401,"rgb(0,255,127)",0.783416666667379
"O4",3.66e-11,1999.99,0.00999999999999091,4,69,4,73,0.048272,"rgb(173,255,47)",4.82720000000439
"O4",3.66e-11,1999.99,0.00999999999999091,4,70,3,73,0.035,"rgb(173,255,47)",2.62500000000239
"O4",3.66e-11,1999.99,0.00999999999999091,4,71,2,73,0.0231,"rgb(173,255,47)",1.15500000000105
"O4",3.66e-11,1999.99,0.00999999999999091,4,72,1,73,0.0162,"rgb(173,255,47)",0.405000000000368
"P1",8.27e-08,1999.99,0.00999999999999091,2,73,2,73,0.007549571,"rgb(189,183,107)",0.754957100000687
