"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"N3",4.59e-07,1999.28,0.720000000000027,4,36,1,84,2.74,"rgb(32,178,170)",0.951388888888853
"N4",2.46e-09,1999.5,0.5,4,37,4,84,2.48,"rgb(0,206,209)",4.96
"N4",2.46e-09,1999.5,0.5,4,38,3,84,2.414,"rgb(0,206,209)",3.621
"N4",2.46e-09,1999.5,0.5,4,39,2,84,2.345,"rgb(0,206,209)",2.345
"N4",2.46e-09,1999.5,0.5,4,40,1,84,2.281,"rgb(0,206,209)",1.1405
"N5",3.39e-09,1999.53,0.470000000000027,6,41,6,84,2.177,"rgb(64,224,208)",4.63191489361675
"N5",3.39e-09,1999.53,0.470000000000027,6,42,5,84,2.115,"rgb(64,224,208)",3.74999999999978
"N5",3.39e-09,1999.53,0.470000000000027,6,43,4,84,2.052,"rgb(64,224,208)",2.91063829787217
"N5",3.39e-09,1999.53,0.470000000000027,6,44,3,84,1.986,"rgb(64,224,208)",2.11276595744669
"N5",3.39e-09,1999.53,0.470000000000027,6,45,2,84,1.923,"rgb(64,224,208)",1.36382978723396
"N5",3.39e-09,1999.53,0.470000000000027,6,46,1,84,1.865,"rgb(64,224,208)",0.661347517730458
"N6",1.046e-12,1999.82,0.180000000000064,6,47,6,84,1.57,"rgb(102,205,170)",8.72222222221914
"N6",1.046e-12,1999.82,0.180000000000064,6,48,5,84,1.51,"rgb(102,205,170)",6.99074074073827
"N6",1.046e-12,1999.82,0.180000000000064,6,49,4,84,1.44,"rgb(102,205,170)",5.33333333333145
"N6",1.046e-12,1999.82,0.180000000000064,6,50,3,84,1.38,"rgb(102,205,170)",3.83333333333198
"N6",1.046e-12,1999.82,0.180000000000064,6,51,2,84,1.32,"rgb(102,205,170)",2.44444444444358
"N6",1.046e-12,1999.82,0.180000000000064,6,52,1,84,1.25,"rgb(102,205,170)",1.157407407407
"N7",4.26e-12,1999.82,0.180000000000064,8,53,8,84,1.18,"rgb(127,255,212)",6.55555555555324
"N7",4.26e-12,1999.82,0.180000000000064,8,54,7,84,1.12,"rgb(127,255,212)",5.44444444444252
"N7",4.26e-12,1999.82,0.180000000000064,8,55,6,84,1.06,"rgb(127,255,212)",4.4166666666651
"N7",4.26e-12,1999.82,0.180000000000064,8,56,5,84,0.99,"rgb(127,255,212)",3.43749999999878
"N7",4.26e-12,1999.82,0.180000000000064,8,57,4,84,0.93,"rgb(127,255,212)",2.58333333333242
"N7",4.26e-12,1999.82,0.180000000000064,8,58,3,84,0.87,"rgb(127,255,212)",1.81249999999936
"N7",4.26e-12,1999.82,0.180000000000064,8,59,2,84,0.8,"rgb(127,255,212)",1.11111111111072
"N7",4.26e-12,1999.82,0.180000000000064,8,60,1,84,0.74,"rgb(127,255,212)",0.513888888888707
"O1",3.01e-06,1999.82,0.180000000000064,2,61,2,84,0.7,"rgb(0,255,255)",3.88888888888751
"O1",3.01e-06,1999.82,0.180000000000064,2,62,1,84,0.67,"rgb(0,255,255)",1.86111111111045
"O2",3.7e-07,1999.87,0.130000000000109,2,63,2,84,0.59,"rgb(0,250,154)",4.53846153845773
"O2",3.7e-07,1999.87,0.130000000000109,2,64,1,84,0.56,"rgb(0,250,154)",2.15384615384435
"O3",8.55e-08,1999.9,0.0999999999999091,4,65,4,84,0.502,"rgb(0,255,127)",5.02000000000457
"O3",8.55e-08,1999.9,0.0999999999999091,4,66,3,84,0.473,"rgb(0,255,127)",3.54750000000323
"O3",8.55e-08,1999.9,0.0999999999999091,4,67,2,84,0.444,"rgb(0,255,127)",2.22000000000202
"O3",8.55e-08,1999.9,0.0999999999999091,4,68,1,84,0.416,"rgb(0,255,127)",1.04000000000095
"O4",3.38e-10,1999.97,0.0299999999999727,4,69,4,84,0.304,"rgb(173,255,47)",10.1333333333425
"O4",3.38e-10,1999.97,0.0299999999999727,4,70,3,84,0.281,"rgb(173,255,47)",7.02500000000639
"O4",3.38e-10,1999.97,0.0299999999999727,4,71,2,84,0.257,"rgb(173,255,47)",4.28333333333723
"O4",3.38e-10,1999.97,0.0299999999999727,4,72,1,84,0.235,"rgb(173,255,47)",1.95833333333511
"O5",4.56e-10,1999.97,0.0299999999999727,6,73,6,84,0.209,"rgb(107,142,35)",6.966666666673
"O5",4.56e-10,1999.97,0.0299999999999727,6,74,5,84,0.186,"rgb(107,142,35)",5.16666666667137
"O5",4.56e-10,1999.97,0.0299999999999727,6,75,4,84,0.166,"rgb(107,142,35)",3.68888888889224
"O5",4.56e-10,1999.97,0.0299999999999727,6,76,3,84,0.1461,"rgb(107,142,35)",2.43500000000221
"O5",4.56e-10,1999.97,0.0299999999999727,6,77,2,84,0.125,"rgb(107,142,35)",1.38888888889015
"O5",4.56e-10,1999.97,0.0299999999999727,6,78,1,84,0.108,"rgb(107,142,35)",0.600000000000546
"P1",4.01e-07,1999.99,0.00999999999999091,2,79,2,84,0.0691,"rgb(189,183,107)",6.91000000000628
"P1",4.01e-07,1999.99,0.00999999999999091,2,80,1,84,0.057,"rgb(189,183,107)",2.85000000000259
"P2",3.53e-08,2000,0.036,2,81,2,84,0.036,"rgb(255,255,0)",1
"P2",3.53e-08,2000,0.0273,2,82,1,84,0.0273,"rgb(255,255,0)",0.5
"P3",6.87e-09,2000,0.0193,4,83,2,84,0.0193,"rgb(255,228,181)",0.5
"P3",6.87e-09,2000,0.00841807,4,84,2,84,0.00841807,"rgb(255,228,181)",0.5
