"Te","ne","CS"
1e+05,1e+14,27.898
0.5,1e+15,0.0010269
1,1e+15,0.79435
1.5,1e+15,1.981
2,1e+15,2.0017
5,1e+15,3.182
7,1e+15,3.8324
10,1e+15,4.3884
15,1e+15,5.1834
23,1e+15,6.1551
32,1e+15,7.0314
52,1e+15,8.647
74,1e+15,9.5904
100,1e+15,10.285
165,1e+15,12.523
235,1e+15,15.636
310,1e+15,17.053
390,1e+15,17.492
475,1e+15,17.718
655,1e+15,18.067
845,1e+15,18.512
1000,1e+15,19.012
1441,1e+15,21.158
1925,1e+15,23.611
2454,1e+15,24.941
3030,1e+15,25.468
3655,1e+15,25.713
4331,1e+15,25.861
5060,1e+15,25.977
5844,1e+15,26.084
6685,1e+15,26.194
7585,1e+15,26.308
8546,1e+15,26.427
10000,1e+15,26.595
20000,1e+15,27.314
50000,1e+15,27.777
1e+05,1e+15,27.898
0.5,1e+16,0.00063456
1,1e+16,0.5111
1.5,1e+16,1.9389
2,1e+16,2.0121
5,1e+16,3.7356
7,1e+16,4.1952
10,1e+16,4.9156
15,1e+16,5.6759
23,1e+16,6.5709
32,1e+16,7.3604
52,1e+16,8.8109
74,1e+16,9.6508
100,1e+16,10.322
165,1e+16,12.552
235,1e+16,15.646
310,1e+16,17.055
390,1e+16,17.493
475,1e+16,17.718
655,1e+16,18.067
845,1e+16,18.512
1000,1e+16,19.013
1441,1e+16,21.158
1925,1e+16,23.611
2454,1e+16,24.94
3030,1e+16,25.468
3655,1e+16,25.713
4331,1e+16,25.861
5060,1e+16,25.977
5844,1e+16,26.084
6685,1e+16,26.194
7585,1e+16,26.308
8546,1e+16,26.427
10000,1e+16,26.595
20000,1e+16,27.314
50000,1e+16,27.777
1e+05,1e+16,27.898
0.5,1e+17,0.00012099
1,1e+17,0.11515
1.5,1e+17,1.5546
2,1e+17,1.9511
5,1e+17,3.9003
7,1e+17,4.6754
10,1e+17,5.4881
15,1e+17,6.4175
23,1e+17,7.3897
32,1e+17,8.1996
52,1e+17,9.3911
74,1e+17,9.9627
100,1e+17,10.597
165,1e+17,12.8
235,1e+17,15.724
310,1e+17,17.066
390,1e+17,17.496
475,1e+17,17.72
655,1e+17,18.069
845,1e+17,18.514
1000,1e+17,19.016
1441,1e+17,21.161
1925,1e+17,23.609
2454,1e+17,24.937
3030,1e+17,25.466
3655,1e+17,25.712
4331,1e+17,25.86
5060,1e+17,25.976
5844,1e+17,26.084
6685,1e+17,26.194
7585,1e+17,26.309
8546,1e+17,26.428
10000,1e+17,26.595
20000,1e+17,27.314
50000,1e+17,27.777
1e+05,1e+17,27.898
0.5,1e+18,1.7219e-05
1,1e+18,0.014764
1.5,1e+18,0.42917
2,1e+18,1.4972
5,1e+18,3.7152
7,1e+18,4.6881
10,1e+18,5.8007
15,1e+18,7.0891
23,1e+18,8.4315
32,1e+18,9.4955
52,1e+18,10.127
74,1e+18,10.801
100,1e+18,11.72
165,1e+18,13.925
235,1e+18,16.145
310,1e+18,17.146
390,1e+18,17.522
475,1e+18,17.735
655,1e+18,18.082
845,1e+18,18.534
1000,1e+18,19.042
1441,1e+18,21.187
1925,1e+18,23.591
2454,1e+18,24.911
3030,1e+18,25.449
3655,1e+18,25.702
4331,1e+18,25.855
5060,1e+18,25.974
5844,1e+18,26.083
6685,1e+18,26.195
7585,1e+18,26.31
8546,1e+18,26.429
10000,1e+18,26.598
20000,1e+18,27.316
50000,1e+18,27.777
1e+05,1e+18,27.898
0.5,1e+19,3.5261e-06
1,1e+19,0.0020378
1.5,1e+19,0.054005
2,1e+19,0.36722
5,1e+19,2.9689
7,1e+19,4.0838
10,1e+19,5.4601
15,1e+19,7.191
23,1e+19,9.1226
32,1e+19,9.9463
52,1e+19,11.218
74,1e+19,12.656
100,1e+19,13.905
165,1e+19,15.903
235,1e+19,16.964
310,1e+19,17.417
390,1e+19,17.656
475,1e+19,17.834
655,1e+19,18.2
845,1e+19,18.715
1000,1e+19,19.279
1441,1e+19,21.429
1925,1e+19,23.627
2454,1e+19,24.864
3030,1e+19,25.407
3655,1e+19,25.674
4331,1e+19,25.838
5060,1e+19,25.964
5844,1e+19,26.078
6685,1e+19,26.194
7585,1e+19,26.311
8546,1e+19,26.432
10000,1e+19,26.602
20000,1e+19,27.32
50000,1e+19,27.779
1e+05,1e+19,27.898
0.5,1e+20,1.8588e-06
1,1e+20,0.00044173
1.5,1e+20,0.008592
2,1e+20,0.048984
5,1e+20,1.8358
7,1e+20,2.9782
10,1e+20,4.3678
15,1e+20,6.2397
23,1e+20,8.6232
32,1e+20,9.8688
52,1e+20,12.361
74,1e+20,14.499
100,1e+20,15.888
165,1e+20,17.261
235,1e+20,17.625
310,1e+20,17.823
390,1e+20,18.025
475,1e+20,18.277
655,1e+20,18.953
845,1e+20,19.817
1000,1e+20,20.566
1441,1e+20,22.586
1925,1e+20,24.174
2454,1e+20,25.046
3030,1e+20,25.468
3655,1e+20,25.699
4331,1e+20,25.852
5060,1e+20,25.976
5844,1e+20,26.09
6685,1e+20,26.206
7585,1e+20,26.325
8546,1e+20,26.447
10000,1e+20,26.617
20000,1e+20,27.328
50000,1e+20,27.78
1e+05,1e+20,27.899
0.5,1e+21,7.5411e-06
1,1e+21,0.00026811
1.5,1e+21,0.0028911
2,1e+21,0.01292
5,1e+21,0.97217
7,1e+21,1.9239
10,1e+21,3.0929
15,1e+21,4.8251
23,1e+21,7.0689
32,1e+21,8.8269
52,1e+21,11.702
74,1e+21,14.614
100,1e+21,16.309
165,1e+21,17.66
235,1e+21,18.188
310,1e+21,18.782
390,1e+21,19.409
475,1e+21,20.046
655,1e+21,21.263
845,1e+21,22.326
1000,1e+21,23.022
1441,1e+21,24.367
1925,1e+21,25.115
2454,1e+21,25.488
3030,1e+21,25.691
3655,1e+21,25.825
4331,1e+21,25.934
5060,1e+21,26.036
5844,1e+21,26.14
6685,1e+21,26.252
7585,1e+21,26.369
8546,1e+21,26.489
10000,1e+21,26.657
20000,1e+21,27.348
50000,1e+21,27.785
1e+05,1e+21,27.901
0.5,1e+22,0.46041
1,1e+22,0.86361
1.5,1e+22,1.1684
2,1e+22,1.2289
5,1e+22,0.58876
7,1e+22,1.2796
10,1e+22,2.2541
15,1e+22,3.6888
23,1e+22,5.6099
32,1e+22,7.3525
52,1e+22,9.642
74,1e+22,12.471
100,1e+22,14.84
165,1e+22,17.392
235,1e+22,19.098
310,1e+22,20.446
390,1e+22,21.524
475,1e+22,22.404
655,1e+22,23.671
845,1e+22,24.503
1000,1e+22,24.94
1441,1e+22,25.52
1925,1e+22,25.734
2454,1e+22,25.837
3030,1e+22,25.909
3655,1e+22,25.976
4331,1e+22,26.05
5060,1e+22,26.135
5844,1e+22,26.23
6685,1e+22,26.337
7585,1e+22,26.452
8546,1e+22,26.57
10000,1e+22,26.733
20000,1e+22,27.39
50000,1e+22,27.797
1e+05,1e+22,27.906
0.5,1e+23,2.001
1,1e+23,2.0273
1.5,1e+23,2.0998
2,1e+23,2.2009
5,1e+23,2.7573
7,1e+23,3.1128
10,1e+23,3.6628
15,1e+23,4.5554
23,1e+23,6.0576
32,1e+23,6.7695
52,1e+23,8.3381
74,1e+23,10.011
100,1e+23,12.264
165,1e+23,15.573
235,1e+23,18.272
310,1e+23,20.448
390,1e+23,22.022
475,1e+23,23.192
655,1e+23,24.563
845,1e+23,25.186
1000,1e+23,25.442
1441,1e+23,25.73
1925,1e+23,25.842
2454,1e+23,25.894
3030,1e+23,25.963
3655,1e+23,26.041
4331,1e+23,26.132
5060,1e+23,26.228
5844,1e+23,26.344
6685,1e+23,26.468
7585,1e+23,26.594
8546,1e+23,26.718
10000,1e+23,26.883
20000,1e+23,27.477
50000,1e+23,27.823
1e+05,1e+23,27.917
0.5,1e+24,6
1,1e+24,6.0004
1.5,1e+24,6.0023
2,1e+24,6.0058
5,1e+24,6.0552
7,1e+24,6.1049
10,1e+24,6.1944
15,1e+24,6.3768
23,1e+24,6.7515
32,1e+24,7.2781
52,1e+24,8.5387
74,1e+24,9.6113
100,1e+24,10.785
165,1e+24,14.13
235,1e+24,15.616
310,1e+24,18.131
390,1e+24,20.186
475,1e+24,21.635
655,1e+24,23.517
845,1e+24,24.553
1000,1e+24,24.99
1441,1e+24,25.506
1925,1e+24,25.715
2454,1e+24,25.849
3030,1e+24,25.971
3655,1e+24,26.062
4331,1e+24,26.212
5060,1e+24,26.368
5844,1e+24,26.525
6685,1e+24,26.677
7585,1e+24,26.819
8546,1e+24,26.95
10000,1e+24,27.111
20000,1e+24,27.604
50000,1e+24,27.863
1e+05,1e+24,27.935
