"Te","ne","CS"
1,1e+23,3.0051
1.5,1e+23,3.0233
2,1e+23,3.0556
5,1e+23,3.4449
7,1e+23,3.7954
10,1e+23,4.2502
15,1e+23,4.7831
23,1e+23,5.7412
32,1e+23,7.3697
52,1e+23,10.343
74,1e+23,12.716
100,1e+23,14.674
165,1e+23,19.687
235,1e+23,26.706
310,1e+23,29.93
390,1e+23,32.161
475,1e+23,34.068
655,1e+23,36.666
845,1e+23,38.004
1000,1e+23,38.646
1441,1e+23,39.662
1925,1e+23,40.303
2454,1e+23,40.859
3030,1e+23,41.428
3655,1e+23,42.044
4331,1e+23,42.71
5060,1e+23,43.398
5844,1e+23,44.068
6685,1e+23,44.678
7585,1e+23,45.203
8546,1e+23,45.637
10000,1e+23,46.116
20000,1e+23,47.496
50000,1e+23,48.734
1e+05,1e+23,49.354
0.5,1e+24,7
1,1e+24,7.0002
1.5,1e+24,7.0011
2,1e+24,7.003
5,1e+24,7.0306
7,1e+24,7.0601
10,1e+24,7.1165
15,1e+24,7.24
23,1e+24,7.517
32,1e+24,7.9604
52,1e+24,9.4287
74,1e+24,11.361
100,1e+24,13.299
165,1e+24,16.694
235,1e+24,22.123
310,1e+24,27.329
390,1e+24,29.936
475,1e+24,32.046
655,1e+24,35.531
845,1e+24,37.435
1000,1e+24,38.409
1441,1e+24,40.491
1925,1e+24,42.049
2454,1e+24,43.174
3030,1e+24,44.054
3655,1e+24,44.78
4331,1e+24,45.4
5060,1e+24,45.899
5844,1e+24,46.297
6685,1e+24,46.617
7585,1e+24,46.889
8546,1e+24,47.134
10000,1e+24,47.395
20000,1e+24,48.3
50000,1e+24,49.023
1e+05,1e+24,49.481
