"Te","ne","CS"
475,1e+19,27.607
655,1e+19,32.046
845,1e+19,33.036
1000,1e+19,33.351
1441,1e+19,33.896
1925,1e+19,34.517
2454,1e+19,35.568
3030,1e+19,37.431
3655,1e+19,40.169
4331,1e+19,43.382
5060,1e+19,46.489
5844,1e+19,48.57
6685,1e+19,49.725
7585,1e+19,50.419
8546,1e+19,50.905
10000,1e+19,51.445
20000,1e+19,54.872
50000,1e+19,58.286
1e+05,1e+19,59.426
0.5,1e+20,0.00050541
1,1e+20,0.033683
1.5,1e+20,0.14209
2,1e+20,0.40999
5,1e+20,2.1164
7,1e+20,3.6631
10,1e+20,5.5447
15,1e+20,8.1594
23,1e+20,11.923
32,1e+20,14.305
52,1e+20,15.842
74,1e+20,16.993
100,1e+20,18.745
165,1e+20,21.906
235,1e+20,24.126
310,1e+20,25.661
390,1e+20,27.254
475,1e+20,29.411
655,1e+20,32.326
845,1e+20,33.139
1000,1e+20,33.475
1441,1e+20,34.197
1925,1e+20,35.062
2454,1e+20,36.309
3030,1e+20,38.135
3655,1e+20,40.614
4331,1e+20,43.618
5060,1e+20,46.601
5844,1e+20,48.616
6685,1e+20,49.746
7585,1e+20,50.431
8546,1e+20,50.913
10000,1e+20,51.452
20000,1e+20,54.873
50000,1e+20,58.19
1e+05,1e+20,59.348
0.5,1e+21,0.0021649
1,1e+21,0.022097
1.5,1e+21,0.058872
2,1e+21,0.17026
5,1e+21,1.3969
7,1e+21,2.7054
10,1e+21,4.3439
15,1e+21,6.3696
23,1e+21,10.362
32,1e+21,12.897
52,1e+21,15.431
74,1e+21,18.264
100,1e+21,21.119
165,1e+21,24.972
235,1e+21,26.748
310,1e+21,28.519
390,1e+21,30.301
475,1e+21,31.671
655,1e+21,33.077
845,1e+21,34.017
1000,1e+21,34.674
1441,1e+21,36.169
1925,1e+21,37.453
2454,1e+21,38.783
3030,1e+21,40.424
3655,1e+21,42.466
4331,1e+21,44.913
5060,1e+21,47.274
5844,1e+21,48.895
6685,1e+21,49.87
7585,1e+21,50.498
8546,1e+21,50.957
10000,1e+21,51.485
20000,1e+21,54.904
50000,1e+21,58.054
1e+05,1e+21,59.204
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2.0002
5,1e+22,2.0576
7,1e+22,2.4213
10,1e+22,3.6811
15,1e+22,5.5625
23,1e+22,8.6787
32,1e+22,11.255
52,1e+22,14.135
74,1e+22,16.247
100,1e+22,20.145
165,1e+22,25.669
235,1e+22,28.992
310,1e+22,31.089
390,1e+22,32.812
475,1e+22,34.52
655,1e+22,36.335
845,1e+22,37.615
1000,1e+22,38.452
1441,1e+22,40.392
1925,1e+22,42.095
2454,1e+22,43.607
3030,1e+22,45.142
3655,1e+22,46.712
4331,1e+22,48.087
5060,1e+22,49.129
5844,1e+22,49.878
6685,1e+22,50.427
7585,1e+22,50.856
8546,1e+22,51.223
10000,1e+22,51.704
20000,1e+22,55.133
50000,1e+22,58.031
1e+05,1e+22,59.155
0.5,1e+23,2
1,1e+23,2.0025
1.5,1e+23,2.0388
2,1e+23,2.1572
5,1e+23,3.4159
7,1e+23,4.2319
10,1e+23,5.3183
15,1e+23,7.0217
23,1e+23,8.2158
32,1e+23,10.472
52,1e+23,13.119
74,1e+23,14.533
100,1e+23,16.855
165,1e+23,23.27
235,1e+23,27.257
310,1e+23,30.326
390,1e+23,35.242
475,1e+23,37.644
655,1e+23,40.716
845,1e+23,42.512
1000,1e+23,43.515
1441,1e+23,45.845
1925,1e+23,47.439
2454,1e+23,48.534
3030,1e+23,49.339
3655,1e+23,49.947
4331,1e+23,50.42
5060,1e+23,50.81
5844,1e+23,51.156
6685,1e+23,51.485
7585,1e+23,51.819
8546,1e+23,52.178
10000,1e+23,52.746
20000,1e+23,56.069
50000,1e+23,58.137
1e+05,1e+23,59.181
0.5,1e+24,11
1,1e+24,11
1.5,1e+24,11.003
2,1e+24,11.007
5,1e+24,11.07
7,1e+24,11.134
10,1e+24,11.248
15,1e+24,11.48
23,1e+24,11.962
32,1e+24,12.649
52,1e+24,14.29
74,1e+24,15.416
100,1e+24,16.479
165,1e+24,20.477
235,1e+24,23.758
310,1e+24,27.04
390,1e+24,29.6
475,1e+24,36.364
655,1e+24,40.739
845,1e+24,43.447
1000,1e+24,45.066
1441,1e+24,47.728
1925,1e+24,49.108
2454,1e+24,50.048
3030,1e+24,50.798
3655,1e+24,51.438
4331,1e+24,52.04
5060,1e+24,52.602
5844,1e+24,53.159
6685,1e+24,53.695
7585,1e+24,54.209
8546,1e+24,54.698
10000,1e+24,55.329
20000,1e+24,57.299
50000,1e+24,58.615
1e+05,1e+24,59.491
