"Te","ne","CS"
7585,1e+15,42.606
8546,1e+15,43.165
10000,1e+15,44.128
20000,1e+15,47.967
50000,1e+15,49.663
1e+05,1e+15,50.253
0.5,1e+16,0.016846
1,1e+16,0.98746
1.5,1e+16,1.9595
2,1e+16,2.6971
5,1e+16,4.0761
7,1e+16,5.2695
10,1e+16,5.9062
15,1e+16,6.1187
23,1e+16,6.7931
32,1e+16,7.7051
52,1e+16,9.4671
74,1e+16,11.039
100,1e+16,12.64
165,1e+16,17.288
235,1e+16,22.14
310,1e+16,23.126
390,1e+16,23.474
475,1e+16,23.699
655,1e+16,24.101
845,1e+16,24.647
1000,1e+16,25.274
1441,1e+16,27.949
1925,1e+16,31.39
2454,1e+16,35.397
3030,1e+16,38.845
3655,1e+16,40.301
4331,1e+16,40.969
5060,1e+16,41.402
5844,1e+16,41.771
6685,1e+16,42.154
7585,1e+16,42.606
8546,1e+16,43.165
10000,1e+16,44.128
20000,1e+16,47.967
50000,1e+16,49.663
1e+05,1e+16,50.253
0.5,1e+17,0.0022902
1,1e+17,0.58849
1.5,1e+17,1.5951
2,1e+17,2.3349
5,1e+17,4.4493
7,1e+17,5.8006
10,1e+17,6.0244
15,1e+17,6.6482
23,1e+17,7.7561
32,1e+17,8.6928
52,1e+17,10.28
74,1e+17,11.648
100,1e+17,13.091
165,1e+17,17.419
235,1e+17,22.146
310,1e+17,23.127
390,1e+17,23.476
475,1e+17,23.701
655,1e+17,24.105
845,1e+17,24.653
1000,1e+17,25.283
1441,1e+17,27.957
1925,1e+17,31.394
2454,1e+17,35.4
3030,1e+17,38.846
3655,1e+17,40.301
4331,1e+17,40.969
5060,1e+17,41.402
5844,1e+17,41.771
6685,1e+17,42.154
7585,1e+17,42.606
8546,1e+17,43.165
10000,1e+17,44.129
20000,1e+17,47.967
50000,1e+17,49.663
1e+05,1e+17,50.253
0.5,1e+18,0.00030979
1,1e+18,0.13528
1.5,1e+18,0.70014
2,1e+18,1.5534
5,1e+18,4.3265
7,1e+18,5.7083
10,1e+18,6.0521
15,1e+18,7.3539
23,1e+18,9.0219
32,1e+18,10.168
52,1e+18,11.898
74,1e+18,13.309
100,1e+18,14.576
165,1e+18,18.06
235,1e+18,22.183
310,1e+18,23.135
390,1e+18,23.484
475,1e+18,23.715
655,1e+18,24.14
845,1e+18,24.714
1000,1e+18,25.36
1441,1e+18,28.022
1925,1e+18,31.423
2454,1e+18,35.414
3030,1e+18,38.85
3655,1e+18,40.303
4331,1e+18,40.97
5060,1e+18,41.402
5844,1e+18,41.771
6685,1e+18,42.155
7585,1e+18,42.607
8546,1e+18,43.166
10000,1e+18,44.129
20000,1e+18,47.963
50000,1e+18,49.662
1e+05,1e+18,50.253
0.5,1e+19,6.3062e-05
1,1e+19,0.02089
1.5,1e+19,0.13613
2,1e+19,0.63553
5,1e+19,3.5653
7,1e+19,4.975
10,1e+19,5.8848
15,1e+19,7.4082
23,1e+19,9.8486
32,1e+19,11.589
52,1e+19,13.979
74,1e+19,15.368
100,1e+19,16.143
165,1e+19,19.539
235,1e+19,22.375
310,1e+19,23.193
390,1e+19,23.564
475,1e+19,23.856
655,1e+19,24.462
845,1e+19,25.223
1000,1e+19,25.96
1441,1e+19,28.505
1925,1e+19,31.647
2454,1e+19,35.507
3030,1e+19,38.876
3655,1e+19,40.31
4331,1e+19,40.973
5060,1e+19,41.404
5844,1e+19,41.773
6685,1e+19,42.157
7585,1e+19,42.609
8546,1e+19,43.169
10000,1e+19,44.131
20000,1e+19,47.931
50000,1e+19,49.646
1e+05,1e+19,50.249
0.5,1e+20,3.3217e-05
1,1e+20,0.0046304
1.5,1e+20,0.023656
2,1e+20,0.13547
5,1e+20,2.3749
7,1e+20,3.6367
10,1e+20,5.0533
15,1e+20,6.4518
23,1e+20,9.4031
32,1e+20,11.948
52,1e+20,15.33
74,1e+20,16.522
100,1e+20,18.25
165,1e+20,21.27
235,1e+20,22.873
310,1e+20,23.654
390,1e+20,24.362
475,1e+20,25.04
655,1e+20,26.254
845,1e+20,27.358
1000,1e+20,28.184
1441,1e+20,30.383
1925,1e+20,32.808
2454,1e+20,36.118
3030,1e+20,39.048
3655,1e+20,40.355
4331,1e+20,40.992
5060,1e+20,41.416
5844,1e+20,41.784
6685,1e+20,42.168
7585,1e+20,42.623
8546,1e+20,43.184
10000,1e+20,44.144
20000,1e+20,47.804
50000,1e+20,49.565
1e+05,1e+20,50.231
0.5,1e+21,0.00013481
1,1e+21,0.0028595
1.5,1e+21,0.0077811
2,1e+21,0.033913
5,1e+21,1.572
7,1e+21,2.5008
10,1e+21,3.8291
15,1e+21,5.0511
23,1e+21,7.4692
32,1e+21,10.218
52,1e+21,14.68
74,1e+21,16.985
100,1e+21,19.565
165,1e+21,22.575
235,1e+21,24.811
310,1e+21,26.116
390,1e+21,27.217
475,1e+21,28.2
655,1e+21,29.812
845,1e+21,31.06
1000,1e+21,31.856
1441,1e+21,33.668
1925,1e+21,35.808
2454,1e+21,38.222
3030,1e+21,39.788
3655,1e+21,40.615
4331,1e+21,41.119
5060,1e+21,41.504
5844,1e+21,41.862
6685,1e+21,42.252
7585,1e+21,42.721
8546,1e+21,43.299
10000,1e+21,44.266
20000,1e+21,47.73
50000,1e+21,49.48
1e+05,1e+21,50.211
0.5,1e+22,0.070934
1,1e+22,0.3467
1.5,1e+22,0.63856
2,1e+22,0.95785
5,1e+22,2.1568
7,1e+22,2.489
10,1e+22,3.2498
15,1e+22,4.1521
23,1e+22,5.7535
32,1e+22,7.9041
52,1e+22,12.255
74,1e+22,15.061
100,1e+22,17.902
165,1e+22,23.569
235,1e+22,27.438
310,1e+22,29.439
390,1e+22,31.032
475,1e+22,32.231
655,1e+22,33.784
845,1e+22,35.147
1000,1e+22,36.17
1441,1e+22,38.277
1925,1e+22,39.581
2454,1e+22,40.369
3030,1e+22,40.885
3655,1e+22,41.275
4331,1e+22,41.621
5060,1e+22,41.973
5844,1e+22,42.376
6685,1e+22,42.86
7585,1e+22,43.442
8546,1e+22,44.104
10000,1e+22,45.06
20000,1e+22,47.832
50000,1e+22,49.461
1e+05,1e+22,50.211
0.5,1e+23,4
1,1e+23,4
1.5,1e+23,4.0001
2,1e+23,4.0009
5,1e+23,4.0953
7,1e+23,4.2871
10,1e+23,4.7184
15,1e+23,5.3833
23,1e+23,6.1561
32,1e+23,7.4496
52,1e+23,10.352
74,1e+23,12.883
100,1e+23,14.951
165,1e+23,19.892
235,1e+23,26.971
310,1e+23,30.21
390,1e+23,32.564
475,1e+23,34.353
655,1e+23,37.1
845,1e+23,38.578
1000,1e+23,39.29
1441,1e+23,40.4
1925,1e+23,41.057
2454,1e+23,41.581
3030,1e+23,42.092
3655,1e+23,42.64
4331,1e+23,43.243
5060,1e+23,43.891
5844,1e+23,44.555
6685,1e+23,45.19
7585,1e+23,45.762
8546,1e+23,46.252
10000,1e+23,46.8
20000,1e+23,48.302
50000,1e+23,49.606
1e+05,1e+23,50.266
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7.0001
2,1e+24,7.0004
5,1e+24,7.0142
7,1e+24,7.0362
10,1e+24,7.0849
15,1e+24,7.2012
23,1e+24,7.4763
32,1e+24,7.9298
52,1e+24,9.4683
74,1e+24,11.501
100,1e+24,13.615
165,1e+24,17.196
235,1e+24,21.128
310,1e+24,27.663
390,1e+24,30.36
475,1e+24,32.552
655,1e+24,36.023
845,1e+24,38.07
1000,1e+24,39.088
1441,1e+24,41.079
1925,1e+24,42.598
2454,1e+24,43.709
3030,1e+24,44.604
3655,1e+24,45.358
4331,1e+24,46.005
5060,1e+24,46.541
5844,1e+24,46.977
6685,1e+24,47.332
7585,1e+24,47.64
8546,1e+24,47.879
10000,1e+24,48.161
20000,1e+24,49.134
50000,1e+24,49.939
1e+05,1e+24,50.405
