"Te","ne","CS"
4331,1e+14,42.999
5060,1e+14,43.731
5844,1e+14,44.198
6685,1e+14,44.576
7585,1e+14,44.942
8546,1e+14,45.345
10000,1e+14,46.039
20000,1e+14,50.166
50000,1e+14,52.339
1e+05,1e+14,53.03
0.5,1e+15,0.99983
1,1e+15,1.0018
1.5,1e+15,1.7912
2,1e+15,2.0016
5,1e+15,3.532
7,1e+15,4.2557
10,1e+15,5.1394
15,1e+15,6.4953
23,1e+15,7.8531
32,1e+15,8.6857
52,1e+15,9.4856
74,1e+15,10.667
100,1e+15,12.149
165,1e+15,15.46
235,1e+15,20.343
310,1e+15,24.672
390,1e+15,25.848
475,1e+15,26.269
655,1e+15,26.686
845,1e+15,27.013
1000,1e+15,27.311
1441,1e+15,28.662
1925,1e+15,31.168
2454,1e+15,34.475
3030,1e+15,38.317
3655,1e+15,41.5
4331,1e+15,42.999
5060,1e+15,43.731
5844,1e+15,44.198
6685,1e+15,44.576
7585,1e+15,44.942
8546,1e+15,45.345
10000,1e+15,46.039
20000,1e+15,50.166
50000,1e+15,52.338
1e+05,1e+15,53.03
0.5,1e+16,0.99841
1,1e+16,1.0005
1.5,1e+16,1.5765
2,1e+16,2.0363
5,1e+16,4.322
7,1e+16,5.1257
10,1e+16,6.2177
15,1e+16,7.0639
23,1e+16,8.3005
32,1e+16,8.8234
52,1e+16,9.5663
74,1e+16,10.757
100,1e+16,12.215
165,1e+16,15.489
235,1e+16,20.354
310,1e+16,24.673
390,1e+16,25.848
475,1e+16,26.269
655,1e+16,26.687
845,1e+16,27.013
1000,1e+16,27.312
1441,1e+16,28.663
1925,1e+16,31.169
2454,1e+16,34.475
3030,1e+16,38.317
3655,1e+16,41.5
4331,1e+16,42.999
5060,1e+16,43.731
5844,1e+16,44.198
6685,1e+16,44.576
7585,1e+16,44.942
8546,1e+16,45.345
10000,1e+16,46.039
20000,1e+16,50.166
50000,1e+16,52.338
1e+05,1e+16,53.03
0.5,1e+17,0.98619
1,1e+17,0.99993
1.5,1e+17,1.1467
2,1e+17,1.8943
5,1e+17,4.8272
7,1e+17,5.9882
10,1e+17,6.944
15,1e+17,8.349
23,1e+17,8.9017
32,1e+17,9.1247
52,1e+17,10.074
74,1e+17,11.339
100,1e+17,12.685
165,1e+17,15.73
235,1e+17,20.429
310,1e+17,24.679
390,1e+17,25.849
475,1e+17,26.27
655,1e+17,26.688
845,1e+17,27.015
1000,1e+17,27.314
1441,1e+17,28.668
1925,1e+17,31.174
2454,1e+17,34.478
3030,1e+17,38.32
3655,1e+17,41.501
4331,1e+17,43
5060,1e+17,43.731
5844,1e+17,44.198
6685,1e+17,44.576
7585,1e+17,44.942
8546,1e+17,45.346
10000,1e+17,46.039
20000,1e+17,50.166
50000,1e+17,52.338
1e+05,1e+17,53.03
0.5,1e+18,0.90771
1,1e+18,0.99881
1.5,1e+18,1.0197
2,1e+18,1.4157
5,1e+18,4.5812
7,1e+18,6.1445
10,1e+18,7.364
15,1e+18,8.8893
23,1e+18,9.2071
32,1e+18,9.9637
52,1e+18,11.592
74,1e+18,12.956
100,1e+18,14.235
165,1e+18,16.911
235,1e+18,20.877
310,1e+18,24.716
390,1e+18,25.856
475,1e+18,26.274
655,1e+18,26.695
845,1e+18,27.03
1000,1e+18,27.338
1441,1e+18,28.711
1925,1e+18,31.21
2454,1e+18,34.497
3030,1e+18,38.329
3655,1e+18,41.505
4331,1e+18,43.001
5060,1e+18,43.732
5844,1e+18,44.199
6685,1e+18,44.576
7585,1e+18,44.942
8546,1e+18,45.346
10000,1e+18,46.04
20000,1e+18,50.164
50000,1e+18,52.336
1e+05,1e+18,53.029
0.5,1e+19,0.67322
1,1e+19,0.99167
1.5,1e+19,1.0014
2,1e+19,1.0844
5,1e+19,3.5424
7,1e+19,5.2167
10,1e+19,6.936
15,1e+19,8.7376
23,1e+19,9.6469
32,1e+19,11.294
52,1e+19,13.599
74,1e+19,15.254
100,1e+19,16.739
165,1e+19,18.89
235,1e+19,22.122
310,1e+19,24.916
390,1e+19,25.903
475,1e+19,26.309
655,1e+19,26.771
845,1e+19,27.178
1000,1e+19,27.554
1441,1e+19,29.069
1925,1e+19,31.5
2454,1e+19,34.636
3030,1e+19,38.39
3655,1e+19,41.525
4331,1e+19,43.008
5060,1e+19,43.735
5844,1e+19,44.201
6685,1e+19,44.578
7585,1e+19,44.944
8546,1e+19,45.348
10000,1e+19,46.042
20000,1e+19,50.147
50000,1e+19,52.316
1e+05,1e+19,53.024
0.5,1e+20,0.52537
1,1e+20,0.9646
1.5,1e+20,0.99181
2,1e+20,1.0151
5,1e+20,2.3002
7,1e+20,3.867
10,1e+20,5.6429
15,1e+20,7.7895
23,1e+20,9.3143
32,1e+20,11.675
52,1e+20,15.247
74,1e+20,17.604
100,1e+20,18.774
165,1e+20,21.432
235,1e+20,23.906
310,1e+20,25.466
390,1e+20,26.167
475,1e+20,26.637
655,1e+20,27.487
845,1e+20,28.321
1000,1e+20,28.972
1441,1e+20,30.809
1925,1e+20,32.915
2454,1e+20,35.465
3030,1e+20,38.802
3655,1e+20,41.655
4331,1e+20,43.047
5060,1e+20,43.752
5844,1e+20,44.211
6685,1e+20,44.587
7585,1e+20,44.953
8546,1e+20,45.358
10000,1e+20,46.054
20000,1e+20,50.074
50000,1e+20,52.207
1e+05,1e+20,52.989
0.5,1e+21,0.82976
1,1e+21,0.94535
1.5,1e+21,0.97449
2,1e+21,0.99759
5,1e+21,1.4633
7,1e+21,2.6662
10,1e+21,4.4269
15,1e+21,6.3067
23,1e+21,7.9908
32,1e+21,10.008
52,1e+21,14.887
74,1e+21,18.075
100,1e+21,19.885
165,1e+21,23.535
235,1e+21,25.386
310,1e+21,26.828
390,1e+21,27.983
475,1e+21,28.884
655,1e+21,30.392
845,1e+21,31.632
1000,1e+21,32.446
1441,1e+21,34.249
1925,1e+21,35.979
2454,1e+21,38.082
3030,1e+21,40.547
3655,1e+21,42.313
4331,1e+21,43.284
5060,1e+21,43.865
5844,1e+21,44.283
6685,1e+21,44.645
7585,1e+21,45.01
8546,1e+21,45.421
10000,1e+21,46.131
20000,1e+21,50.039
50000,1e+21,52.08
1e+05,1e+21,52.942
0.5,1e+22,1
1,1e+22,1.0001
1.5,1e+22,1.0039
2,1e+22,1.0299
5,1e+22,1.3664
7,1e+22,2.2144
10,1e+22,3.5
15,1e+22,5.3358
23,1e+22,6.9869
32,1e+22,8.1385
52,1e+22,12.196
74,1e+22,16.042
100,1e+22,18.61
165,1e+22,23.59
235,1e+22,28.053
310,1e+22,30.082
390,1e+22,31.535
475,1e+22,32.773
655,1e+22,34.701
845,1e+22,35.978
1000,1e+22,36.786
1441,1e+22,38.874
1925,1e+22,40.713
2454,1e+22,42.05
3030,1e+22,42.941
3655,1e+22,43.539
4331,1e+22,43.977
5060,1e+22,44.337
5844,1e+22,44.673
6685,1e+22,45.025
7585,1e+22,45.425
8546,1e+22,45.898
10000,1e+22,46.694
20000,1e+22,50.187
50000,1e+22,52.044
1e+05,1e+22,52.929
0.5,1e+23,3.0002
1,1e+23,3.0088
1.5,1e+23,3.0398
2,1e+23,3.0931
5,1e+23,3.6849
7,1e+23,4.2233
10,1e+23,5.1023
15,1e+23,6.3659
23,1e+23,7.882
32,1e+23,8.4906
52,1e+23,10.03
74,1e+23,13.147
100,1e+23,16.106
165,1e+23,20.867
235,1e+23,26.123
310,1e+23,31.016
390,1e+23,33.618
475,1e+23,35.489
655,1e+23,38.145
845,1e+23,40.05
1000,1e+23,40.988
1441,1e+23,42.473
1925,1e+23,43.301
2454,1e+23,43.857
3030,1e+23,44.3
3655,1e+23,44.712
4331,1e+23,45.141
5060,1e+23,45.614
5844,1e+23,46.144
6685,1e+23,46.723
7585,1e+23,47.326
8546,1e+23,47.916
10000,1e+23,48.662
20000,1e+23,50.728
50000,1e+23,52.185
1e+05,1e+23,52.985
0.5,1e+24,9
1,1e+24,9
1.5,1e+24,9
2,1e+24,9
5,1e+24,9
7,1e+24,9.0001
10,1e+24,9.0015
15,1e+24,9.0146
23,1e+24,9.0873
32,1e+24,9.2686
52,1e+24,10.156
74,1e+24,11.909
100,1e+24,14.235
165,1e+24,18.968
235,1e+24,21.28
310,1e+24,26.764
390,1e+24,31.594
475,1e+24,33.971
655,1e+24,37.378
845,1e+24,39.893
1000,1e+24,41.128
1441,1e+24,43.031
1925,1e+24,44.343
2454,1e+24,45.396
3030,1e+24,46.302
3655,1e+24,47.083
4331,1e+24,47.772
5060,1e+24,48.397
5844,1e+24,48.937
6685,1e+24,49.396
7585,1e+24,49.765
8546,1e+24,50.08
10000,1e+24,50.436
20000,1e+24,51.592
50000,1e+24,52.642
1e+05,1e+24,53.175
