"Te","ne","CS"
165,1e+20,21.697
235,1e+20,23.992
310,1e+20,25.872
390,1e+20,27.409
475,1e+20,29.339
655,1e+20,33.815
845,1e+20,34.906
1000,1e+20,35.233
1441,1e+20,35.814
1925,1e+20,36.428
2454,1e+20,37.29
3030,1e+20,38.617
3655,1e+20,40.623
4331,1e+20,43.282
5060,1e+20,46.3
5844,1e+20,48.983
6685,1e+20,50.724
7585,1e+20,51.744
8546,1e+20,52.395
10000,1e+20,53.033
20000,1e+20,56.193
50000,1e+20,59.888
1e+05,1e+20,61.123
0.5,1e+21,0.0011616
1,1e+21,0.016663
1.5,1e+21,0.038559
2,1e+21,0.061663
5,1e+21,0.41498
7,1e+21,1.0765
10,1e+21,4.2036
15,1e+21,6.7006
23,1e+21,10.225
32,1e+21,12.967
52,1e+21,16.644
74,1e+21,18.399
100,1e+21,21.011
165,1e+21,25.235
235,1e+21,27.442
310,1e+21,29.056
390,1e+21,31.209
475,1e+21,33.224
655,1e+21,34.73
845,1e+21,35.378
1000,1e+21,35.844
1441,1e+21,37.074
1925,1e+21,38.186
2454,1e+21,39.31
3030,1e+21,40.704
3655,1e+21,42.52
4331,1e+21,44.737
5060,1e+21,47.24
5844,1e+21,49.451
6685,1e+21,50.928
7585,1e+21,51.842
8546,1e+21,52.452
10000,1e+21,53.068
20000,1e+21,56.226
50000,1e+21,59.774
1e+05,1e+21,60.957
0.5,1e+22,2
1,1e+22,2.0008
1.5,1e+22,1.0648
2,1e+22,1.0934
5,1e+22,1.3304
7,1e+22,1.5308
10,1e+22,2.2518
15,1e+22,5.7833
23,1e+22,8.2277
32,1e+22,11.315
52,1e+22,15.168
74,1e+22,16.958
100,1e+22,20.18
165,1e+22,26.501
235,1e+22,30.119
310,1e+22,33.417
390,1e+22,34.534
475,1e+22,35.422
655,1e+22,37.072
845,1e+22,38.262
1000,1e+22,39.034
1441,1e+22,40.835
1925,1e+22,42.497
2454,1e+22,44.043
3030,1e+22,45.505
3655,1e+22,47.029
4331,1e+22,48.585
5060,1e+22,49.953
5844,1e+22,51.001
6685,1e+22,51.762
7585,1e+22,52.325
8546,1e+22,52.767
10000,1e+22,53.283
20000,1e+22,56.44
50000,1e+22,59.763
1e+05,1e+22,60.901
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3
5,1e+23,3.0008
7,1e+23,3.0089
10,1e+23,3.2875
15,1e+23,7.091
23,1e+23,7.7958
32,1e+23,10.438
52,1e+23,13.604
74,1e+23,15.813
100,1e+23,17.313
165,1e+23,23.779
235,1e+23,27.952
310,1e+23,31.854
390,1e+23,35.497
475,1e+23,38.278
655,1e+23,41.329
845,1e+23,43.316
1000,1e+23,44.364
1441,1e+23,46.472
1925,1e+23,48.25
2454,1e+23,49.544
3030,1e+23,50.509
3655,1e+23,51.255
4331,1e+23,51.838
5060,1e+23,52.304
5844,1e+23,52.694
6685,1e+23,53.038
7585,1e+23,53.36
8546,1e+23,53.683
10000,1e+23,54.167
20000,1e+23,57.426
50000,1e+23,59.878
1e+05,1e+23,60.92
0.5,1e+24,9
1,1e+24,9
1.5,1e+24,9
2,1e+24,9
5,1e+24,9.0117
7,1e+24,9.048
10,1e+24,9.1648
15,1e+24,9.6111
23,1e+24,11.07
32,1e+24,12.523
52,1e+24,14.653
74,1e+24,16.527
100,1e+24,18.045
165,1e+24,20.275
235,1e+24,24.666
310,1e+24,27.744
390,1e+24,30.356
475,1e+24,35.096
655,1e+24,41.563
845,1e+24,44.37
1000,1e+24,45.999
1441,1e+24,48.979
1925,1e+24,50.513
2454,1e+24,51.519
3030,1e+24,52.226
3655,1e+24,52.81
4331,1e+24,53.375
5060,1e+24,53.912
5844,1e+24,54.434
6685,1e+24,54.947
7585,1e+24,55.454
8546,1e+24,55.953
10000,1e+24,56.613
20000,1e+24,58.893
50000,1e+24,60.321
1e+05,1e+24,61.229
