"Te","ne","CS"
310,1e+18,16.859
390,1e+18,17.976
475,1e+18,19.102
655,1e+18,21.285
845,1e+18,23.27
1000,1e+18,25.08
1441,1e+18,29.965
1925,1e+18,31.161
2454,1e+18,31.645
3030,1e+18,32.048
3655,1e+18,32.538
4331,1e+18,33.234
5060,1e+18,34.191
5844,1e+18,35.306
6685,1e+18,36.355
7585,1e+18,37.204
8546,1e+18,37.843
10000,1e+18,38.473
20000,1e+18,39.746
50000,1e+18,40.523
1e+05,1e+18,41.081
0.5,1e+19,0.0026322
1,1e+19,0.28872
1.5,1e+19,0.59952
2,1e+19,1.0954
5,1e+19,3.533
7,1e+19,4.8246
10,1e+19,5.8102
15,1e+19,6.7053
23,1e+19,9.1943
32,1e+19,10.976
52,1e+19,12.636
74,1e+19,13.671
100,1e+19,14.722
165,1e+19,16.399
235,1e+19,17.678
310,1e+19,18.766
390,1e+19,19.745
475,1e+19,20.671
655,1e+19,22.343
845,1e+19,23.918
1000,1e+19,25.587
1441,1e+19,30.035
1925,1e+19,31.171
2454,1e+19,31.651
3030,1e+19,32.053
3655,1e+19,32.545
4331,1e+19,33.242
5060,1e+19,34.197
5844,1e+19,35.298
6685,1e+19,36.324
7585,1e+19,37.149
8546,1e+19,37.774
10000,1e+19,38.398
20000,1e+19,39.721
50000,1e+19,40.521
1e+05,1e+19,41.081
0.5,1e+20,0.0013903
1,1e+20,0.086158
1.5,1e+20,0.17111
2,1e+20,0.26032
5,1e+20,2.3732
7,1e+20,3.6215
10,1e+20,5.019
15,1e+20,5.9816
23,1e+20,8.4872
32,1e+20,10.766
52,1e+20,13.323
74,1e+20,15.491
100,1e+20,16.696
165,1e+20,18.842
235,1e+20,20.408
310,1e+20,21.637
390,1e+20,22.552
475,1e+20,23.239
655,1e+20,24.467
845,1e+20,26.072
1000,1e+20,27.647
1441,1e+20,30.395
1925,1e+20,31.246
2454,1e+20,31.691
3030,1e+20,32.092
3655,1e+20,32.596
4331,1e+20,33.31
5060,1e+20,34.267
5844,1e+20,35.338
6685,1e+20,36.306
7585,1e+20,37.073
8546,1e+20,37.654
10000,1e+20,38.249
20000,1e+20,39.651
50000,1e+20,40.516
1e+05,1e+20,41.082
0.5,1e+21,0.0064445
1,1e+21,0.062513
1.5,1e+21,0.083127
2,1e+21,0.09589
5,1e+21,1.1111
7,1e+21,2.2882
10,1e+21,3.6761
15,1e+21,5.0114
23,1e+21,6.6313
32,1e+21,8.9591
52,1e+21,12.216
74,1e+21,16.359
100,1e+21,18.441
165,1e+21,21.518
235,1e+21,23.23
310,1e+21,24.267
390,1e+21,25.361
475,1e+21,26.48
655,1e+21,28.315
845,1e+21,29.56
1000,1e+21,30.189
1441,1e+21,31.082
1925,1e+21,31.553
2454,1e+21,31.947
3030,1e+21,32.404
3655,1e+21,33.024
4331,1e+21,33.86
5060,1e+21,34.85
5844,1e+21,35.824
6685,1e+21,36.634
7585,1e+21,37.263
8546,1e+21,37.749
10000,1e+21,38.264
20000,1e+21,39.618
50000,1e+21,40.518
1e+05,1e+21,41.086
0.5,1e+22,1.0011
1,1e+22,1.0308
1.5,1e+22,1.1127
2,1e+22,1.2266
5,1e+22,2.044
7,1e+22,2.6752
10,1e+22,3.6978
15,1e+22,4.7181
23,1e+22,5.3237
32,1e+22,6.7474
52,1e+22,10.159
74,1e+22,14.305
100,1e+22,17.636
165,1e+22,22.51
235,1e+22,25.151
310,1e+22,27.365
390,1e+22,28.77
475,1e+22,29.644
655,1e+22,30.583
845,1e+22,31.062
1000,1e+22,31.317
1441,1e+22,31.87
1925,1e+22,32.475
2454,1e+22,33.226
3030,1e+22,34.116
3655,1e+22,35.059
4331,1e+22,35.931
5060,1e+22,36.65
5844,1e+22,37.214
6685,1e+22,37.654
7585,1e+22,38.012
8546,1e+22,38.309
10000,1e+22,38.653
20000,1e+22,39.703
50000,1e+22,40.545
1e+05,1e+22,41.103
0.5,1e+23,4
1,1e+23,4.0001
1.5,1e+23,4.001
2,1e+23,4.004
5,1e+23,4.0816
7,1e+23,4.1798
10,1e+23,4.3767
15,1e+23,4.7736
23,1e+23,5.3702
32,1e+23,6.0097
52,1e+23,8.1988
74,1e+23,10.696
100,1e+23,15.25
165,1e+23,20.511
235,1e+23,23.857
310,1e+23,26.867
390,1e+23,28.747
475,1e+23,29.789
655,1e+23,31.029
845,1e+23,31.962
1000,1e+23,32.599
1441,1e+23,34
1925,1e+23,35.212
2454,1e+23,36.215
3030,1e+23,36.989
3655,1e+23,37.56
4331,1e+23,37.99
5060,1e+23,38.327
5844,1e+23,38.601
6685,1e+23,38.825
7585,1e+23,39.012
8546,1e+23,39.169
10000,1e+23,39.35
20000,1e+23,39.931
50000,1e+23,40.619
1e+05,1e+23,41.146
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7.0001
2,1e+24,7.0003
5,1e+24,7.0061
7,1e+24,7.0135
10,1e+24,7.0288
15,1e+24,7.063
23,1e+24,7.1376
32,1e+24,7.2506
52,1e+24,7.0652
74,1e+24,8.213
100,1e+24,9.5266
165,1e+24,18.223
235,1e+24,21.146
310,1e+24,23.581
390,1e+24,25.996
475,1e+24,27.744
655,1e+24,30.124
845,1e+24,32.403
1000,1e+24,33.679
1441,1e+24,35.811
1925,1e+24,37.065
2454,1e+24,37.913
3030,1e+24,38.487
3655,1e+24,38.873
4331,1e+24,39.139
5060,1e+24,39.326
5844,1e+24,39.462
6685,1e+24,39.55
7585,1e+24,39.631
8546,1e+24,39.696
10000,1e+24,39.775
20000,1e+24,40.108
50000,1e+24,40.741
1e+05,1e+24,41.239
