"Te","ne","CS"
655,1e+24,39.223
845,1e+24,41.919
1000,1e+24,43.414
1441,1e+24,45.548
1925,1e+24,46.734
2454,1e+24,47.624
3030,1e+24,48.398
3655,1e+24,49.089
4331,1e+24,49.71
5060,1e+24,50.287
5844,1e+24,50.826
6685,1e+24,51.327
7585,1e+24,51.81
8546,1e+24,52.256
10000,1e+24,52.817
20000,1e+24,54.581
50000,1e+24,55.959
1e+05,1e+24,56.78
