"Te","ne","CS"
390,1e+21,11.309
475,1e+21,11.567
655,1e+21,11.977
845,1e+21,12.298
1000,1e+21,12.486
1441,1e+21,12.76
1925,1e+21,12.868
2454,1e+21,12.916
3030,1e+21,12.941
3655,1e+21,12.956
4331,1e+21,12.966
5060,1e+21,12.973
5844,1e+21,12.977
6685,1e+21,12.981
7585,1e+21,12.984
8546,1e+21,12.986
10000,1e+21,12.989
20000,1e+21,12.995
50000,1e+21,12.998
1e+05,1e+21,12.999
0.5,1e+22,1
1,1e+22,1.0001
1.5,1e+22,1.001
2,1e+22,1.005
5,1e+22,1.1448
7,1e+22,1.3277
10,1e+22,1.6607
15,1e+22,2.2529
23,1e+22,3.6011
32,1e+22,4.8602
52,1e+22,7.1543
74,1e+22,8.7997
100,1e+22,10.023
165,1e+22,10.714
235,1e+22,10.862
310,1e+22,11.02
390,1e+22,11.296
475,1e+22,11.591
655,1e+22,12.082
845,1e+22,12.433
1000,1e+22,12.609
1441,1e+22,12.822
1925,1e+22,12.902
2454,1e+22,12.934
3030,1e+22,12.951
3655,1e+22,12.964
4331,1e+22,12.97
5060,1e+22,12.976
5844,1e+22,12.98
6685,1e+22,12.983
7585,1e+22,12.985
8546,1e+22,12.987
10000,1e+22,12.989
20000,1e+22,12.994
50000,1e+22,12.998
1e+05,1e+22,12.999
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3
5,1e+23,3
7,1e+23,3.0001
10,1e+23,3.0049
15,1e+23,3.1174
23,1e+23,3.5824
32,1e+23,4.056
52,1e+23,5.6717
74,1e+23,7.1957
100,1e+23,8.4294
165,1e+23,10.059
235,1e+23,10.58
310,1e+23,10.878
390,1e+23,11.216
475,1e+23,11.551
655,1e+23,12.173
845,1e+23,12.539
1000,1e+23,12.693
1441,1e+23,12.85
1925,1e+23,12.912
2454,1e+23,12.942
3030,1e+23,12.95
3655,1e+23,12.963
4331,1e+23,12.971
5060,1e+23,12.977
5844,1e+23,12.976
6685,1e+23,12.98
7585,1e+23,12.984
8546,1e+23,12.986
10000,1e+23,12.989
20000,1e+23,12.993
50000,1e+23,12.997
1e+05,1e+23,12.998
0.5,1e+24,3
1,1e+24,3
1.5,1e+24,3
2,1e+24,3
5,1e+24,3.0008
7,1e+24,3.0079
10,1e+24,3.0517
15,1e+24,3.241
23,1e+24,3.7121
32,1e+24,4.2912
52,1e+24,5.4491
74,1e+24,6.5022
100,1e+24,7.552
165,1e+24,9.0041
235,1e+24,9.6319
310,1e+24,10.138
390,1e+24,10.664
475,1e+24,11.197
655,1e+24,11.993
845,1e+24,12.424
1000,1e+24,12.605
1441,1e+24,12.816
1925,1e+24,12.845
2454,1e+24,12.894
3030,1e+24,12.921
3655,1e+24,12.941
4331,1e+24,12.954
5060,1e+24,12.963
5844,1e+24,12.97
6685,1e+24,12.975
7585,1e+24,12.98
8546,1e+24,12.973
10000,1e+24,12.978
20000,1e+24,12.988
50000,1e+24,12.995
1e+05,1e+24,12.998
