"Te","ne","CS"
1441,1e+21,22.647
1925,1e+21,22.82
2454,1e+21,22.921
3030,1e+21,23.017
3655,1e+21,23.128
4331,1e+21,23.261
5060,1e+21,23.41
5844,1e+21,23.57
6685,1e+21,23.73
7585,1e+21,23.881
8546,1e+21,24.02
10000,1e+21,24.189
20000,1e+21,24.671
50000,1e+21,24.894
1e+05,1e+21,24.952
0.5,1e+22,0.39897
1,1e+22,0.67657
1.5,1e+22,0.94373
2,1e+22,1.2056
5,1e+22,1.293
7,1e+22,1.693
10,1e+22,2.3623
15,1e+22,3.5931
23,1e+22,5.2476
32,1e+22,6.3126
52,1e+22,9.4001
74,1e+22,11.872
100,1e+22,13.453
165,1e+22,16.289
235,1e+22,18.249
310,1e+22,19.656
390,1e+22,20.694
475,1e+22,21.438
655,1e+22,22.278
845,1e+22,22.613
1000,1e+22,22.735
1441,1e+22,22.873
1925,1e+22,22.938
2454,1e+22,23.002
3030,1e+22,23.086
3655,1e+22,23.197
4331,1e+22,23.332
5060,1e+22,23.483
5844,1e+22,23.642
6685,1e+22,23.799
7585,1e+22,23.945
8546,1e+22,24.077
10000,1e+22,24.237
20000,1e+22,24.689
50000,1e+22,24.899
1e+05,1e+22,24.954
0.5,1e+23,2.0345
1,1e+23,2.0964
1.5,1e+23,2.1669
2,1e+23,2.2382
5,1e+23,2.629
7,1e+23,2.9156
10,1e+23,3.4021
15,1e+23,4.2492
23,1e+23,5.5301
32,1e+23,6.4368
52,1e+23,7.613
74,1e+23,9.565
100,1e+23,11.351
165,1e+23,14.628
235,1e+23,17.383
310,1e+23,19.373
390,1e+23,20.687
475,1e+23,21.558
655,1e+23,22.354
845,1e+23,22.63
1000,1e+23,22.734
1441,1e+23,22.839
1925,1e+23,22.931
2454,1e+23,23.04
3030,1e+23,23.175
3655,1e+23,23.322
4331,1e+23,23.493
5060,1e+23,23.664
5844,1e+23,23.825
6685,1e+23,23.974
7585,1e+23,24.105
8546,1e+23,24.221
10000,1e+23,24.356
20000,1e+23,24.733
50000,1e+23,24.91
1e+05,1e+23,24.958
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7
7,1e+24,7
10,1e+24,7.0004
15,1e+24,7.0054
23,1e+24,7.0383
32,1e+24,7.1271
52,1e+24,7.5592
74,1e+24,8.4193
100,1e+24,9.7026
165,1e+24,12.565
235,1e+24,15.029
310,1e+24,17.152
390,1e+24,18.797
475,1e+24,20.116
655,1e+24,21.414
845,1e+24,22.023
1000,1e+24,22.279
1441,1e+24,22.625
1925,1e+24,22.835
2454,1e+24,23.036
3030,1e+24,23.25
3655,1e+24,23.47
4331,1e+24,23.683
5060,1e+24,23.876
5844,1e+24,24.033
6685,1e+24,24.173
7585,1e+24,24.297
8546,1e+24,24.4
10000,1e+24,24.515
20000,1e+24,24.8
50000,1e+24,24.929
1e+05,1e+24,24.966
