"Te","ne","CS"
845,1e+16,23.334
1000,1e+16,23.595
1441,1e+16,24.112
1925,1e+16,24.828
2454,1e+16,26.058
3030,1e+16,27.738
3655,1e+16,29.278
4331,1e+16,30.309
5060,1e+16,30.916
5844,1e+16,31.277
6685,1e+16,31.507
7585,1e+16,31.667
8546,1e+16,31.789
10000,1e+16,31.927
20000,1e+16,32.528
50000,1e+16,33.334
1e+05,1e+16,33.681
0.5,1e+17,6.9786e-06
1,1e+17,0.19415
1.5,1e+17,0.95904
2,1e+17,1.6378
5,1e+17,3.8003
7,1e+17,4.216
10,1e+17,5.1761
15,1e+17,6.2827
23,1e+17,7.2532
32,1e+17,7.9735
52,1e+17,9.1606
74,1e+17,10.157
100,1e+17,11.141
165,1e+17,13.146
235,1e+17,14.741
310,1e+17,15.936
390,1e+17,17.369
475,1e+17,19.616
655,1e+17,22.617
845,1e+17,23.335
1000,1e+17,23.596
1441,1e+17,24.112
1925,1e+17,24.829
2454,1e+17,26.059
3030,1e+17,27.738
3655,1e+17,29.277
4331,1e+17,30.307
5060,1e+17,30.914
5844,1e+17,31.275
6685,1e+17,31.506
7585,1e+17,31.666
8546,1e+17,31.789
10000,1e+17,31.927
20000,1e+17,32.528
50000,1e+17,33.334
1e+05,1e+17,33.681
0.5,1e+18,3.4524e-06
1,1e+18,0.085622
1.5,1e+18,0.76568
2,1e+18,1.1464
5,1e+18,3.5461
7,1e+18,4.1216
10,1e+18,5.1743
15,1e+18,7.0261
23,1e+18,8.2323
32,1e+18,9.1213
52,1e+18,10.444
74,1e+18,11.498
100,1e+18,12.453
165,1e+18,14.191
235,1e+18,15.343
310,1e+18,16.33
390,1e+18,17.724
475,1e+18,19.878
655,1e+18,22.647
845,1e+18,23.341
1000,1e+18,23.599
1441,1e+18,24.115
1925,1e+18,24.833
2454,1e+18,26.064
3030,1e+18,27.735
3655,1e+18,29.261
4331,1e+18,30.286
5060,1e+18,30.895
5844,1e+18,31.261
6685,1e+18,31.496
7585,1e+18,31.659
8546,1e+18,31.783
10000,1e+18,31.924
20000,1e+18,32.528
50000,1e+18,33.334
1e+05,1e+18,33.681
0.5,1e+19,9.7331e-07
1,1e+19,0.016773
1.5,1e+19,0.34313
2,1e+19,0.74211
5,1e+19,2.8103
7,1e+19,3.722
10,1e+19,4.6429
15,1e+19,7.1859
23,1e+19,8.9308
32,1e+19,10.22
52,1e+19,12.013
74,1e+19,13.3
100,1e+19,14.402
165,1e+19,15.729
235,1e+19,16.668
310,1e+19,17.859
390,1e+19,19.382
475,1e+19,21.047
655,1e+19,22.822
845,1e+19,23.386
1000,1e+19,23.626
1441,1e+19,24.138
1925,1e+19,24.871
2454,1e+19,26.112
3030,1e+19,27.744
3655,1e+19,29.199
4331,1e+19,30.191
5060,1e+19,30.803
5844,1e+19,31.187
6685,1e+19,31.44
7585,1e+19,31.617
8546,1e+19,31.753
10000,1e+19,31.905
20000,1e+19,32.528
50000,1e+19,33.335
1e+05,1e+19,33.682
0.5,1e+20,5.3318e-07
1,1e+20,0.003825
1.5,1e+20,0.086647
2,1e+20,0.3317
5,1e+20,1.8675
7,1e+20,2.8507
10,1e+20,3.7643
15,1e+20,5.857
23,1e+20,8.5972
32,1e+20,10.57
52,1e+20,13.297
74,1e+20,15.094
100,1e+20,15.959
165,1e+20,17.808
235,1e+20,19.588
310,1e+20,20.959
390,1e+20,21.958
475,1e+20,22.605
655,1e+20,23.258
845,1e+20,23.588
1000,1e+20,23.784
1441,1e+20,24.336
1925,1e+20,25.202
2454,1e+20,26.534
3030,1e+20,28.059
3655,1e+20,29.319
4331,1e+20,30.187
5060,1e+20,30.752
5844,1e+20,31.128
6685,1e+20,31.387
7585,1e+20,31.574
8546,1e+20,31.719
10000,1e+20,31.882
20000,1e+20,32.53
50000,1e+20,33.339
1e+05,1e+20,33.683
0.5,1e+21,2.1726e-06
1,1e+21,0.0023355
1.5,1e+21,0.031176
2,1e+21,0.12301
5,1e+21,1.289
7,1e+21,1.9797
10,1e+21,2.8357
15,1e+21,3.9475
23,1e+21,7.0595
32,1e+21,9.1765
52,1e+21,12.922
74,1e+21,15.355
100,1e+21,17.04
165,1e+21,20.516
235,1e+21,22.138
310,1e+21,22.882
390,1e+21,23.252
475,1e+21,23.477
655,1e+21,23.809
845,1e+21,24.149
1000,1e+21,24.465
1441,1e+21,25.556
1925,1e+21,26.905
2454,1e+21,28.23
3030,1e+21,29.294
3655,1e+21,30.072
4331,1e+21,30.621
5060,1e+21,31.004
5844,1e+21,31.28
6685,1e+21,31.483
7585,1e+21,31.637
8546,1e+21,31.764
10000,1e+21,31.914
20000,1e+21,32.55
50000,1e+21,33.348
1e+05,1e+21,33.687
0.5,1e+22,0.00068575
1,1e+22,0.01263
1.5,1e+22,0.043215
2,1e+22,0.090158
5,1e+22,0.59472
7,1e+22,1.0743
10,1e+22,1.8607
15,1e+22,3.0348
23,1e+22,5.0777
32,1e+22,7.6002
52,1e+22,10.905
74,1e+22,13.776
100,1e+22,15.922
165,1e+22,20.602
235,1e+22,22.516
310,1e+22,23.31
390,1e+22,23.847
475,1e+22,24.35
655,1e+22,25.306
845,1e+22,26.21
1000,1e+22,26.878
1441,1e+22,28.418
1925,1e+22,29.51
2454,1e+22,30.242
3030,1e+22,30.743
3655,1e+22,31.089
4331,1e+22,31.33
5060,1e+22,31.502
5844,1e+22,31.635
6685,1e+22,31.741
7585,1e+22,31.832
8546,1e+22,31.914
10000,1e+22,32.025
20000,1e+22,32.605
50000,1e+22,33.372
1e+05,1e+22,33.697
0.5,1e+23,3.0003
1,1e+23,3.0022
1.5,1e+23,3.0055
2,1e+23,3.0097
5,1e+23,3.0482
7,1e+23,3.0818
10,1e+23,3.1414
15,1e+23,3.2758
23,1e+23,3.5757
32,1e+23,5.4595
52,1e+23,9.2101
74,1e+23,11.731
100,1e+23,13.899
165,1e+23,17.978
235,1e+23,20.924
310,1e+23,22.668
390,1e+23,24.183
475,1e+23,25.394
655,1e+23,27.231
845,1e+23,28.494
1000,1e+23,29.201
1441,1e+23,30.417
1925,1e+23,31.065
2454,1e+23,31.39
3030,1e+23,31.578
3655,1e+23,31.694
4331,1e+23,31.776
5060,1e+23,31.841
5844,1e+23,31.898
6685,1e+23,31.953
7585,1e+23,32.009
8546,1e+23,32.068
10000,1e+23,32.158
20000,1e+23,32.706
50000,1e+23,33.424
1e+05,1e+23,33.721
0.5,1e+24,6
1,1e+24,6
1.5,1e+24,6
2,1e+24,6
5,1e+24,6.0046
7,1e+24,6.0358
10,1e+24,6.1744
15,1e+24,6.5654
23,1e+24,7.2714
32,1e+24,8.0715
52,1e+24,9.767
74,1e+24,11.86
100,1e+24,13.483
165,1e+24,15.177
235,1e+24,18.067
310,1e+24,20.156
390,1e+24,21.892
475,1e+24,23.971
655,1e+24,26.885
845,1e+24,28.525
1000,1e+24,29.394
1441,1e+24,30.719
1925,1e+24,31.27
2454,1e+24,31.528
3030,1e+24,31.671
3655,1e+24,31.765
4331,1e+24,31.837
5060,1e+24,31.901
5844,1e+24,31.936
6685,1e+24,32.005
7585,1e+24,32.076
8546,1e+24,32.153
10000,1e+24,32.266
20000,1e+24,32.869
50000,1e+24,33.524
1e+05,1e+24,33.771
