"Te","ne","CS"
52,1e+14,5.9776
74,1e+14,5.9957
100,1e+14,6.0335
165,1e+14,6.6132
235,1e+14,7.3261
310,1e+14,7.7057
390,1e+14,7.8567
475,1e+14,7.9197
655,1e+14,7.9653
845,1e+14,7.9804
1000,1e+14,7.9861
1441,1e+14,7.9929
1925,1e+14,7.9955
2454,1e+14,7.9969
3030,1e+14,7.9977
3655,1e+14,7.9982
4331,1e+14,7.9985
5060,1e+14,7.9988
5844,1e+14,7.999
6685,1e+14,7.9992
7585,1e+14,7.9993
8546,1e+14,7.9993
10000,1e+14,7.9995
20000,1e+14,7.9998
50000,1e+14,7.9999
1e+05,1e+14,8
0.5,1e+15,1.2219e-07
1,1e+15,0.22481
1.5,1e+15,0.98429
2,1e+15,1.0018
5,1e+15,2.2813
7,1e+15,2.9646
10,1e+15,3.6142
15,1e+15,3.9675
23,1e+15,4.7359
32,1e+15,5.7555
52,1e+15,5.979
74,1e+15,5.9961
100,1e+15,6.0355
165,1e+15,6.6239
235,1e+15,7.3313
310,1e+15,7.7078
390,1e+15,7.8577
475,1e+15,7.9202
655,1e+15,7.9655
845,1e+15,7.9806
1000,1e+15,7.9862
1441,1e+15,7.9929
1925,1e+15,7.9955
2454,1e+15,7.9969
3030,1e+15,7.9977
3655,1e+15,7.9982
4331,1e+15,7.9986
5060,1e+15,7.9988
5844,1e+15,7.999
6685,1e+15,7.9992
7585,1e+15,7.9993
8546,1e+15,7.9993
10000,1e+15,7.9995
20000,1e+15,7.9998
50000,1e+15,7.9999
1e+05,1e+15,8
0.5,1e+16,1.3419e-07
1,1e+16,0.22912
1.5,1e+16,0.98276
2,1e+16,1.0028
5,1e+16,2.4769
7,1e+16,3.1066
10,1e+16,3.8379
15,1e+16,4.1363
23,1e+16,5.2249
32,1e+16,5.8608
52,1e+16,5.9844
74,1e+16,5.9979
100,1e+16,6.0452
165,1e+16,6.6651
235,1e+16,7.3472
310,1e+16,7.7131
390,1e+16,7.86
475,1e+16,7.9214
655,1e+16,7.966
845,1e+16,7.9808
1000,1e+16,7.9864
1441,1e+16,7.993
1925,1e+16,7.9956
2454,1e+16,7.9969
3030,1e+16,7.9977
3655,1e+16,7.9982
4331,1e+16,7.9986
5060,1e+16,7.9988
5844,1e+16,7.999
6685,1e+16,7.9992
7585,1e+16,7.9993
8546,1e+16,7.9993
10000,1e+16,7.9995
20000,1e+16,7.9998
50000,1e+16,7.9999
1e+05,1e+16,8
0.5,1e+17,5.3361e-08
1,1e+17,0.1006
1.5,1e+17,0.94415
2,1e+17,0.99425
5,1e+17,2.5766
7,1e+17,3.2572
10,1e+17,3.9474
15,1e+17,4.5587
23,1e+17,5.7102
32,1e+17,5.9459
52,1e+17,5.9922
74,1e+17,6.0045
100,1e+17,6.0934
165,1e+17,6.7916
235,1e+17,7.3877
310,1e+17,7.7255
390,1e+17,7.8649
475,1e+17,7.9239
655,1e+17,7.9669
845,1e+17,7.9813
1000,1e+17,7.9867
1441,1e+17,7.9932
1925,1e+17,7.9957
2454,1e+17,7.997
3030,1e+17,7.9978
3655,1e+17,7.9982
4331,1e+17,7.9986
5060,1e+17,7.9988
5844,1e+17,7.999
6685,1e+17,7.9992
7585,1e+17,7.9993
8546,1e+17,7.9994
10000,1e+17,7.9995
20000,1e+17,7.9998
50000,1e+17,7.9999
1e+05,1e+17,8
0.5,1e+18,9.4155e-09
1,1e+18,0.016493
1.5,1e+18,0.70611
2,1e+18,0.93941
5,1e+18,2.3846
7,1e+18,3.2287
10,1e+18,3.9646
15,1e+18,4.9669
23,1e+18,5.8974
32,1e+18,5.9815
52,1e+18,5.9972
74,1e+18,6.0154
100,1e+18,6.1734
165,1e+18,6.9016
235,1e+18,7.4296
310,1e+18,7.7427
390,1e+18,7.8728
475,1e+18,7.9281
655,1e+18,7.9686
845,1e+18,7.9822
1000,1e+18,7.9873
1441,1e+18,7.9935
1925,1e+18,7.9959
2454,1e+18,7.9971
3030,1e+18,7.9978
3655,1e+18,7.9983
4331,1e+18,7.9986
5060,1e+18,7.9989
5844,1e+18,7.9991
6685,1e+18,7.9992
7585,1e+18,7.9993
8546,1e+18,7.9994
10000,1e+18,7.9995
20000,1e+18,7.9998
50000,1e+18,7.9999
1e+05,1e+18,8
0.5,1e+19,1.9779e-09
1,1e+19,0.0023544
1.5,1e+19,0.24101
2,1e+19,0.76029
5,1e+19,1.9264
7,1e+19,2.8051
10,1e+19,3.765
15,1e+19,4.8824
23,1e+19,5.899
32,1e+19,5.9781
52,1e+19,5.9948
74,1e+19,6.034
100,1e+19,6.314
165,1e+19,7.0115
235,1e+19,7.4883
310,1e+19,7.7714
390,1e+19,7.8864
475,1e+19,7.9351
655,1e+19,7.9712
845,1e+19,7.9834
1000,1e+19,7.9881
1441,1e+19,7.9938
1925,1e+19,7.9961
2454,1e+19,7.9972
3030,1e+19,7.9979
3655,1e+19,7.9984
4331,1e+19,7.9987
5060,1e+19,7.9989
5844,1e+19,7.9991
6685,1e+19,7.9992
7585,1e+19,7.9993
8546,1e+19,7.9994
10000,1e+19,7.9995
20000,1e+19,7.9998
50000,1e+19,7.9999
1e+05,1e+19,8
0.5,1e+20,1.0451e-09
1,1e+20,0.00051219
1.5,1e+20,0.049779
2,1e+20,0.35285
5,1e+20,1.3636
7,1e+20,2.1138
10,1e+20,3.0827
15,1e+20,4.0876
23,1e+20,5.5761
32,1e+20,5.8723
52,1e+20,5.9578
74,1e+20,6.0188
100,1e+20,6.351
165,1e+20,7.0791
235,1e+20,7.5757
310,1e+20,7.8174
390,1e+20,7.9067
475,1e+20,7.9439
655,1e+20,7.9716
845,1e+20,7.9821
1000,1e+20,7.9862
1441,1e+20,7.9921
1925,1e+20,7.9949
2454,1e+20,7.9964
3030,1e+20,7.9973
3655,1e+20,7.9979
4331,1e+20,7.9984
5060,1e+20,7.9986
5844,1e+20,7.9989
6685,1e+20,7.9991
7585,1e+20,7.9992
8546,1e+20,7.9993
10000,1e+20,7.9994
20000,1e+20,7.9998
50000,1e+20,7.9999
1e+05,1e+20,8
0.5,1e+21,4.2414e-09
1,1e+21,0.00030953
1.5,1e+21,0.016361
2,1e+21,0.11043
5,1e+21,0.77063
7,1e+21,1.3115
10,1e+21,2.2263
15,1e+21,3.3178
23,1e+21,4.5512
32,1e+21,5.4608
52,1e+21,5.8346
74,1e+21,5.94
100,1e+21,6.2338
165,1e+21,7.1751
235,1e+21,7.6975
310,1e+21,7.8703
390,1e+21,7.9303
475,1e+21,7.9566
655,1e+21,7.9749
845,1e+21,7.9818
1000,1e+21,7.9842
1441,1e+21,7.9897
1925,1e+21,7.9923
2454,1e+21,7.9938
3030,1e+21,7.9948
3655,1e+21,7.9955
4331,1e+21,7.9965
5060,1e+21,7.9968
5844,1e+21,7.9971
6685,1e+21,7.9973
7585,1e+21,7.9977
8546,1e+21,7.9979
10000,1e+21,7.9981
20000,1e+21,7.9992
50000,1e+21,7.9998
1e+05,1e+21,7.9999
0.5,1e+22,1.3393e-06
1,1e+22,0.0016841
1.5,1e+22,0.023605
2,1e+22,0.096741
5,1e+22,0.81752
7,1e+22,1.2061
10,1e+22,1.7801
15,1e+22,2.4666
23,1e+22,3.4346
32,1e+22,4.3891
52,1e+22,5.4556
74,1e+22,5.77
100,1e+22,6.0739
165,1e+22,7.1675
235,1e+22,7.7028
310,1e+22,7.8619
390,1e+22,7.9215
475,1e+22,7.9345
655,1e+22,7.9628
845,1e+22,7.9754
1000,1e+22,7.9747
1441,1e+22,7.9855
1925,1e+22,7.9874
2454,1e+22,7.9912
3030,1e+22,7.9916
3655,1e+22,7.9936
4331,1e+22,7.9936
5060,1e+22,7.9949
5844,1e+22,7.9948
6685,1e+22,7.9958
7585,1e+22,7.9965
8546,1e+22,7.9963
10000,1e+22,7.9971
20000,1e+22,7.9982
50000,1e+22,7.9991
1e+05,1e+22,7.9995
0.5,1e+23,1
1,1e+23,1
1.5,1e+23,1.0002
2,1e+23,1.0015
5,1e+23,1.0941
7,1e+23,1.2418
10,1e+23,1.5362
15,1e+23,2.113
23,1e+23,2.9782
32,1e+23,3.7284
52,1e+23,4.7933
74,1e+23,5.276
100,1e+23,5.631
165,1e+23,6.7669
235,1e+23,7.4672
310,1e+23,7.7183
390,1e+23,7.8224
475,1e+23,7.876
655,1e+23,7.927
845,1e+23,7.9518
1000,1e+23,7.9631
1441,1e+23,7.9647
1925,1e+23,7.977
2454,1e+23,7.984
3030,1e+23,7.9883
3655,1e+23,7.9859
4331,1e+23,7.989
5060,1e+23,7.9912
5844,1e+23,7.9929
6685,1e+23,7.9913
7585,1e+23,7.9928
8546,1e+23,7.9939
10000,1e+23,7.9952
20000,1e+23,7.9966
50000,1e+23,7.9985
1e+05,1e+23,7.9991
0.5,1e+24,4
1,1e+24,4
1.5,1e+24,4
2,1e+24,4
5,1e+24,4.0005
7,1e+24,4.002
10,1e+24,4.0071
15,1e+24,4.0241
23,1e+24,4.0719
32,1e+24,4.1499
52,1e+24,4.3763
74,1e+24,4.6484
100,1e+24,4.9527
165,1e+24,5.746
235,1e+24,6.6487
310,1e+24,7.2268
390,1e+24,7.5345
475,1e+24,7.6969
655,1e+24,7.8427
845,1e+24,7.9028
1000,1e+24,7.9283
1441,1e+24,7.9137
1925,1e+24,7.9436
2454,1e+24,7.9604
3030,1e+24,7.9711
3655,1e+24,7.9781
4331,1e+24,7.983
5060,1e+24,7.9866
5844,1e+24,7.9892
6685,1e+24,7.9817
7585,1e+24,7.9848
8546,1e+24,7.9873
10000,1e+24,7.9899
20000,1e+24,7.9935
50000,1e+24,7.9973
1e+05,1e+24,7.9985
