"Te","ne","CS"
165,1e+14,15.959
235,1e+14,21.266
310,1e+14,24.579
390,1e+14,25.229
475,1e+14,25.505
655,1e+14,25.813
845,1e+14,26.078
1000,1e+14,26.336
1441,1e+14,27.58
1925,1e+14,30.12
2454,1e+14,34.03
3030,1e+14,38.67
3655,1e+14,41.274
4331,1e+14,42.382
5060,1e+14,42.976
5844,1e+14,43.388
6685,1e+14,43.741
7585,1e+14,44.099
8546,1e+14,44.511
10000,1e+14,45.244
20000,1e+14,49.536
50000,1e+14,51.525
1e+05,1e+14,52.133
0.5,1e+15,0.00018937
1,1e+15,0.95677
1.5,1e+15,1.9293
2,1e+15,2.0347
5,1e+15,3.7143
7,1e+15,4.3583
10,1e+15,5.4117
15,1e+15,6.442
23,1e+15,7.6564
32,1e+15,8.0688
52,1e+15,9.228
74,1e+15,10.873
100,1e+15,12.541
165,1e+15,15.963
235,1e+15,21.268
310,1e+15,24.58
390,1e+15,25.229
475,1e+15,25.505
655,1e+15,25.813
845,1e+15,26.078
1000,1e+15,26.336
1441,1e+15,27.58
1925,1e+15,30.12
2454,1e+15,34.031
3030,1e+15,38.67
3655,1e+15,41.274
4331,1e+15,42.382
5060,1e+15,42.976
5844,1e+15,43.388
6685,1e+15,43.741
7585,1e+15,44.099
8546,1e+15,44.511
10000,1e+15,45.244
20000,1e+15,49.535
50000,1e+15,51.525
1e+05,1e+15,52.133
0.5,1e+16,0.00014559
1,1e+16,0.90508
1.5,1e+16,1.7887
2,1e+16,2.1701
5,1e+16,4.3864
7,1e+16,5.3313
10,1e+16,6.0103
15,1e+16,7.2192
23,1e+16,7.8457
32,1e+16,8.1722
52,1e+16,9.3727
74,1e+16,10.984
100,1e+16,12.612
165,1e+16,15.996
235,1e+16,21.28
310,1e+16,24.58
390,1e+16,25.229
475,1e+16,25.505
655,1e+16,25.813
845,1e+16,26.078
1000,1e+16,26.336
1441,1e+16,27.581
1925,1e+16,30.121
2454,1e+16,34.031
3030,1e+16,38.671
3655,1e+16,41.274
4331,1e+16,42.382
5060,1e+16,42.976
5844,1e+16,43.388
6685,1e+16,43.741
7585,1e+16,44.099
8546,1e+16,44.511
10000,1e+16,45.244
20000,1e+16,49.535
50000,1e+16,51.525
1e+05,1e+16,52.133
0.5,1e+17,2.4159e-05
1,1e+17,0.563
1.5,1e+17,1.2435
2,1e+17,1.9899
5,1e+17,4.9519
7,1e+17,5.8899
10,1e+17,6.9713
15,1e+17,7.9141
23,1e+17,8.14
32,1e+17,8.6503
52,1e+17,10.148
74,1e+17,11.64
100,1e+17,13.112
165,1e+17,16.268
235,1e+17,21.373
310,1e+17,24.585
390,1e+17,25.23
475,1e+17,25.505
655,1e+17,25.814
845,1e+17,26.079
1000,1e+17,26.338
1441,1e+17,27.585
1925,1e+17,30.125
2454,1e+17,34.035
3030,1e+17,38.673
3655,1e+17,41.275
4331,1e+17,42.382
5060,1e+17,42.976
5844,1e+17,43.388
6685,1e+17,43.741
7585,1e+17,44.099
8546,1e+17,44.511
10000,1e+17,45.244
20000,1e+17,49.535
50000,1e+17,51.525
1e+05,1e+17,52.133
0.5,1e+18,3.3471e-06
1,1e+18,0.12904
1.5,1e+18,0.60344
2,1e+18,1.3576
5,1e+18,4.6818
7,1e+18,5.9038
10,1e+18,7.4789
15,1e+18,8.0191
23,1e+18,8.8815
32,1e+18,9.9516
52,1e+18,11.886
74,1e+18,13.38
100,1e+18,14.798
165,1e+18,17.613
235,1e+18,21.919
310,1e+18,24.616
390,1e+18,25.237
475,1e+18,25.509
655,1e+18,25.819
845,1e+18,26.09
1000,1e+18,26.354
1441,1e+18,27.618
1925,1e+18,30.159
2454,1e+18,34.057
3030,1e+18,38.683
3655,1e+18,41.278
4331,1e+18,42.383
5060,1e+18,42.977
5844,1e+18,43.389
6685,1e+18,43.741
7585,1e+18,44.1
8546,1e+18,44.511
10000,1e+18,45.245
20000,1e+18,49.533
50000,1e+18,51.523
1e+05,1e+18,52.133
0.5,1e+19,6.8295e-07
1,1e+19,0.019902
1.5,1e+19,0.13871
2,1e+19,0.39565
5,1e+19,3.6423
7,1e+19,5.1908
10,1e+19,6.8708
15,1e+19,7.9543
23,1e+19,9.5966
32,1e+19,11.499
52,1e+19,14.023
74,1e+19,15.91
100,1e+19,17.52
165,1e+19,20.274
235,1e+19,23.346
310,1e+19,24.788
390,1e+19,25.285
475,1e+19,25.542
655,1e+19,25.872
845,1e+19,26.192
1000,1e+19,26.508
1441,1e+19,27.911
1925,1e+19,30.441
2454,1e+19,34.224
3030,1e+19,38.742
3655,1e+19,41.293
4331,1e+19,42.389
5060,1e+19,42.98
5844,1e+19,43.391
6685,1e+19,43.743
7585,1e+19,44.102
8546,1e+19,44.514
10000,1e+19,45.247
20000,1e+19,49.508
50000,1e+19,51.506
1e+05,1e+19,52.129
0.5,1e+20,3.598e-07
1,1e+20,0.0044145
1.5,1e+20,0.025641
2,1e+20,0.066021
5,1e+20,2.3989
7,1e+20,3.9132
10,1e+20,5.4883
15,1e+20,7.3
23,1e+20,9.2336
32,1e+20,11.976
52,1e+20,15.803
74,1e+20,18.385
100,1e+20,20.444
165,1e+20,23.474
235,1e+20,24.689
310,1e+20,25.215
390,1e+20,25.539
475,1e+20,25.815
655,1e+20,26.406
845,1e+20,27.101
1000,1e+20,27.713
1441,1e+20,29.613
1925,1e+20,31.994
2454,1e+20,35.286
3030,1e+20,39.138
3655,1e+20,41.391
4331,1e+20,42.422
5060,1e+20,42.997
5844,1e+20,43.402
6685,1e+20,43.752
7585,1e+20,44.111
8546,1e+20,44.524
10000,1e+20,45.259
20000,1e+20,49.406
50000,1e+20,51.414
1e+05,1e+20,52.105
0.5,1e+21,1.4597e-06
1,1e+21,0.0027095
1.5,1e+21,0.0086474
2,1e+21,0.016021
5,1e+21,1.394
7,1e+21,2.8171
10,1e+21,4.2317
15,1e+21,5.9999
23,1e+21,7.5744
32,1e+21,10.197
52,1e+21,15.368
74,1e+21,19.176
100,1e+21,22.082
165,1e+21,24.74
235,1e+21,25.52
310,1e+21,26.211
390,1e+21,26.956
475,1e+21,27.728
655,1e+21,29.209
845,1e+21,30.532
1000,1e+21,31.469
1441,1e+21,33.724
1925,1e+21,35.947
2454,1e+21,38.437
3030,1e+21,40.601
3655,1e+21,41.897
4331,1e+21,42.632
5060,1e+21,43.109
5844,1e+21,43.478
6685,1e+21,43.817
7585,1e+21,44.176
8546,1e+21,44.597
10000,1e+21,45.347
20000,1e+21,49.35
50000,1e+21,51.307
1e+05,1e+21,52.073
0.5,1e+22,0.00046727
1,1e+22,0.041913
1.5,1e+22,0.21964
2,1e+22,0.49329
5,1e+22,1.4538
7,1e+22,2.3984
10,1e+22,3.5841
15,1e+22,5.0749
23,1e+22,6.4202
32,1e+22,7.9278
52,1e+22,12.568
74,1e+22,16.57
100,1e+22,20.076
165,1e+22,24.632
235,1e+22,27.321
310,1e+22,29.119
390,1e+22,30.599
475,1e+22,31.898
655,1e+22,34.092
845,1e+22,35.855
1000,1e+22,36.984
1441,1e+22,39.317
1925,1e+22,40.885
2454,1e+22,41.864
3030,1e+22,42.492
3655,1e+22,42.931
4331,1e+22,43.276
5060,1e+22,43.582
5844,1e+22,43.889
6685,1e+22,44.231
7585,1e+22,44.638
8546,1e+22,45.135
10000,1e+22,45.985
20000,1e+22,49.484
50000,1e+22,51.28
1e+05,1e+22,52.068
0.5,1e+23,3.0437
1,1e+23,3.1124
1.5,1e+23,3.1887
2,1e+23,3.2674
5,1e+23,3.8428
7,1e+23,4.3488
10,1e+23,5.0928
15,1e+23,6.0962
23,1e+23,7.343
32,1e+23,8.2455
52,1e+23,10.248
74,1e+23,13.464
100,1e+23,16.664
165,1e+23,21.86
235,1e+23,26.596
310,1e+23,30.072
390,1e+23,32.87
475,1e+23,35.269
655,1e+23,38.588
845,1e+23,40.384
1000,1e+23,41.201
1441,1e+23,42.328
1925,1e+23,42.897
2454,1e+23,43.293
3030,1e+23,43.641
3655,1e+23,43.999
4331,1e+23,44.402
5060,1e+23,44.87
5844,1e+23,45.415
6685,1e+23,46.024
7585,1e+23,46.665
8546,1e+23,47.288
10000,1e+23,48.049
20000,1e+23,50.022
50000,1e+23,51.431
1e+05,1e+23,52.125
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8.0002
7,1e+24,8.0018
10,1e+24,8.011
15,1e+24,8.054
23,1e+24,8.2057
32,1e+24,8.5133
52,1e+24,9.8489
74,1e+24,12.028
100,1e+24,14.47
165,1e+24,19.827
235,1e+24,22.089
310,1e+24,27.391
390,1e+24,30.618
475,1e+24,33.364
655,1e+24,37.409
845,1e+24,39.869
1000,1e+24,40.995
1441,1e+24,42.675
1925,1e+24,43.78
2454,1e+24,44.674
3030,1e+24,45.534
3655,1e+24,46.342
4331,1e+24,47.095
5060,1e+24,47.776
5844,1e+24,48.366
6685,1e+24,48.826
7585,1e+24,49.189
8546,1e+24,49.485
10000,1e+24,49.818
20000,1e+24,50.934
50000,1e+24,51.821
1e+05,1e+24,52.28
