"Te","ne","CS"
0.5,1e+15,0.98474
1,1e+15,0.99966
1.5,1e+15,0.99992
2,1e+15,1.0085
5,1e+15,2.9069
7,1e+15,3.6801
10,1e+15,4.1926
15,1e+15,4.9692
23,1e+15,6.1561
32,1e+15,7.1692
52,1e+15,8.535
74,1e+15,8.817
100,1e+15,8.9805
165,1e+15,9.5638
235,1e+15,10.589
310,1e+15,11.81
390,1e+15,13.076
475,1e+15,14.459
655,1e+15,16.273
845,1e+15,16.739
1000,1e+15,16.865
1441,1e+15,17.069
1925,1e+15,17.326
2454,1e+15,17.645
3030,1e+15,17.955
3655,1e+15,18.211
4331,1e+15,18.401
5060,1e+15,18.538
5844,1e+15,18.636
6685,1e+15,18.709
7585,1e+15,18.762
8546,1e+15,18.803
10000,1e+15,18.845
20000,1e+15,18.94
50000,1e+15,18.98
1e+05,1e+15,18.991
0.5,1e+16,0.90298
1,1e+16,0.99711
1.5,1e+16,0.99902
2,1e+16,1.0095
5,1e+16,3.0084
7,1e+16,3.8833
10,1e+16,4.635
15,1e+16,5.6158
23,1e+16,6.6405
32,1e+16,7.4932
52,1e+16,8.5958
74,1e+16,8.8325
100,1e+16,8.9901
165,1e+16,9.58
235,1e+16,10.609
310,1e+16,11.824
390,1e+16,13.085
475,1e+16,14.465
655,1e+16,16.274
845,1e+16,16.739
1000,1e+16,16.866
1441,1e+16,17.069
1925,1e+16,17.327
2454,1e+16,17.646
3030,1e+16,17.956
3655,1e+16,18.212
4331,1e+16,18.401
5060,1e+16,18.538
5844,1e+16,18.637
6685,1e+16,18.709
7585,1e+16,18.763
8546,1e+16,18.803
10000,1e+16,18.845
20000,1e+16,18.94
50000,1e+16,18.98
1e+05,1e+16,18.991
0.5,1e+17,0.51938
1,1e+17,0.97359
1.5,1e+17,0.99024
2,1e+17,1.0025
5,1e+17,3.0469
7,1e+17,3.9803
10,1e+17,5.0435
15,1e+17,6.4183
23,1e+17,7.3304
32,1e+17,8.2777
52,1e+17,8.793
74,1e+17,8.912
100,1e+17,9.0592
165,1e+17,9.7196
235,1e+17,10.772
310,1e+17,11.942
390,1e+17,13.162
475,1e+17,14.516
655,1e+17,16.286
845,1e+17,16.742
1000,1e+17,16.867
1441,1e+17,17.071
1925,1e+17,17.33
2454,1e+17,17.649
3030,1e+17,17.959
3655,1e+17,18.214
4331,1e+17,18.403
5060,1e+17,18.54
5844,1e+17,18.638
6685,1e+17,18.71
7585,1e+17,18.763
8546,1e+17,18.804
10000,1e+17,18.845
20000,1e+17,18.94
50000,1e+17,18.98
1e+05,1e+17,18.991
0.5,1e+18,0.12679
1,1e+18,0.8478
1.5,1e+18,0.93144
2,1e+18,0.96196
5,1e+18,2.8522
7,1e+18,3.9131
10,1e+18,5.1715
15,1e+18,6.7464
23,1e+18,7.9537
32,1e+18,8.7554
52,1e+18,8.9594
74,1e+18,9.0909
100,1e+18,9.3917
165,1e+18,10.433
235,1e+18,11.505
310,1e+18,12.535
390,1e+18,13.624
475,1e+18,14.844
655,1e+18,16.363
845,1e+18,16.761
1000,1e+18,16.875
1441,1e+18,17.075
1925,1e+18,17.336
2454,1e+18,17.657
3030,1e+18,17.966
3655,1e+18,18.22
4331,1e+18,18.408
5060,1e+18,18.544
5844,1e+18,18.641
6685,1e+18,18.712
7585,1e+18,18.765
8546,1e+18,18.805
10000,1e+18,18.846
20000,1e+18,18.941
50000,1e+18,18.98
1e+05,1e+18,18.991
0.5,1e+19,0.028929
1,1e+19,0.50033
1.5,1e+19,0.77043
2,1e+19,0.86756
5,1e+19,2.1955
7,1e+19,3.3709
10,1e+19,4.7158
15,1e+19,6.5844
23,1e+19,8.0622
32,1e+19,8.8234
52,1e+19,9.1167
74,1e+19,9.7737
100,1e+19,10.513
165,1e+19,11.872
235,1e+19,12.953
310,1e+19,13.919
390,1e+19,14.885
475,1e+19,15.768
655,1e+19,16.598
845,1e+19,16.825
1000,1e+19,16.906
1441,1e+19,17.086
1925,1e+19,17.346
2454,1e+19,17.669
3030,1e+19,17.978
3655,1e+19,18.231
4331,1e+19,18.416
5060,1e+19,18.55
5844,1e+19,18.646
6685,1e+19,18.717
7585,1e+19,18.769
8546,1e+19,18.808
10000,1e+19,18.848
20000,1e+19,18.941
50000,1e+19,18.98
1e+05,1e+19,18.991
0.5,1e+20,0.015744
1,1e+20,0.21834
1.5,1e+20,0.48364
2,1e+20,0.6601
5,1e+20,1.3892
7,1e+20,2.3868
10,1e+20,3.6902
15,1e+20,5.5563
23,1e+20,7.3941
32,1e+20,8.5461
52,1e+20,9.5692
74,1e+20,10.801
100,1e+20,11.829
165,1e+20,13.541
235,1e+20,14.71
310,1e+20,15.624
390,1e+20,16.268
475,1e+20,16.598
655,1e+20,16.835
845,1e+20,16.915
1000,1e+20,16.958
1441,1e+20,17.111
1925,1e+20,17.371
2454,1e+20,17.694
3030,1e+20,18.002
3655,1e+20,18.25
4331,1e+20,18.432
5060,1e+20,18.563
5844,1e+20,18.656
6685,1e+20,18.725
7585,1e+20,18.775
8546,1e+20,18.814
10000,1e+20,18.853
20000,1e+20,18.943
50000,1e+20,18.981
1e+05,1e+20,18.992
0.5,1e+21,0.19009
1,1e+21,0.63519
1.5,1e+21,0.22793
2,1e+21,0.30913
5,1e+21,0.67305
7,1e+21,1.2394
10,1e+21,2.5081
15,1e+21,4.1326
23,1e+21,6.0658
32,1e+21,7.44
52,1e+21,9.206
74,1e+21,11.061
100,1e+21,12.571
165,1e+21,14.8
235,1e+21,16.009
310,1e+21,16.581
390,1e+21,16.79
475,1e+21,16.876
655,1e+21,16.941
845,1e+21,16.976
1000,1e+21,17.01
1441,1e+21,17.179
1925,1e+21,17.459
2454,1e+21,17.781
3030,1e+21,18.073
3655,1e+21,18.303
4331,1e+21,18.471
5060,1e+21,18.591
5844,1e+21,18.677
6685,1e+21,18.741
7585,1e+21,18.788
8546,1e+21,18.824
10000,1e+21,18.86
20000,1e+21,18.946
50000,1e+21,18.981
1e+05,1e+21,18.992
0.5,1e+22,1
1,1e+22,1
1.5,1e+22,1
2,1e+22,1.0001
5,1e+22,1.0722
7,1e+22,1.3248
10,1e+22,2.0399
15,1e+22,3.1234
23,1e+22,4.5772
32,1e+22,5.9155
52,1e+22,7.8241
74,1e+22,9.8365
100,1e+22,11.74
165,1e+22,14.773
235,1e+22,16.161
310,1e+22,16.617
390,1e+22,16.777
475,1e+22,16.851
655,1e+22,16.91
845,1e+22,16.983
1000,1e+22,17.064
1441,1e+22,17.372
1925,1e+22,17.709
2454,1e+22,18.005
3030,1e+22,18.244
3655,1e+22,18.427
4331,1e+22,18.559
5060,1e+22,18.654
5844,1e+22,18.724
6685,1e+22,18.775
7585,1e+22,18.815
8546,1e+22,18.844
10000,1e+22,18.875
20000,1e+22,18.949
50000,1e+22,18.982
1e+05,1e+22,18.992
0.5,1e+23,1
1,1e+23,1.0001
1.5,1e+23,1.0012
2,1e+23,1.005
5,1e+23,1.1131
7,1e+23,1.2584
10,1e+23,1.5716
15,1e+23,2.2875
23,1e+23,3.5343
32,1e+23,4.7566
52,1e+23,6.6897
74,1e+23,8.1453
100,1e+23,9.8862
165,1e+23,13.112
235,1e+23,15.08
310,1e+23,16.018
390,1e+23,16.416
475,1e+23,16.608
655,1e+23,16.796
845,1e+23,16.939
1000,1e+23,17.074
1441,1e+23,17.495
1925,1e+23,17.869
2454,1e+23,18.18
3030,1e+23,18.397
3655,1e+23,18.556
4331,1e+23,18.664
5060,1e+23,18.74
5844,1e+23,18.788
6685,1e+23,18.828
7585,1e+23,18.858
8546,1e+23,18.881
10000,1e+23,18.901
20000,1e+23,18.959
50000,1e+23,18.984
1e+05,1e+23,18.992
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7.0003
7,1e+24,7.0013
10,1e+24,7.0044
15,1e+24,7.0137
23,1e+24,7.037
32,1e+24,7.0729
52,1e+24,7.1825
74,1e+24,7.4121
100,1e+24,8.1167
165,1e+24,11.024
235,1e+24,13.135
310,1e+24,14.403
390,1e+24,15.216
475,1e+24,15.731
655,1e+24,16.298
845,1e+24,16.644
1000,1e+24,16.89
1441,1e+24,17.501
1925,1e+24,17.993
2454,1e+24,18.333
3030,1e+24,18.531
3655,1e+24,18.646
4331,1e+24,18.737
5060,1e+24,18.797
5844,1e+24,18.84
6685,1e+24,18.87
7585,1e+24,18.893
8546,1e+24,18.91
10000,1e+24,18.928
20000,1e+24,18.967
50000,1e+24,18.986
1e+05,1e+24,18.993
