"Te","ne","CS"
5,1e+20,1.5976
7,1e+20,2.538
10,1e+20,3.7869
15,1e+20,5.8738
23,1e+20,7.546
32,1e+20,7.9158
52,1e+20,9.3844
74,1e+20,10.703
100,1e+20,11.756
165,1e+20,13.506
235,1e+20,14.615
310,1e+20,15.364
390,1e+20,15.69
475,1e+20,15.824
655,1e+20,15.922
845,1e+20,15.973
1000,1e+20,16.023
1441,1e+20,16.257
1925,1e+20,16.615
2454,1e+20,16.979
3030,1e+20,17.268
3655,1e+20,17.471
4331,1e+20,17.607
5060,1e+20,17.701
5844,1e+20,17.765
6685,1e+20,17.812
7585,1e+20,17.846
8546,1e+20,17.872
10000,1e+20,17.899
20000,1e+20,17.961
50000,1e+20,17.986
1e+05,1e+20,17.994
0.5,1e+21,1.9142e-09
1,1e+21,0.00012558
1.5,1e+21,0.0067023
2,1e+21,0.049166
5,1e+21,0.686
7,1e+21,1.3708
10,1e+21,2.5703
15,1e+21,4.2629
23,1e+21,6.3369
32,1e+21,7.3144
52,1e+21,9.0448
74,1e+21,10.903
100,1e+21,12.488
165,1e+21,14.554
235,1e+21,15.517
310,1e+21,15.801
390,1e+21,15.894
475,1e+21,15.934
655,1e+21,15.974
845,1e+21,16.023
1000,1e+21,16.086
1441,1e+21,16.372
1925,1e+21,16.74
2454,1e+21,17.078
3030,1e+21,17.336
3655,1e+21,17.516
4331,1e+21,17.638
5060,1e+21,17.722
5844,1e+21,17.781
6685,1e+21,17.824
7585,1e+21,17.856
8546,1e+21,17.88
10000,1e+21,17.904
20000,1e+21,17.962
50000,1e+21,17.987
1e+05,1e+21,17.994
0.5,1e+22,6.0443e-07
1,1e+22,0.0006826
1.5,1e+22,0.0093057
2,1e+22,0.038755
5,1e+22,0.63221
7,1e+22,1.179
10,1e+22,2.0846
15,1e+22,3.1552
23,1e+22,4.6762
32,1e+22,6.0381
52,1e+22,7.7733
74,1e+22,9.6914
100,1e+22,11.574
165,1e+22,14.389
235,1e+22,15.448
310,1e+22,15.721
390,1e+22,15.821
475,1e+22,15.878
655,1e+22,15.961
845,1e+22,16.074
1000,1e+22,16.213
1441,1e+22,16.623
1925,1e+22,16.98
2454,1e+22,17.258
3030,1e+22,17.463
3655,1e+22,17.602
4331,1e+22,17.699
5060,1e+22,17.766
5844,1e+22,17.813
6685,1e+22,17.848
7585,1e+22,17.874
8546,1e+22,17.894
10000,1e+22,17.914
20000,1e+22,17.965
50000,1e+22,17.987
1e+05,1e+22,17.994
0.5,1e+23,1.0002
1,1e+23,1.0039
1.5,1e+23,1.0137
2,1e+23,1.029
5,1e+23,1.1976
7,1e+23,1.3636
10,1e+23,1.6768
15,1e+23,2.3119
23,1e+23,3.4385
32,1e+23,4.638
52,1e+23,6.677
74,1e+23,8.1462
100,1e+23,9.7066
165,1e+23,12.765
235,1e+23,14.533
310,1e+23,15.242
390,1e+23,15.526
475,1e+23,15.663
655,1e+23,15.842
845,1e+23,16.047
1000,1e+23,16.241
1441,1e+23,16.74
1925,1e+23,17.132
2454,1e+23,17.415
3030,1e+23,17.584
3655,1e+23,17.701
4331,1e+23,17.776
5060,1e+23,17.827
5844,1e+23,17.863
6685,1e+23,17.884
7585,1e+23,17.904
8546,1e+23,17.919
10000,1e+23,17.934
20000,1e+23,17.971
50000,1e+23,17.988
1e+05,1e+23,17.994
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8
7,1e+24,8
10,1e+24,8
15,1e+24,8
23,1e+24,8
32,1e+24,8.0017
52,1e+24,8.0934
74,1e+24,8.4072
100,1e+24,8.8299
165,1e+24,10.68
235,1e+24,12.637
310,1e+24,13.823
390,1e+24,14.525
475,1e+24,14.954
655,1e+24,15.451
845,1e+24,15.802
1000,1e+24,16.1
1441,1e+24,16.783
1925,1e+24,17.251
2454,1e+24,17.528
3030,1e+24,17.684
3655,1e+24,17.755
4331,1e+24,17.815
5060,1e+24,17.851
5844,1e+24,17.882
6685,1e+24,17.904
7585,1e+24,17.92
8546,1e+24,17.933
10000,1e+24,17.946
20000,1e+24,17.974
50000,1e+24,17.988
1e+05,1e+24,17.994
