"Te","ne","CS"
10,1e+20,3.7549
15,1e+20,5.2459
23,1e+20,7.7079
32,1e+20,9.6071
52,1e+20,11.499
74,1e+20,11.939
100,1e+20,12.401
165,1e+20,13.695
235,1e+20,14.774
310,1e+20,15.705
390,1e+20,16.543
475,1e+20,17.295
655,1e+20,18.572
845,1e+20,19.304
1000,1e+20,19.573
1441,1e+20,19.85
1925,1e+20,19.985
2454,1e+20,20.133
3030,1e+20,20.321
3655,1e+20,20.537
4331,1e+20,20.758
5060,1e+20,20.964
5844,1e+20,21.142
6685,1e+20,21.288
7585,1e+20,21.408
8546,1e+20,21.503
10000,1e+20,21.606
20000,1e+20,21.85
50000,1e+20,21.952
1e+05,1e+20,21.978
0.5,1e+21,0.0020242
1,1e+21,0.01176
1.5,1e+21,0.02508
2,1e+21,0.060301
5,1e+21,1.3047
7,1e+21,2.1633
10,1e+21,2.9085
15,1e+21,3.9661
23,1e+21,6.0973
32,1e+21,8.1244
52,1e+21,10.646
74,1e+21,11.821
100,1e+21,13.098
165,1e+21,15.226
235,1e+21,16.662
310,1e+21,17.691
390,1e+21,18.468
475,1e+21,19.039
655,1e+21,19.594
845,1e+21,19.784
1000,1e+21,19.852
1441,1e+21,19.946
1925,1e+21,20.038
2454,1e+21,20.176
3030,1e+21,20.362
3655,1e+21,20.577
4331,1e+21,20.797
5060,1e+21,20.999
5844,1e+21,21.173
6685,1e+21,21.315
7585,1e+21,21.431
8546,1e+21,21.522
10000,1e+21,21.622
20000,1e+21,21.856
50000,1e+21,21.954
1e+05,1e+21,21.979
0.5,1e+22,1.0081
1,1e+22,1.1118
1.5,1e+22,1.2919
2,1e+22,1.4629
5,1e+22,2.1924
7,1e+22,2.4022
10,1e+22,2.6779
15,1e+22,3.1928
23,1e+22,4.4136
32,1e+22,6.2226
52,1e+22,8.9284
74,1e+22,10.598
100,1e+22,12.318
165,1e+22,15.57
235,1e+22,17.53
310,1e+22,18.672
390,1e+22,19.276
475,1e+22,19.574
655,1e+22,19.799
845,1e+22,19.879
1000,1e+22,19.915
1441,1e+22,19.993
1925,1e+22,20.111
2454,1e+22,20.285
3030,1e+22,20.495
3655,1e+22,20.715
4331,1e+22,20.924
5060,1e+22,21.108
5844,1e+22,21.262
6685,1e+22,21.387
7585,1e+22,21.488
8546,1e+22,21.569
10000,1e+22,21.656
20000,1e+22,21.866
50000,1e+22,21.956
1e+05,1e+22,21.98
0.5,1e+23,3.0001
1,1e+23,3.0038
1.5,1e+23,3.016
2,1e+23,3.0369
5,1e+23,3.2469
7,1e+23,3.3872
10,1e+23,3.5527
15,1e+23,3.7743
23,1e+23,4.2676
32,1e+23,5.3399
52,1e+23,7.3203
74,1e+23,8.7297
100,1e+23,10.3
165,1e+23,13.936
235,1e+23,16.406
310,1e+23,18.014
390,1e+23,18.922
475,1e+23,19.323
655,1e+23,19.641
845,1e+23,19.764
1000,1e+23,19.831
1441,1e+23,20.002
1925,1e+23,20.228
2454,1e+23,20.469
3030,1e+23,20.72
3655,1e+23,20.945
4331,1e+23,21.131
5060,1e+23,21.288
5844,1e+23,21.414
6685,1e+23,21.515
7585,1e+23,21.591
8546,1e+23,21.655
10000,1e+23,21.724
20000,1e+23,21.887
50000,1e+23,21.961
1e+05,1e+23,21.981
0.5,1e+24,5
1,1e+24,5
1.5,1e+24,5.0003
2,1e+24,5.001
5,1e+24,5.0149
7,1e+24,5.0316
10,1e+24,5.0649
15,1e+24,5.1385
23,1e+24,5.2986
32,1e+24,5.5382
52,1e+24,5.9313
74,1e+24,7.1731
100,1e+24,8.4415
165,1e+24,11.636
235,1e+24,14.252
310,1e+24,15.874
390,1e+24,17.149
475,1e+24,18.049
655,1e+24,18.997
845,1e+24,19.403
1000,1e+24,19.585
1441,1e+24,19.931
1925,1e+24,20.251
2454,1e+24,20.546
3030,1e+24,20.857
3655,1e+24,21.114
4331,1e+24,21.313
5060,1e+24,21.461
5844,1e+24,21.571
6685,1e+24,21.653
7585,1e+24,21.706
8546,1e+24,21.754
10000,1e+24,21.8
20000,1e+24,21.916
50000,1e+24,21.97
1e+05,1e+24,21.985
