"Te","ne","CS"
20000,1e+15,62.794
50000,1e+15,67.297
1e+05,1e+15,69.027
0.5,1e+16,0.039451
1,1e+16,1.0308
1.5,1e+16,1.7574
2,1e+16,2.6651
5,1e+16,4.7037
7,1e+16,4.9439
10,1e+16,5.3598
15,1e+16,11.982
23,1e+16,11.997
32,1e+16,11.998
52,1e+16,12.019
74,1e+16,12.223
100,1e+16,13.24
165,1e+16,16.589
235,1e+16,19.076
310,1e+16,21.091
390,1e+16,22.89
475,1e+16,24.461
655,1e+16,26.623
845,1e+16,29.3
1000,1e+16,34.092
1441,1e+16,43.183
1925,1e+16,44.086
2454,1e+16,44.458
3030,1e+16,44.785
3655,1e+16,45.183
4331,1e+16,45.783
5060,1e+16,46.805
5844,1e+16,48.529
6685,1e+16,50.956
7585,1e+16,53.641
8546,1e+16,56.087
10000,1e+16,58.566
20000,1e+16,62.794
50000,1e+16,67.297
1e+05,1e+16,69.027
0.5,1e+17,0.0046532
1,1e+17,0.98814
1.5,1e+17,1.2238
2,1e+17,2.0145
5,1e+17,4.7945
7,1e+17,4.9826
10,1e+17,5.2971
15,1e+17,11.979
23,1e+17,11.997
32,1e+17,11.998
52,1e+17,12.077
74,1e+17,13.287
100,1e+17,14.944
165,1e+17,17.267
235,1e+17,19.384
310,1e+17,21.252
390,1e+17,22.988
475,1e+17,24.518
655,1e+17,26.643
845,1e+17,29.316
1000,1e+17,34.107
1441,1e+17,43.184
1925,1e+17,44.087
2454,1e+17,44.458
3030,1e+17,44.785
3655,1e+17,45.183
4331,1e+17,45.783
5060,1e+17,46.806
5844,1e+17,48.53
6685,1e+17,50.957
7585,1e+17,53.642
8546,1e+17,56.088
10000,1e+17,58.567
20000,1e+17,62.794
50000,1e+17,67.297
1e+05,1e+17,69.025
0.5,1e+18,0.00061968
1,1e+18,0.87827
1.5,1e+18,1.0298
2,1e+18,1.2485
5,1e+18,4.3862
7,1e+18,4.9274
10,1e+18,5.0678
15,1e+18,11.95
23,1e+18,11.994
32,1e+18,12.009
52,1e+18,14.502
74,1e+18,15.827
100,1e+18,16.904
165,1e+18,18.949
235,1e+18,20.629
310,1e+18,22.171
390,1e+18,23.651
475,1e+18,24.937
655,1e+18,26.804
845,1e+18,29.445
1000,1e+18,34.206
1441,1e+18,43.187
1925,1e+18,44.087
2454,1e+18,44.458
3030,1e+18,44.786
3655,1e+18,45.184
4331,1e+18,45.785
5060,1e+18,46.808
5844,1e+18,48.534
6685,1e+18,50.962
7585,1e+18,53.646
8546,1e+18,56.092
10000,1e+18,58.569
20000,1e+18,62.794
50000,1e+18,67.297
1e+05,1e+18,69.024
0.5,1e+19,0.00012594
1,1e+19,0.49775
1.5,1e+19,0.98668
2,1e+19,1.0362
5,1e+19,3.311
7,1e+19,4.5011
10,1e+19,4.9307
15,1e+19,11.511
23,1e+19,11.958
32,1e+19,13.459
52,1e+19,16.403
74,1e+19,17.98
100,1e+19,19.315
165,1e+19,21.541
235,1e+19,23.226
310,1e+19,24.581
390,1e+19,25.563
475,1e+19,26.262
655,1e+19,27.608
845,1e+19,30.357
1000,1e+19,34.87
1441,1e+19,43.202
1925,1e+19,44.09
2454,1e+19,44.46
3030,1e+19,44.789
3655,1e+19,45.189
4331,1e+19,45.793
5060,1e+19,46.821
5844,1e+19,48.552
6685,1e+19,50.981
7585,1e+19,53.662
8546,1e+19,56.103
10000,1e+19,58.575
20000,1e+19,62.796
50000,1e+19,67.297
1e+05,1e+19,69.018
0.5,1e+20,6.6321e-05
1,1e+20,0.17418
1.5,1e+20,0.9028
2,1e+20,0.99627
5,1e+20,1.9136
7,1e+20,3.1609
10,1e+20,4.2614
15,1e+20,6.6425
23,1e+20,11.598
32,1e+20,14.593
52,1e+20,17.805
74,1e+20,20.045
100,1e+20,21.865
165,1e+20,24.735
235,1e+20,26.035
310,1e+20,26.687
390,1e+20,27.337
475,1e+20,28.213
655,1e+20,30.659
845,1e+20,33.872
1000,1e+20,37.119
1441,1e+20,43.275
1925,1e+20,44.103
2454,1e+20,44.474
3030,1e+20,44.809
3655,1e+20,45.222
4331,1e+20,45.848
5060,1e+20,46.908
5844,1e+20,48.664
6685,1e+20,51.087
7585,1e+20,53.741
8546,1e+20,56.155
10000,1e+20,58.601
20000,1e+20,62.801
50000,1e+20,67.289
1e+05,1e+20,68.969
0.5,1e+21,0.00026903
1,1e+21,0.11279
1.5,1e+21,0.75168
2,1e+21,0.95874
5,1e+21,1.2285
7,1e+21,1.8066
10,1e+21,2.8034
15,1e+21,3.9475
23,1e+21,7.5371
32,1e+21,11.421
52,1e+21,17.74
74,1e+21,21.299
100,1e+21,23.985
165,1e+21,26.332
235,1e+21,27.749
310,1e+21,29.766
390,1e+21,31.665
475,1e+21,33.317
655,1e+21,35.825
845,1e+21,38.106
1000,1e+21,40.624
1441,1e+21,43.576
1925,1e+21,44.2
2454,1e+21,44.599
3030,1e+21,45.01
3655,1e+21,45.551
4331,1e+21,46.37
5060,1e+21,47.659
5844,1e+21,49.522
6685,1e+21,51.812
7585,1e+21,54.23
8546,1e+21,56.448
10000,1e+21,58.731
20000,1e+21,62.82
50000,1e+21,67.275
1e+05,1e+21,68.845
0.5,1e+22,1.0006
1,1e+22,0.43371
1.5,1e+22,0.8027
2,1e+22,0.93041
5,1e+22,1.1085
7,1e+22,1.3235
10,1e+22,1.8423
15,1e+22,2.7378
23,1e+22,4.3287
32,1e+22,6.5255
52,1e+22,16.137
74,1e+22,19.573
100,1e+22,23.481
165,1e+22,27.581
235,1e+22,31.607
310,1e+22,34.455
390,1e+22,36.121
475,1e+22,37.53
655,1e+22,40.981
845,1e+22,42.85
1000,1e+22,43.472
1441,1e+22,44.518
1925,1e+22,45.481
2454,1e+22,46.496
3030,1e+22,47.625
3655,1e+22,48.871
4331,1e+22,50.219
5060,1e+22,51.657
5844,1e+22,53.187
6685,1e+22,54.803
7585,1e+22,56.419
8546,1e+22,57.864
10000,1e+22,59.413
20000,1e+22,62.92
50000,1e+22,67.316
1e+05,1e+22,68.805
0.5,1e+23,4.0031
1,1e+23,4.0101
1.5,1e+23,4.0192
2,1e+23,4.03
5,1e+23,4.1137
7,1e+23,4.1769
10,1e+23,4.2718
15,1e+23,4.4456
23,1e+23,4.8239
32,1e+23,5.4545
52,1e+23,7.4137
74,1e+23,17.827
100,1e+23,20.982
165,1e+23,25.765
235,1e+23,30.782
310,1e+23,34.829
390,1e+23,38.049
475,1e+23,41.08
655,1e+23,44.08
845,1e+23,46.594
1000,1e+23,47.73
1441,1e+23,49.926
1925,1e+23,51.636
2454,1e+23,53.059
3030,1e+23,54.293
3655,1e+23,55.46
4331,1e+23,56.567
5060,1e+23,57.568
5844,1e+23,58.44
6685,1e+23,59.189
7585,1e+23,59.832
8546,1e+23,60.379
10000,1e+23,61.014
20000,1e+23,63.502
50000,1e+23,67.547
1e+05,1e+23,68.848
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8.0001
2,1e+24,8.0003
5,1e+24,8.0035
7,1e+24,8.0071
10,1e+24,8.0139
15,1e+24,8.0285
23,1e+24,8.0583
32,1e+24,8.1001
52,1e+24,8.2301
74,1e+24,17.69
100,1e+24,19.455
165,1e+24,24.275
235,1e+24,26.836
310,1e+24,31.005
390,1e+24,34.417
475,1e+24,36.918
655,1e+24,41.52
845,1e+24,48.324
1000,1e+24,50.292
1441,1e+24,53.746
1925,1e+24,55.977
2454,1e+24,57.495
3030,1e+24,58.541
3655,1e+24,59.344
4331,1e+24,60.011
5060,1e+24,60.546
5844,1e+24,60.997
6685,1e+24,61.409
7585,1e+24,61.787
8546,1e+24,62.15
10000,1e+24,62.648
20000,1e+24,65.391
50000,1e+24,68.142
1e+05,1e+24,69.068
