"Te","ne","CS"
1441,1e+17,29.737
1925,1e+17,32.506
2454,1e+17,33.271
3030,1e+17,33.699
3655,1e+17,34.094
4331,1e+17,34.58
5060,1e+17,35.25
5844,1e+17,36.139
6685,1e+17,37.158
7585,1e+17,38.133
8546,1e+17,38.946
10000,1e+17,39.786
20000,1e+17,41.515
50000,1e+17,42.349
1e+05,1e+17,42.904
0.5,1e+18,0.0070783
1,1e+18,0.67359
1.5,1e+18,1.0098
2,1e+18,1.6786
5,1e+18,4.0095
7,1e+18,5.2476
10,1e+18,6.7144
15,1e+18,7.9117
23,1e+18,8.5631
32,1e+18,9.6809
52,1e+18,12.018
74,1e+18,14.165
100,1e+18,15.084
165,1e+18,15.847
235,1e+18,16.472
310,1e+18,17.243
390,1e+18,18.149
475,1e+18,19.146
655,1e+18,21.218
845,1e+18,23.235
1000,1e+18,24.725
1441,1e+18,29.763
1925,1e+18,32.509
2454,1e+18,33.272
3030,1e+18,33.699
3655,1e+18,34.094
4331,1e+18,34.581
5060,1e+18,35.251
5844,1e+18,36.14
6685,1e+18,37.157
7585,1e+18,38.13
8546,1e+18,38.941
10000,1e+18,39.778
20000,1e+18,41.51
50000,1e+18,42.348
1e+05,1e+18,42.904
0.5,1e+19,0.0014487
1,1e+19,0.24029
1.5,1e+19,0.56661
2,1e+19,0.91434
5,1e+19,3.283
7,1e+19,4.581
10,1e+19,6.2442
15,1e+19,7.7988
23,1e+19,8.9251
32,1e+19,10.852
52,1e+19,13.315
74,1e+19,14.596
100,1e+19,15.365
165,1e+19,16.782
235,1e+19,17.947
310,1e+19,18.952
390,1e+19,19.879
475,1e+19,20.761
655,1e+19,22.446
845,1e+19,24.049
1000,1e+19,25.281
1441,1e+19,29.957
1925,1e+19,32.531
2454,1e+19,33.278
3030,1e+19,33.703
3655,1e+19,34.098
4331,1e+19,34.586
5060,1e+19,35.257
5844,1e+19,36.143
6685,1e+19,37.152
7585,1e+19,38.107
8546,1e+19,38.899
10000,1e+19,39.718
20000,1e+19,41.475
50000,1e+19,42.345
1e+05,1e+19,42.904
0.5,1e+20,0.00076423
1,1e+20,0.067613
1.5,1e+20,0.18329
2,1e+20,0.25806
5,1e+20,2.1196
7,1e+20,3.3912
10,1e+20,4.9794
15,1e+20,7.0278
23,1e+20,8.4655
32,1e+20,10.802
52,1e+20,13.764
74,1e+20,15.394
100,1e+20,17.009
165,1e+20,19.01
235,1e+20,20.531
310,1e+20,21.748
390,1e+20,22.775
475,1e+20,23.652
655,1e+20,24.971
845,1e+20,26.087
1000,1e+20,27.155
1441,1e+20,30.919
1925,1e+20,32.675
2454,1e+20,33.322
3030,1e+20,33.732
3655,1e+20,34.128
4331,1e+20,34.623
5060,1e+20,35.304
5844,1e+20,36.191
6685,1e+20,37.175
7585,1e+20,38.086
8546,1e+20,38.829
10000,1e+20,39.593
20000,1e+20,41.368
50000,1e+20,42.333
1e+05,1e+20,42.904
0.5,1e+21,0.0031075
1,1e+21,0.047278
1.5,1e+21,0.086206
2,1e+21,0.097887
5,1e+21,0.76249
7,1e+21,2.0264
10,1e+21,3.4968
15,1e+21,5.473
23,1e+21,7.2697
32,1e+21,8.9736
52,1e+21,12.831
74,1e+21,16.307
100,1e+21,18.706
165,1e+21,21.628
235,1e+21,23.624
310,1e+21,24.929
390,1e+21,25.784
475,1e+21,26.588
655,1e+21,28.305
845,1e+21,29.865
1000,1e+21,30.854
1441,1e+21,32.425
1925,1e+21,33.129
2454,1e+21,33.558
3030,1e+21,33.935
3655,1e+21,34.367
4331,1e+21,34.938
5060,1e+21,35.699
5844,1e+21,36.614
6685,1e+21,37.539
7585,1e+21,38.34
8546,1e+21,38.976
10000,1e+21,39.636
20000,1e+21,41.31
50000,1e+21,42.328
1e+05,1e+21,42.907
0.5,1e+22,1
1,1e+22,1.0027
1.5,1e+22,1.026
2,1e+22,1.0867
5,1e+22,1.8468
7,1e+22,2.5078
10,1e+22,3.4379
15,1e+22,4.4365
23,1e+22,6.0569
32,1e+22,7.2147
52,1e+22,10.456
74,1e+22,13.174
100,1e+22,17.937
165,1e+22,22.997
235,1e+22,25.624
310,1e+22,27.579
390,1e+22,29.229
475,1e+22,30.397
655,1e+22,31.765
845,1e+22,32.474
1000,1e+22,32.821
1441,1e+22,33.408
1925,1e+22,33.868
2454,1e+22,34.379
3030,1e+22,35.014
3655,1e+22,35.789
4331,1e+22,36.654
5060,1e+22,37.502
5844,1e+22,38.241
6685,1e+22,38.834
7585,1e+22,39.303
8546,1e+22,39.679
10000,1e+22,40.1
20000,1e+22,41.401
50000,1e+22,42.351
1e+05,1e+22,42.923
0.5,1e+23,3
1,1e+23,3.0022
1.5,1e+23,3.01
2,1e+23,3.0241
5,1e+23,3.1959
7,1e+23,3.3641
10,1e+23,3.687
15,1e+23,4.3939
23,1e+23,5.7276
32,1e+23,6.9346
52,1e+23,8.8
74,1e+23,11.187
100,1e+23,13.323
165,1e+23,20.972
235,1e+23,24.604
310,1e+23,27.521
390,1e+23,29.722
475,1e+23,31.031
655,1e+23,32.419
845,1e+23,33.24
1000,1e+23,33.737
1441,1e+23,34.956
1925,1e+23,36.061
2454,1e+23,37.072
3030,1e+23,37.955
3655,1e+23,38.671
4331,1e+23,39.223
5060,1e+23,39.648
5844,1e+23,39.984
6685,1e+23,40.26
7585,1e+23,40.494
8546,1e+23,40.696
10000,1e+23,40.937
20000,1e+23,41.713
50000,1e+23,42.433
1e+05,1e+23,42.969
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8.0001
7,1e+24,8.0006
10,1e+24,8.0036
15,1e+24,8.0166
23,1e+24,8.0605
32,1e+24,8.1432
52,1e+24,8.4985
74,1e+24,9.3375
100,1e+24,10.549
165,1e+24,18.453
235,1e+24,21.887
310,1e+24,24.548
390,1e+24,26.906
475,1e+24,28.77
655,1e+24,31.261
845,1e+24,33.321
1000,1e+24,34.624
1441,1e+24,36.816
1925,1e+24,38.204
2454,1e+24,39.183
3030,1e+24,39.857
3655,1e+24,40.339
4331,1e+24,40.697
5060,1e+24,40.96
5844,1e+24,41.154
6685,1e+24,41.304
7585,1e+24,41.417
8546,1e+24,41.514
10000,1e+24,41.623
20000,1e+24,41.987
50000,1e+24,42.56
1e+05,1e+24,43.066
