"Te","ne","CS"
310,1e+22,25.959
390,1e+22,26.697
475,1e+22,27.115
655,1e+22,27.634
845,1e+22,28.081
1000,1e+22,28.451
1441,1e+22,29.551
1925,1e+22,30.739
2454,1e+22,31.863
3030,1e+22,32.78
3655,1e+22,33.468
4331,1e+22,33.986
5060,1e+22,34.388
5844,1e+22,34.705
6685,1e+22,34.961
7585,1e+22,35.169
8546,1e+22,35.338
10000,1e+22,35.529
20000,1e+22,36.164
50000,1e+22,36.96
1e+05,1e+22,37.441
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2.0001
2,1e+23,2.0008
5,1e+23,2.0362
7,1e+23,2.0943
10,1e+23,2.2271
15,1e+23,2.5679
23,1e+23,3.4367
32,1e+23,4.773
52,1e+23,7.532
74,1e+23,12.302
100,1e+23,14.751
165,1e+23,19.074
235,1e+23,22.699
310,1e+23,24.965
390,1e+23,26.244
475,1e+23,27.245
655,1e+23,28.849
845,1e+23,30
1000,1e+23,30.782
1441,1e+23,32.399
1925,1e+23,33.447
2454,1e+23,34.154
3030,1e+23,34.638
3655,1e+23,34.976
4331,1e+23,35.215
5060,1e+23,35.388
5844,1e+23,35.517
6685,1e+23,35.619
7585,1e+23,35.702
8546,1e+23,35.773
10000,1e+23,35.859
20000,1e+23,36.286
50000,1e+23,37.024
1e+05,1e+23,37.475
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8.0007
7,1e+24,8.002
10,1e+24,8.0049
15,1e+24,8.0119
23,1e+24,8.0276
32,1e+24,8.0507
52,1e+24,8.1999
74,1e+24,12.099
100,1e+24,13.33
165,1e+24,16.854
235,1e+24,19.63
310,1e+24,21.951
390,1e+24,23.849
475,1e+24,25.475
655,1e+24,28.558
845,1e+24,30.523
1000,1e+24,31.626
1441,1e+24,33.513
1925,1e+24,34.53
2454,1e+24,35.046
3030,1e+24,35.311
3655,1e+24,35.486
4331,1e+24,35.61
5060,1e+24,35.699
5844,1e+24,35.768
6685,1e+24,35.826
7585,1e+24,35.879
8546,1e+24,35.929
10000,1e+24,36
20000,1e+24,36.418
50000,1e+24,37.145
1e+05,1e+24,37.55
