"Te","ne","CS"
3030,1e+24,15.842
3655,1e+24,15.885
4331,1e+24,15.913
5060,1e+24,15.932
5844,1e+24,15.929
6685,1e+24,15.941
7585,1e+24,15.951
8546,1e+24,15.958
10000,1e+24,15.967
20000,1e+24,15.983
50000,1e+24,15.993
1e+05,1e+24,15.996
