"Te","ne","CS"
1441,1e+15,25.774
1925,1e+15,26.264
2454,1e+15,26.999
3030,1e+15,28.174
3655,1e+15,29.681
4331,1e+15,31.06
5060,1e+15,32.044
5844,1e+15,32.67
6685,1e+15,33.073
7585,1e+15,33.339
8546,1e+15,33.525
10000,1e+15,33.712
20000,1e+15,34.314
50000,1e+15,35.133
1e+05,1e+15,35.557
0.5,1e+16,4.418e-09
1,1e+16,0.0014052
1.5,1e+16,0.084782
2,1e+16,0.84779
5,1e+16,3.5913
7,1e+16,4.5691
10,1e+16,5.6108
15,1e+16,6.3264
23,1e+16,7.3051
32,1e+16,7.8058
52,1e+16,8.5594
74,1e+16,9.5252
100,1e+16,10.598
165,1e+16,12.771
235,1e+16,14.591
310,1e+16,16.141
390,1e+16,17.373
475,1e+16,18.627
655,1e+16,22.544
845,1e+16,24.643
1000,1e+16,25.17
1441,1e+16,25.774
1925,1e+16,26.264
2454,1e+16,26.999
3030,1e+16,28.174
3655,1e+16,29.681
4331,1e+16,31.06
5060,1e+16,32.044
5844,1e+16,32.67
6685,1e+16,33.073
7585,1e+16,33.339
8546,1e+16,33.525
10000,1e+16,33.711
20000,1e+16,34.314
50000,1e+16,35.133
1e+05,1e+16,35.557
0.5,1e+17,9.9616e-10
1,1e+17,0.00061732
1.5,1e+17,0.070749
2,1e+17,0.66601
5,1e+17,3.5447
7,1e+17,4.6538
10,1e+17,5.7742
15,1e+17,6.5339
23,1e+17,7.5011
32,1e+17,8.114
52,1e+17,9.2292
74,1e+17,10.165
100,1e+17,11.106
165,1e+17,13.039
235,1e+17,14.745
310,1e+17,16.224
390,1e+17,17.418
475,1e+17,18.657
655,1e+17,22.558
845,1e+17,24.645
1000,1e+17,25.171
1441,1e+17,25.774
1925,1e+17,26.265
2454,1e+17,26.999
3030,1e+17,28.175
3655,1e+17,29.681
4331,1e+17,31.059
5060,1e+17,32.042
5844,1e+17,32.669
6685,1e+17,33.071
7585,1e+17,33.338
8546,1e+17,33.524
10000,1e+17,33.711
20000,1e+17,34.314
50000,1e+17,35.133
1e+05,1e+17,35.557
0.5,1e+18,7.4202e-10
1,1e+18,0.0005807
1.5,1e+18,0.067928
2,1e+18,0.5177
5,1e+18,3.2746
7,1e+18,4.4813
10,1e+18,5.7335
15,1e+18,6.7122
23,1e+18,8.249
32,1e+18,9.232
52,1e+18,10.475
74,1e+18,11.452
100,1e+18,12.401
165,1e+18,14.142
235,1e+18,15.574
310,1e+18,16.745
390,1e+18,17.734
475,1e+18,18.899
655,1e+18,22.669
845,1e+18,24.661
1000,1e+18,25.176
1441,1e+18,25.776
1925,1e+18,26.267
2454,1e+18,27.003
3030,1e+18,28.178
3655,1e+18,29.679
4331,1e+18,31.047
5060,1e+18,32.025
5844,1e+18,32.652
6685,1e+18,33.057
7585,1e+18,33.327
8546,1e+18,33.516
10000,1e+18,33.705
20000,1e+18,34.314
50000,1e+18,35.133
1e+05,1e+18,35.557
0.5,1e+19,8.6391e-10
1,1e+19,0.00043803
1.5,1e+19,0.045785
2,1e+19,0.35675
5,1e+19,2.546
7,1e+19,3.7731
10,1e+19,5.2625
15,1e+19,6.5051
23,1e+19,9.0866
32,1e+19,10.301
52,1e+19,11.967
74,1e+19,13.251
100,1e+19,14.337
165,1e+19,16.179
235,1e+19,17.253
310,1e+19,18.034
390,1e+19,18.925
475,1e+19,20.167
655,1e+19,23.301
845,1e+19,24.77
1000,1e+19,25.216
1441,1e+19,25.79
1925,1e+19,26.283
2454,1e+19,27.028
3030,1e+19,28.205
3655,1e+19,29.673
4331,1e+19,30.987
5060,1e+19,31.933
5844,1e+19,32.557
6685,1e+19,32.974
7585,1e+19,33.26
8546,1e+19,33.463
10000,1e+19,33.669
20000,1e+19,34.31
50000,1e+19,35.134
1e+05,1e+19,35.557
0.5,1e+20,9.2511e-10
1,1e+20,0.00018217
1.5,1e+20,0.013923
2,1e+20,0.11725
5,1e+20,1.5602
7,1e+20,2.676
10,1e+20,4.0826
15,1e+20,5.6423
23,1e+20,8.5495
32,1e+20,10.646
52,1e+20,13.3
74,1e+20,15.063
100,1e+20,16.518
165,1e+20,18.07
235,1e+20,19.332
310,1e+20,20.702
390,1e+20,21.971
475,1e+20,23.094
655,1e+20,24.511
845,1e+20,25.134
1000,1e+20,25.408
1441,1e+20,25.897
1925,1e+20,26.428
2454,1e+20,27.251
3030,1e+20,28.473
3655,1e+20,29.865
4331,1e+20,31.041
5060,1e+20,31.889
5844,1e+20,32.471
6685,1e+20,32.881
7585,1e+20,33.174
8546,1e+20,33.39
10000,1e+20,33.615
20000,1e+20,34.305
50000,1e+20,35.138
1e+05,1e+20,35.559
0.5,1e+21,4.256e-09
1,1e+21,0.00012421
1.5,1e+21,0.0050663
2,1e+21,0.036432
5,1e+21,0.84255
7,1e+21,1.4814
10,1e+21,2.6951
15,1e+21,4.3356
23,1e+21,6.0525
32,1e+21,9.2758
52,1e+21,12.987
74,1e+21,15.869
100,1e+21,17.597
165,1e+21,20.461
235,1e+21,22.612
310,1e+21,23.831
390,1e+21,24.52
475,1e+21,24.93
655,1e+21,25.382
845,1e+21,25.669
1000,1e+21,25.872
1441,1e+21,26.509
1925,1e+21,27.422
2454,1e+21,28.603
3030,1e+21,29.841
3655,1e+21,30.89
4331,1e+21,31.681
5060,1e+21,32.264
5844,1e+21,32.691
6685,1e+21,33.012
7585,1e+21,33.254
8546,1e+21,33.441
10000,1e+21,33.644
20000,1e+21,34.318
50000,1e+21,35.147
1e+05,1e+21,35.564
0.5,1e+22,1.3439e-06
1,1e+22,0.00067515
1.5,1e+22,0.0070367
2,1e+22,0.025821
5,1e+22,0.44387
7,1e+22,0.92884
10,1e+22,1.788
15,1e+22,3.1999
23,1e+22,4.9227
32,1e+22,6.6331
52,1e+22,11.039
74,1e+22,14.065
100,1e+22,16.597
165,1e+22,21.123
235,1e+22,23.665
310,1e+22,24.734
390,1e+22,25.261
475,1e+22,25.626
655,1e+22,26.284
845,1e+22,26.956
1000,1e+22,27.494
1441,1e+22,28.923
1925,1e+22,30.197
2454,1e+22,31.17
3030,1e+22,31.865
3655,1e+22,32.373
4331,1e+22,32.751
5060,1e+22,33.037
5844,1e+22,33.256
6685,1e+22,33.427
7585,1e+22,33.564
8546,1e+22,33.676
10000,1e+22,33.809
20000,1e+22,34.376
50000,1e+22,35.175
1e+05,1e+22,35.576
0.5,1e+23,2.0001
1,1e+23,2.0017
1.5,1e+23,2.006
2,1e+23,2.0125
5,1e+23,2.0854
7,1e+23,2.1577
10,1e+23,2.2956
15,1e+23,2.0076
23,1e+23,3.1426
32,1e+23,4.4076
52,1e+23,9.3025
74,1e+23,12.012
100,1e+23,14.398
165,1e+23,18.459
235,1e+23,21.918
310,1e+23,23.811
390,1e+23,25.083
475,1e+23,26.246
655,1e+23,27.998
845,1e+23,29.229
1000,1e+23,30.009
1441,1e+23,31.504
1925,1e+23,32.36
2454,1e+23,32.888
3030,1e+23,33.221
3655,1e+23,33.432
4331,1e+23,33.573
5060,1e+23,33.674
5844,1e+23,33.753
6685,1e+23,33.818
7585,1e+23,33.878
8546,1e+23,33.933
10000,1e+23,34.011
20000,1e+23,34.479
50000,1e+23,35.233
1e+05,1e+23,35.606
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8
7,1e+24,8
10,1e+24,8.0008
15,1e+24,8.0238
23,1e+24,8.2577
32,1e+24,8.8123
52,1e+24,10.323
74,1e+24,12.519
100,1e+24,13.689
165,1e+24,16.011
235,1e+24,18.897
310,1e+24,21.097
390,1e+24,22.746
475,1e+24,24.557
655,1e+24,27.764
845,1e+24,29.536
1000,1e+24,30.556
1441,1e+24,32.203
1925,1e+24,32.976
2454,1e+24,33.351
3030,1e+24,33.553
3655,1e+24,33.641
4331,1e+24,33.727
5060,1e+24,33.79
5844,1e+24,33.851
6685,1e+24,33.909
7585,1e+24,33.966
8546,1e+24,34.025
10000,1e+24,34.111
20000,1e+24,34.623
50000,1e+24,35.346
1e+05,1e+24,35.67
