"Te","ne","CS"
8546,1e+16,29.993
10000,1e+16,30.119
20000,1e+16,30.776
50000,1e+16,31.515
1e+05,1e+16,31.777
0.5,1e+17,0.0074935
1,1e+17,0.90746
1.5,1e+17,1.3572
2,1e+17,1.8974
5,1e+17,3.2907
7,1e+17,4.585
10,1e+17,5.3661
15,1e+17,6.2731
23,1e+17,7.215
32,1e+17,7.9779
52,1e+17,9.2043
74,1e+17,10.227
100,1e+17,11.251
165,1e+17,13.091
235,1e+17,14.328
310,1e+17,16.026
390,1e+17,18.603
475,1e+17,20.345
655,1e+17,21.361
845,1e+17,21.712
1000,1e+17,21.919
1441,1e+17,22.6
1925,1e+17,23.847
2454,1e+17,25.713
3030,1e+17,27.463
3655,1e+17,28.551
4331,1e+17,29.131
5060,1e+17,29.45
5844,1e+17,29.648
6685,1e+17,29.786
7585,1e+17,29.896
8546,1e+17,29.993
10000,1e+17,30.119
20000,1e+17,30.776
50000,1e+17,31.515
1e+05,1e+17,31.777
0.5,1e+18,0.001451
1,1e+18,0.59365
1.5,1e+18,0.99296
2,1e+18,1.5406
5,1e+18,2.9748
7,1e+18,4.6406
10,1e+18,5.7313
15,1e+18,6.9501
23,1e+18,8.2112
32,1e+18,9.1399
52,1e+18,10.519
74,1e+18,11.598
100,1e+18,12.534
165,1e+18,13.779
235,1e+18,14.877
310,1e+18,16.574
390,1e+18,18.908
475,1e+18,20.424
655,1e+18,21.371
845,1e+18,21.716
1000,1e+18,21.923
1441,1e+18,22.606
1925,1e+18,23.857
2454,1e+18,25.713
3030,1e+18,27.445
3655,1e+18,28.527
4331,1e+18,29.113
5060,1e+18,29.437
5844,1e+18,29.639
6685,1e+18,29.78
7585,1e+18,29.892
8546,1e+18,29.99
10000,1e+18,30.118
20000,1e+18,30.777
50000,1e+18,31.515
1e+05,1e+18,31.777
0.5,1e+19,0.00030914
1,1e+19,0.18054
1.5,1e+19,0.64552
2,1e+19,0.96198
5,1e+19,2.3012
7,1e+19,3.5208
10,1e+19,5.417
15,1e+19,7.0925
23,1e+19,8.9076
32,1e+19,10.242
52,1e+19,12.131
74,1e+19,13.32
100,1e+19,13.923
165,1e+19,15.257
235,1e+19,16.83
310,1e+19,18.493
390,1e+19,19.947
475,1e+19,20.774
655,1e+19,21.44
845,1e+19,21.753
1000,1e+19,21.958
1441,1e+19,22.663
1925,1e+19,23.941
2454,1e+19,25.755
3030,1e+19,27.391
3655,1e+19,28.436
4331,1e+19,29.032
5060,1e+19,29.376
5844,1e+19,29.596
6685,1e+19,29.75
7585,1e+19,29.871
8546,1e+19,29.976
10000,1e+19,30.11
20000,1e+19,30.78
50000,1e+19,31.517
1e+05,1e+19,31.778
0.5,1e+20,0.00016363
1,1e+20,0.048732
1.5,1e+20,0.28898
2,1e+20,0.54955
5,1e+20,1.68
7,1e+20,2.3347
10,1e+20,4.1955
15,1e+20,6.1663
23,1e+20,8.5599
32,1e+20,10.551
52,1e+20,13.275
74,1e+20,14.292
100,1e+20,15.557
165,1e+20,18.13
235,1e+20,19.675
310,1e+20,20.563
390,1e+20,21.053
475,1e+20,21.343
655,1e+20,21.692
845,1e+20,21.97
1000,1e+20,22.21
1441,1e+20,23.134
1925,1e+20,24.591
2454,1e+20,26.259
3030,1e+20,27.609
3655,1e+20,28.486
4331,1e+20,29.021
5060,1e+20,29.351
5844,1e+20,29.572
6685,1e+20,29.731
7585,1e+20,29.857
8546,1e+20,29.967
10000,1e+20,30.106
20000,1e+20,30.786
50000,1e+20,31.52
1e+05,1e+20,31.779
0.5,1e+21,0.00066424
1,1e+21,0.031571
1.5,1e+21,0.14034
2,1e+21,0.30467
5,1e+21,1.3563
7,1e+21,1.7966
10,1e+21,2.6859
15,1e+21,4.7695
23,1e+21,7.0055
32,1e+21,9.1295
52,1e+21,12.69
74,1e+21,14.698
100,1e+21,17.095
165,1e+21,20.062
235,1e+21,21.101
310,1e+21,21.486
390,1e+21,21.709
475,1e+21,21.916
655,1e+21,22.411
845,1e+21,23.033
1000,1e+21,23.583
1441,1e+21,25.155
1925,1e+21,26.598
2454,1e+21,27.696
3030,1e+21,28.457
3655,1e+21,28.957
4331,1e+21,29.285
5060,1e+21,29.508
5844,1e+21,29.672
6685,1e+21,29.799
7585,1e+21,29.907
8546,1e+21,30.008
10000,1e+21,30.14
20000,1e+21,30.81
50000,1e+21,31.528
1e+05,1e+21,31.782
0.5,1e+22,1.0001
1,1e+22,1.004
1.5,1e+22,1.0166
2,1e+22,1.038
5,1e+22,1.2559
7,1e+22,1.0209
10,1e+22,1.5597
15,1e+22,3.4153
23,1e+22,5.6611
32,1e+22,7.4776
52,1e+22,10.797
74,1e+22,13.099
100,1e+22,15.629
165,1e+22,19.732
235,1e+22,21.157
310,1e+22,22.005
390,1e+22,22.762
475,1e+22,23.448
655,1e+22,24.666
845,1e+22,25.709
1000,1e+22,26.407
1441,1e+22,27.756
1925,1e+22,28.574
2454,1e+22,29.072
3030,1e+22,29.372
3655,1e+22,29.561
4331,1e+22,29.69
5060,1e+22,29.789
5844,1e+22,29.874
6685,1e+22,29.951
7585,1e+22,30.028
8546,1e+22,30.108
10000,1e+22,30.223
20000,1e+22,30.862
50000,1e+22,31.548
1e+05,1e+22,31.79
0.5,1e+23,2.0012
1,1e+23,2.0034
1.5,1e+23,2.0062
2,1e+23,2.0094
5,1e+23,2.0368
7,1e+23,2.0607
10,1e+23,2.106
15,1e+23,2.5255
23,1e+23,5.5002
32,1e+23,6.529
52,1e+23,9.0101
74,1e+23,11.309
100,1e+23,13.136
165,1e+23,17.386
235,1e+23,19.857
310,1e+23,21.787
390,1e+23,23.44
475,1e+23,24.671
655,1e+23,26.462
845,1e+23,27.635
1000,1e+23,28.236
1441,1e+23,29.115
1925,1e+23,29.497
2454,1e+23,29.677
3030,1e+23,29.766
3655,1e+23,29.835
4331,1e+23,29.895
5060,1e+23,29.951
5844,1e+23,30.011
6685,1e+23,30.075
7585,1e+23,30.145
8546,1e+23,30.221
10000,1e+23,30.337
20000,1e+23,30.964
50000,1e+23,31.592
1e+05,1e+23,31.809
0.5,1e+24,5.0002
1,1e+24,5.0046
1.5,1e+24,5.0181
2,1e+24,5.0401
5,1e+24,5.2529
7,1e+24,5.4083
10,1e+24,5.6458
15,1e+24,6.0736
23,1e+24,6.8035
32,1e+24,7.627
52,1e+24,9.3388
74,1e+24,11.092
100,1e+24,12.984
165,1e+24,14.706
235,1e+24,17.055
310,1e+24,19.252
390,1e+24,21.44
475,1e+24,23.365
655,1e+24,25.88
845,1e+24,27.409
1000,1e+24,28.137
1441,1e+24,29.087
1925,1e+24,29.445
2454,1e+24,29.633
3030,1e+24,29.748
3655,1e+24,29.834
4331,1e+24,29.912
5060,1e+24,29.991
5844,1e+24,30.074
6685,1e+24,30.163
7585,1e+24,30.257
8546,1e+24,30.339
10000,1e+24,30.483
20000,1e+24,31.136
50000,1e+24,31.671
1e+05,1e+24,31.846
