"Te","ne","CS"
15,1e+19,9.6582
23,1e+19,12.348
32,1e+19,14.049
52,1e+19,16.336
74,1e+19,17.743
100,1e+19,18.4
165,1e+19,19.169
235,1e+19,20.278
310,1e+19,21.821
390,1e+19,23.618
475,1e+19,25.846
655,1e+19,32.534
845,1e+19,35.488
1000,1e+19,35.992
1441,1e+19,36.551
1925,1e+19,36.986
2454,1e+19,37.568
3030,1e+19,38.558
3655,1e+19,40.305
4331,1e+19,42.901
5060,1e+19,45.942
5844,1e+19,48.882
6685,1e+19,51.01
7585,1e+19,52.288
8546,1e+19,53.074
10000,1e+19,53.797
20000,1e+19,56.858
50000,1e+19,60.798
1e+05,1e+19,62.089
0.5,1e+20,0.00043199
1,1e+20,0.018639
1.5,1e+20,0.062881
2,1e+20,0.1374
5,1e+20,1.2961
7,1e+20,2.2652
10,1e+20,5.1555
15,1e+20,8.1724
23,1e+20,11.893
32,1e+20,14.357
52,1e+20,17.636
74,1e+20,18.596
100,1e+20,19.167
165,1e+20,21.606
235,1e+20,23.913
310,1e+20,25.82
390,1e+20,27.465
475,1e+20,29.015
655,1e+20,33.798
845,1e+20,35.629
1000,1e+20,36.055
1441,1e+20,36.653
1925,1e+20,37.195
2454,1e+20,37.919
3030,1e+20,39.031
3655,1e+20,40.77
4331,1e+20,43.215
5060,1e+20,46.119
5844,1e+20,48.975
6685,1e+20,51.054
7585,1e+20,52.309
8546,1e+20,53.086
10000,1e+20,53.805
20000,1e+20,56.864
50000,1e+20,60.732
1e+05,1e+20,62.004
0.5,1e+21,0.001759
1,1e+21,0.012331
1.5,1e+21,0.022849
2,1e+21,0.035433
5,1e+21,0.18159
7,1e+21,0.62535
10,1e+21,2.0128
15,1e+21,6.3933
23,1e+21,10.434
32,1e+21,13
52,1e+21,17.151
74,1e+21,18.79
100,1e+21,20.986
165,1e+21,25.183
235,1e+21,27.749
310,1e+21,29.21
390,1e+21,30.913
475,1e+21,33.125
655,1e+21,35.38
845,1e+21,36.099
1000,1e+21,36.52
1441,1e+21,37.633
1925,1e+21,38.705
2454,1e+21,39.766
3030,1e+21,41.016
3655,1e+21,42.658
4331,1e+21,44.729
5060,1e+21,47.157
5844,1e+21,49.551
6685,1e+21,51.317
7585,1e+21,52.431
8546,1e+21,53.152
10000,1e+21,53.842
20000,1e+21,56.897
50000,1e+21,60.631
1e+05,1e+21,61.83
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2
5,1e+22,1.3637
7,1e+22,1.5389
10,1e+22,1.8601
15,1e+22,3.2561
23,1e+22,8.9634
32,1e+22,11.391
52,1e+22,15.364
74,1e+22,17.548
100,1e+22,20.224
165,1e+22,26.826
235,1e+22,30.031
310,1e+22,33.691
390,1e+22,35.151
475,1e+22,35.937
655,1e+22,37.494
845,1e+22,38.71
1000,1e+22,39.47
1441,1e+22,41.178
1925,1e+22,42.766
2454,1e+22,44.299
3030,1e+22,45.757
3655,1e+22,47.236
4331,1e+22,48.794
5060,1e+22,50.271
5844,1e+22,51.475
6685,1e+22,52.365
7585,1e+22,53.017
8546,1e+22,53.515
10000,1e+22,54.07
20000,1e+22,57.099
50000,1e+22,60.626
1e+05,1e+22,61.773
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2.0001
5,1e+23,2.0065
7,1e+23,2.0176
10,1e+23,2.043
15,1e+23,2.231
23,1e+23,8.4273
32,1e+23,10.705
52,1e+23,13.723
74,1e+23,16.338
100,1e+23,17.789
165,1e+23,23.953
235,1e+23,28.3
310,1e+23,32.106
390,1e+23,35.446
475,1e+23,38.559
655,1e+23,41.703
845,1e+23,43.731
1000,1e+23,44.845
1441,1e+23,46.899
1925,1e+23,48.671
2454,1e+23,50.053
3030,1e+23,51.089
3655,1e+23,51.897
4331,1e+23,52.535
5060,1e+23,53.045
5844,1e+23,53.466
6685,1e+23,53.827
7585,1e+23,54.156
8546,1e+23,54.473
10000,1e+23,54.932
20000,1e+23,58.094
50000,1e+23,60.752
1e+05,1e+23,61.79
0.5,1e+24,11
1,1e+24,11
1.5,1e+24,11
2,1e+24,11
5,1e+24,11.026
7,1e+24,11.076
10,1e+24,11.193
15,1e+24,11.458
23,1e+24,12.03
32,1e+24,12.832
52,1e+24,14.8
74,1e+24,17.142
100,1e+24,18.328
165,1e+24,20.388
235,1e+24,25.077
310,1e+24,28.083
390,1e+24,30.789
475,1e+24,34.177
655,1e+24,41.951
845,1e+24,44.856
1000,1e+24,46.485
1441,1e+24,49.594
1925,1e+24,51.223
2454,1e+24,52.235
3030,1e+24,52.955
3655,1e+24,53.547
4331,1e+24,54.096
5060,1e+24,54.612
5844,1e+24,55.112
6685,1e+24,55.608
7585,1e+24,56.108
8546,1e+24,56.604
10000,1e+24,57.256
20000,1e+24,59.68
50000,1e+24,61.187
1e+05,1e+24,62.092
